"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/18/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.19,NVDA,"NVIDIA CORP",2379504,884.55,"73,632.00","65,131,185.60"
3.67,META,"META PLATFORMS INC",B7TL820,496.98,"114,626.00","56,966,829.48"
3.55,NFLX,"NETFLIX INC",2857817,618.39,"89,244.00","55,187,597.16"
3.25,ORCL,"ORACLE CORP",2661568,127.80,"394,383.00","50,402,147.40"
3.18,AMZN,"AMAZON.COM INC",2000019,174.48,"282,762.00","49,336,313.76"
3.13,IBM,IBM,2005973,191.69,"253,484.00","48,590,347.96"
3.09,QCOM,"QUALCOMM INC",2714923,166.92,"287,421.00","47,976,313.32"
3.08,CRM,"SALESFORCE INC",2310525,300.51,"158,955.00","47,767,567.05"
3.03,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,37.06,"1,271,343.00","47,114,174.64"
2.97,MSFT,"MICROSOFT CORP",2588173,417.32,"110,543.00","46,131,804.76"
2.87,AVGO,"BROADCOM INC",BDZ78H9,"1,237.24","35,986.00","44,523,318.64"
2.86,ACN,"ACCENTURE PLC-CL A",B4BNMY3,372.67,"119,356.00","44,480,400.52"
2.85,GOOGL,"ALPHABET INC-CL A",BYVY8G0,147.68,"300,009.00","44,305,329.12"
2.85,NOW,"SERVICENOW INC",B80NXX8,755.80,"58,548.00","44,250,578.40"
2.82,BABA,"ALIBABA GRP-ADR",BP41ZD1,73.52,"595,367.00","43,771,381.84"
2.75,"005930 KS","SAMSUNG ELECTRON",6771720,54.58,"782,144.00","42,693,321.74"
2.69,CSCO,"CISCO SYSTEMS INC",2198163,49.27,"849,516.00","41,855,653.32"
2.65,"SIE GR","SIEMENS AG-REG",5727973,199.88,"205,869.00","41,149,149.06"
2.58,UBER,"UBER TECHNOLOGIES INC",BK6N347,75.70,"528,719.00","40,024,028.30"
2.53,AAPL,"APPLE INC",2046251,173.72,"225,839.00","39,232,751.08"
2.48,INTC,"INTEL CORP",2463247,42.71,"902,463.00","38,544,194.73"
2.44,ADBE,"ADOBE INC",2008154,513.86,"73,806.00","37,925,951.16"
2.35,TSLA,"TESLA INC",B616C79,173.80,"210,378.00","36,563,696.40"
1.71,MU,"MICRON TECHNOLOGY INC",2588184,93.78,"283,605.00","26,596,476.90"
1.55,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,77.52,"310,549.00","24,073,758.48"
1.48,"000660 KS","SK HYNIX INC",6450267,123.19,"186,266.00","22,946,317.61"
1.41,SNPS,"SYNOPSYS INC",2867719,560.63,"39,048.00","21,891,480.24"
1.35,CDNS,"CADENCE DESIGN SYS INC",2302232,300.93,"69,846.00","21,018,756.78"
1.18,TRI,"THOMSON REUTERS CORP",BNBXPB4,156.75,"116,795.00","18,307,616.25"
1.07,"3690 HK","MEITUAN-CLASS B",BGJW376,11.56,"1,433,015.00","16,565,694.08"
1.00,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,236.62,"65,876.00","15,587,579.12"
0.95,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,272.60,"53,842.00","14,677,329.20"
0.91,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,"1,000.68","14,166.00","14,175,632.88"
0.86,FTNT,"FORTINET INC",B5B2106,67.55,"196,603.00","13,280,532.65"
0.75,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,34.83,"335,935.00","11,701,866.87"
0.68,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,90.61,"116,592.00","10,564,401.12"
0.65,"WKL NA","WOLTERS KLUWER",5671519,158.06,"64,278.00","10,159,653.40"
0.65,"EXPN LN","EXPERIAN PLC",B19NLV4,42.81,"236,756.00","10,134,756.90"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,120.87,"78,045.00","9,433,299.15"
0.58,TTD,"TRADE DESK INC-A",BD8FDD1,78.35,"115,201.00","9,025,998.35"
0.57,"6702 JP","FUJITSU LIMITED",6356945,168.50,"52,717.00","8,882,782.69"
0.52,ROK,"ROCKWELL AUTOMATION INC",2754060,278.17,"28,978.00","8,060,810.26"
0.50,BIDU,"BAIDU INC - SPON ADR",B0FXT17,104.77,"73,352.00","7,685,089.04"
0.49,"6954 JP","FANUC CORP",6356934,29.31,"258,585.00","7,580,351.48"
0.48,"5803 JP","FUJIKURA LTD",6356707,13.52,"549,323.00","7,429,157.11"
0.48,ZS,"ZSCALER INC",BZ00V34,195.94,"37,810.00","7,408,491.40"
0.45,,"OTHER PAYABLE & RECEIVABLES",,1.00,"7,029,423.95","7,029,423.95"
0.44,EBAY,"EBAY INC",2293819,51.35,"134,028.00","6,882,337.80"
0.41,CLS,"CELESTICA INC",2262659,44.69,"143,750.00","6,424,187.50"
0.37,PEGA,"PEGASYSTEMS INC",2675860,63.12,"92,006.00","5,807,418.72"
0.37,HPE,"HEWLETT PACKA",BYVYWS0,17.06,"333,252.00","5,685,279.12"
0.36,"4755 JP","RAKUTEN GROUP INC",6229597,5.55,"993,714.00","5,511,601.32"
0.35,HUBB,"HUBBELL INC",BDFG6S3,399.61,"13,778.00","5,505,826.58"
0.35,OKTA,"OKTA INC",BDFZSP1,105.88,"50,978.00","5,397,550.64"
0.34,"6526 JP","SOCIONEXT INC",BMTVX75,26.18,"203,617.00","5,331,395.90"
0.33,"6701 JP","NEC CORP",6640400,73.45,"69,921.00","5,136,010.16"
0.33,INFA,"INFORMATICA INC - CLASS A",BMG95P4,34.85,"145,171.00","5,059,209.35"
0.32,"2395 TT","ADVANTECH CO LTD",6202673,12.30,"404,857.00","4,979,374.20"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,285.97,"17,170.00","4,910,104.90"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,260.92,"18,620.00","4,858,330.40"
0.31,AI,"C3.AI INC-A",BMGNBJ2,29.05,"166,463.00","4,835,750.15"
0.31,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,79.01,"60,056.00","4,745,024.56"
0.30,"AMP IM","AMPLIFON SPA",B14NJ71,34.53,"136,610.00","4,716,996.90"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,11.79,"395,741.00","4,665,786.39"
0.30,VRNT,"VERINT SYSTEMS INC",2849193,31.00,"150,483.00","4,664,973.00"
0.30,WIX,"WIX.COM LTD",BFZCHN7,138.52,"33,618.00","4,656,765.36"
0.30,STX,"SEAGATE TECHNOLO",BKVD2N4,85.39,"54,420.00","4,646,923.80"
0.29,STNE,"STONECO LTD-A",BGKG6M3,17.47,"257,981.00","4,506,928.07"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,20.45,"212,728.00","4,350,411.69"
0.28,PATH,"UIPATH INC - CLASS A",BMD02L5,23.06,"186,350.00","4,297,231.00"
0.27,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.33,"794,383.00","4,234,061.39"
0.27,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,115.73,"36,186.00","4,187,744.80"
0.27,"2353 TT","ACER INC",6005850,1.45,"2,879,000.00","4,168,181.82"
0.27,"TIETO FH","TIETOEVRY OYJ",5479702,21.52,"191,292.00","4,116,739.61"
0.26,DOCU,"DOCUSIGN INC",BFYT7B7,58.12,"70,238.00","4,082,232.56"
0.26,G,"GENPACT LTD",B23DBK6,33.26,"120,771.00","4,016,843.46"
