"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/09/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.45,ADBE,"ADOBE INC",2008154,577.74,"40,650.00","23,485,131.00"
3.44,INTC,"INTEL CORP",2463247,37.80,"619,277.00","23,408,670.60"
3.36,META,"META PLATFORMS INC",B7TL820,320.55,"71,406.00","22,889,193.30"
3.36,GOOGL,"ALPHABET INC-CL A",BYVY8G0,130.24,"175,446.00","22,850,087.04"
3.34,AMZN,"AMAZON.COM INC",2000019,140.60,"161,897.00","22,762,718.20"
3.30,NOW,"SERVICENOW INC",B80NXX8,619.76,"36,246.00","22,463,820.96"
3.27,IBM,IBM,2005973,146.62,"151,668.00","22,237,562.16"
3.26,NVDA,"NVIDIA CORP",2379504,469.50,"47,303.00","22,208,758.50"
3.24,MSFT,"MICROSOFT CORP",2588173,360.69,"61,253.00","22,093,344.57"
3.14,NFLX,"NETFLIX INC",2857817,435.15,"49,178.00","21,399,806.70"
3.08,ACN,"ACCENTURE PLC-CL A",B4BNMY3,314.22,"66,662.00","20,946,533.64"
3.05,CSCO,"CISCO SYSTEMS INC",2198163,52.00,"399,872.00","20,793,344.00"
3.03,"005930 KS","SAMSUNG ELECTRON",6771720,53.66,"384,512.00","20,633,711.39"
2.98,QCOM,"QUALCOMM INC",2714923,120.10,"168,909.00","20,285,970.90"
2.95,ORCL,"ORACLE CORP",2661568,112.18,"178,943.00","20,073,825.74"
2.94,AAPL,"APPLE INC",2046251,182.17,"109,879.00","20,016,657.43"
2.85,CRM,"SALESFORCE INC",2310525,210.01,"92,373.00","19,399,253.73"
2.84,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,39.29,"493,043.00","19,370,425.84"
2.77,BABA,"ALIBABA GRP-ADR",BP41ZD1,82.73,"228,285.00","18,886,018.05"
2.62,"SIE GR","SIEMENS AG-REG",5727973,142.52,"124,976.00","17,811,051.94"
2.50,TSLA,"TESLA INC",B616C79,209.98,"80,944.00","16,996,621.12"
2.23,UBER,"UBER TECHNOLOGIES INC",BK6N347,50.05,"303,258.00","15,178,062.90"
1.80,"3690 HK","MEITUAN-CLASS B",BGJW376,14.73,"834,115.00","12,283,518.59"
1.68,SNPS,"SYNOPSYS INC",2867719,505.17,"22,603.00","11,418,357.51"
1.59,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,60.37,"179,325.00","10,825,850.25"
1.57,"000660 KS","SK HYNIX INC",6450267,97.71,"109,199.00","10,669,418.72"
1.54,CDNS,"CADENCE DESIGN SYS INC",2302232,256.45,"40,924.00","10,494,959.80"
1.32,TRI,"THOMSON REUTERS CORP",BNBXPB4,131.71,"67,990.00","8,954,962.90"
1.03,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,180.33,"38,945.00","7,022,951.85"
1.03,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,225.45,"31,131.00","7,018,483.95"
0.92,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,31.82,"196,052.00","6,239,345.50"
0.83,"STMMI IM","STMICROELECTRONICS NV",5962343,41.32,"137,119.00","5,666,335.45"
0.76,"WKL NA","WOLTERS KLUWER",5671519,132.39,"39,086.00","5,174,582.15"
0.75,TTD,"TRADE DESK INC-A",BD8FDD1,76.81,"66,281.00","5,091,043.61"
0.68,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,68.31,"68,145.00","4,654,984.95"
0.68,"EXPN LN","EXPERIAN PLC",B19NLV4,33.54,"137,397.00","4,608,768.11"
0.65,DDOG,"DATADOG INC - CLASS A",BKT9Y49,100.23,"44,014.00","4,411,523.22"
0.65,BIDU,"BAIDU INC - SPON ADR",B0FXT17,105.16,"41,847.00","4,400,630.52"
0.65,ROK,"ROCKWELL AUTOMATION INC",2754060,255.86,"17,165.00","4,391,836.90"
0.61,"6702 JP","FUJITSU LIMITED",6356945,130.11,"31,659.00","4,119,130.57"
0.57,"6954 JP","FANUC CORP",6356934,25.56,"151,307.00","3,868,126.62"
0.55,ZS,"ZSCALER INC",BZ00V34,170.70,"21,754.00","3,713,407.80"
0.53,SPLK,"SPLUNK INC",B424494,146.55,"24,496.00","3,589,888.80"
0.47,EBAY,"EBAY INC",2293819,39.93,"79,957.00","3,192,683.01"
0.44,HPE,"HEWLETT PACKA",BYVYWS0,15.62,"192,086.00","3,000,383.32"
0.41,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,100.44,"27,690.00","2,781,146.05"
0.38,INFA,"INFORMATICA INC - CLASS A",BMG95P4,22.82,"112,460.00","2,566,337.20"
0.37,CYBR,"CYBERARK SOFTWAR",BQT3XY6,181.87,"13,987.00","2,543,815.69"
0.37,STX,"SEAGATE TECHNOLO",BKVD2N4,72.00,"34,846.00","2,508,912.00"
0.36,BAH,"BOOZ ALLEN HAMIL",B5367T7,124.60,"19,635.00","2,446,521.00"
0.33,SNAP,"SNAP INC - A",BD8DJ71,11.24,"202,615.00","2,277,392.60"
0.33,"6701 JP","NEC CORP",6640400,51.60,"43,646.00","2,252,127.82"
0.32,HUBB,"HUBBELL INC",BDFG6S3,285.01,"7,752.00","2,209,397.52"
0.32,WIX,"WIX.COM LTD",BFZCHN7,86.65,"24,856.00","2,153,772.40"
0.31,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,4.61,"460,510.00","2,122,951.10"
0.31,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,17.05,"123,776.00","2,110,380.80"
0.31,CCCS,"CCC INTELLIGENT",BP4CXL8,10.99,"190,076.00","2,088,935.24"
0.30,"2353 TT","ACER INC",6005850,1.08,"1,881,200.00","2,041,074.45"
0.30,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,264.88,"7,673.00","2,032,424.24"
0.30,"6502 JP","TOSHIBA CORP",6897217,30.48,"66,044.00","2,013,040.37"
0.29,BZ,"KANZHUN LTD - ADR",BM91SH0,14.76,"135,099.00","1,994,061.24"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,16.59,"119,790.00","1,987,316.10"
0.29,OKTA,"OKTA INC",BDFZSP1,66.30,"29,732.00","1,971,231.60"
0.29,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,39.67,"49,596.00","1,967,473.32"
0.29,"6526 JP","SOCIONEXT INC",BMTVX75,91.55,"21,249.00","1,945,420.21"
0.28,TWLO,"TWILIO INC - A",BD6P5Q0,56.00,"33,811.00","1,893,416.00"
0.27,"TIETO FH","TIETOEVRY OYJ",5479702,21.82,"84,711.00","1,848,114.57"
0.27,"TEMN SW","TEMENOS AG - REG",7147892,75.39,"24,437.00","1,842,251.18"
0.26,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,8.09,"219,968.00","1,779,737.06"
0.26,TDC,"TERADATA CORP",B247H10,46.14,"38,366.00","1,770,207.24"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,29.52,"59,587.00","1,759,075.31"
0.26,"5803 JP","FUJIKURA LTD",6356707,6.87,"256,049.00","1,758,163.55"
0.26,G,"GENPACT LTD",B23DBK6,31.60,"55,387.00","1,750,229.20"
0.25,PEGA,"PEGASYSTEMS INC",2675860,44.26,"38,638.00","1,710,117.88"
0.25,"2395 TT","ADVANTECH CO LTD",6202673,10.59,"161,057.00","1,705,006.91"
0.25,STNE,"STONECO LTD-A",BGKG6M3,10.29,"163,192.00","1,679,245.68"
0.24,IONQ,"IONQ INC",BP484B3,11.23,"145,770.00","1,636,997.10"
0.24,"XRO AU","XERO LTD",B8P4LP4,64.55,"25,134.00","1,622,324.50"
