"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 02/26/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.10,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,64.52,"2,032,643.00","131,136,571.04"
4.08,BABA,"ALIBABA GRP-ADR",BP41ZD1,139.08,"937,093.00","130,330,894.44"
3.28,AAPL,"APPLE INC",2046251,240.36,"436,067.00","104,813,064.12"
3.22,META,"META PLATFORMS INC",B7TL820,673.70,"153,008.00","103,081,489.60"
3.22,"005930 KS","SAMSUNG ELECTRON",6771720,39.50,"2,609,227.00","103,054,497.89"
3.14,CSCO,"CISCO SYSTEMS INC",2198163,64.08,"1,566,705.00","100,394,456.40"
3.06,NFLX,"NETFLIX INC",2857817,990.06,"98,675.00","97,694,170.50"
3.01,ACN,"ACCENTURE PLC-CL A",B4BNMY3,358.35,"268,583.00","96,246,718.05"
2.92,IBM,IBM,2005973,255.84,"364,351.00","93,215,559.84"
2.82,ORCL,"ORACLE CORP",2661568,172.47,"523,016.00","90,204,569.52"
2.80,CRM,"SALESFORCE INC",2310525,307.33,"291,601.00","89,617,735.33"
2.78,AMZN,"AMAZON.COM INC",2000019,214.35,"414,089.00","88,759,977.15"
2.72,MSFT,"MICROSOFT CORP",2588173,399.73,"217,931.00","87,113,558.63"
2.72,NVDA,"NVIDIA CORP",2379504,131.28,"661,999.00","86,907,228.72"
2.70,AVGO,"BROADCOM INC",BDZ78H9,212.94,"405,727.00","86,395,507.38"
2.66,GOOGL,"ALPHABET INC-CL A",BYVY8G0,172.73,"492,521.00","85,073,152.33"
2.64,TSM,"TAIWAN SEMIC-ADR",2113382,194.62,"434,339.00","84,531,056.18"
2.54,NOW,"SERVICENOW INC",B80NXX8,941.96,"86,093.00","81,096,162.28"
2.40,PLTR,"PALANTIR TECHN-A",BN78DQ4,89.31,"858,763.00","76,696,123.53"
2.37,ADBE,"ADOBE INC",2008154,441.50,"171,756.00","75,830,274.00"
2.32,"SIE GR","SIEMENS AG-REG",5727973,234.77,"315,489.00","74,066,776.34"
2.22,QCOM,"QUALCOMM INC",2714923,162.10,"437,529.00","70,923,450.90"
2.15,TSLA,"TESLA INC",B616C79,290.80,"236,617.00","68,808,223.60"
2.09,AMD,"ADVANCED MICRO DEVICES",2007849,104.74,"638,850.00","66,913,149.00"
1.97,UBER,"UBER TECHNOLOGIES INC",BK6N347,75.87,"828,881.00","62,887,201.47"
1.69,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,113.23,"477,498.00","54,067,098.54"
1.53,"3690 HK","MEITUAN-CLASS B",BGJW376,22.41,"2,183,315.00","48,927,871.90"
1.34,MU,"MICRON TECHNOLOGY INC",2588184,97.71,"438,408.00","42,836,845.68"
1.26,"000660 KS","SK HYNIX INC",6450267,140.75,"286,587.00","40,335,762.86"
1.25,INTC,"INTEL CORP",2463247,23.52,"1,696,738.00","39,907,277.76"
1.22,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,331.00,"117,713.00","38,963,003.00"
1.03,FTNT,"FORTINET INC",B5B2106,109.02,"301,576.00","32,877,815.52"
1.01,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,94.90,"340,651.00","32,327,779.90"
0.98,TRI,"THOMSON REUTERS CORP",BNBXPB4,176.88,"176,804.00","31,273,091.52"
0.90,SNPS,"SYNOPSYS INC",2867719,470.46,"61,068.00","28,730,051.28"
0.86,CDNS,"CADENCE DESIGN SYS INC",2302232,253.94,"108,212.00","27,479,355.28"
0.72,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,229.38,"100,213.00","22,986,857.94"
0.72,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,271.09,"84,426.00","22,887,044.34"
0.67,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,166.19,"129,554.00","21,530,579.26"
0.62,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,38.81,"513,607.00","19,930,945.42"
0.55,"EXPN LN","EXPERIAN PLC",B19NLV4,48.74,"360,834.00","17,587,691.09"
0.51,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,90.71,"179,742.00","16,304,396.82"
0.50,"6702 JP","FUJITSU LIMITED",6356945,19.53,"812,629.00","15,871,553.99"
0.47,"WKL NA","WOLTERS KLUWER",5671519,161.43,"93,902.00","15,158,850.48"
0.46,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,51.11,"290,386.00","14,841,628.46"
0.44,DDOG,"DATADOG INC - CLASS A",BKT9Y49,113.37,"123,424.00","13,992,578.88"
0.40,TTD,"TRADE DESK INC-A",BD8FDD1,72.43,"176,581.00","12,789,761.83"
0.37,ZS,"ZSCALER INC",BZ00V34,195.82,"60,502.00","11,847,501.64"
0.37,"6954 JP","FANUC CORP",6356934,29.99,"390,109.00","11,697,659.92"
0.36,"6701 JP","NEC CORP",6640400,98.79,"116,917.00","11,550,544.06"
0.35,G,"GENPACT LTD",B23DBK6,52.88,"210,533.00","11,132,985.04"
0.34,STNE,"STONECO LTD-A",BGKG6M3,9.48,"1,133,988.00","10,750,206.24"
0.33,"4755 JP","RAKUTEN GROUP INC",6229597,6.35,"1,655,140.00","10,517,260.29"
0.33,HPE,"HEWLETT PACKA",BYVYWS0,20.37,"515,826.00","10,507,375.62"
0.33,BIDU,"BAIDU INC - SPON ADR",B0FXT17,89.16,"117,704.00","10,494,488.64"
0.33,"2395 TT","ADVANTECH CO LTD",6202673,12.49,"834,657.00","10,420,965.64"
0.33,"2353 TT","ACER INC",6005850,1.21,"8,561,000.00","10,401,568.67"
0.32,"TIETO FH","TIETOEVRY OYJ",5479702,19.49,"525,852.00","10,248,641.61"
0.32,TWLO,"TWILIO INC - A",BD6P5Q0,119.22,"85,808.00","10,230,029.76"
0.31,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.27,"1,209,776.00","10,004,847.52"
0.31,OKTA,"OKTA INC",BDFZSP1,89.58,"110,268.00","9,877,807.44"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,364.18,"26,741.00","9,738,537.38"
0.30,"TEMN SW","TEMENOS AG - REG",7147892,84.37,"114,233.00","9,637,650.44"
0.29,SNAP,"SNAP INC - A",BD8DJ71,10.16,"917,540.00","9,322,206.40"
0.29,"3443 TT","GLOBAL UNICHIP CORP",B056381,42.53,"218,865.00","9,308,860.92"
0.29,"AMP IM","AMPLIFON SPA",B14NJ71,25.90,"357,540.00","9,259,774.74"
0.28,PATH,"UIPATH INC - CLASS A",BMD02L5,12.73,"703,907.00","8,960,736.11"
0.28,STX,"SEAGATE TECHNOLO",BKVD2N4,100.27,"89,226.00","8,946,691.02"
0.28,AMBA,"AMBARELLA INC",B7KH3G6,75.81,"117,665.00","8,920,183.65"
0.28,VRNT,"VERINT SYSTEMS INC",2849193,23.34,"379,927.00","8,867,496.18"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,19.85,"445,492.00","8,843,986.86"
0.28,"5803 JP","FUJIKURA LTD",6356707,42.28,"207,820.00","8,786,530.35"
0.27,NICE,"NICE LTD - SPON ADR",2639736,144.89,"60,538.00","8,771,350.82"
0.27,CCCS,"CCC INTELLIGENT",BP4CXL8,10.31,"849,991.00","8,763,407.21"
0.27,DXC,"DXC TECHNOLOGY CO",BYXD7B3,18.57,"458,647.00","8,517,074.79"
0.26,WIX,"WIX.COM LTD",BFZCHN7,199.16,"40,892.00","8,144,050.72"
0.24,"6526 JP","SOCIONEXT INC",BMTVX75,13.65,"559,373.00","7,636,402.08"
0.24,INFA,"INFORMATICA INC - CLASS A",BMG95P4,19.31,"392,887.00","7,586,647.97"
0.24,AI,"C3.AI INC-A",BMGNBJ2,26.44,"284,944.00","7,533,919.36"
0.23,ZBRA,"ZEBRA TECH CORP",2989356,319.48,"23,097.00","7,379,029.56"
0.23,TDC,"TERADATA CORP",B247H10,23.98,"301,554.00","7,231,264.92"
0.22,PEGA,"PEGASYSTEMS INC",2675860,78.87,"89,020.00","7,021,007.40"
0.19,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,6.85,"871,881.00","5,972,384.85"
0.18,HUT,"HUT 8 CORP",BQQ8816,14.94,"381,039.00","5,692,722.66"
0.18,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,9.57,"591,287.00","5,658,616.59"
0.15,,CASH,,1.00,"4,626,662.94","4,626,662.94"
0.00,,"OTHER PAYABLE & RECEIVABLES",,1.00,"29,722.46","29,722.46"
0.00,,"SWISS FRANC",,1.12,132.60,148.37
0.00,,EURO,,1.05,-332.76,-349.61
0.00,,"TAIWAN DOLLAR",,0.03,"-3,203,390.00","-97,668.80"
-0.02,,"KOREAN WON",,0.00,"-987,650,865.00","-689,194.98"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
