"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/07/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.30,NVDA,"NVIDIA CORP",2379504,905.54,"83,516.00","75,627,078.64"
3.86,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,46.77,"1,451,043.00","67,867,475.95"
3.49,NFLX,"NETFLIX INC",2857817,606.00,"101,308.00","61,392,648.00"
3.46,META,"META PLATFORMS INC",B7TL820,468.24,"129,881.00","60,815,479.44"
3.44,AMZN,"AMAZON.COM INC",2000019,188.76,"320,214.00","60,443,594.64"
3.34,QCOM,"QUALCOMM INC",2714923,180.15,"325,466.00","58,632,699.90"
3.31,GOOGL,"ALPHABET INC-CL A",BYVY8G0,171.25,"339,919.00","58,211,128.75"
3.05,BABA,"ALIBABA GRP-ADR",BP41ZD1,79.37,"675,160.00","53,587,449.20"
3.03,AVGO,"BROADCOM INC",BDZ78H9,"1,303.11","40,881.00","53,272,439.91"
3.01,"005930 KS","SAMSUNG ELECTRON",6771720,59.78,"885,904.00","52,956,873.06"
3.00,ORCL,"ORACLE CORP",2661568,117.93,"446,689.00","52,678,033.77"
2.92,MSFT,"MICROSOFT CORP",2588173,409.34,"125,324.00","51,300,126.16"
2.84,CRM,"SALESFORCE INC",2310525,277.18,"180,274.00","49,968,347.32"
2.75,IBM,IBM,2005973,168.38,"287,391.00","48,390,896.58"
2.70,NOW,"SERVICENOW INC",B80NXX8,713.33,"66,527.00","47,455,704.91"
2.66,AAPL,"APPLE INC",2046251,182.40,"256,081.00","46,709,174.40"
2.60,CSCO,"CISCO SYSTEMS INC",2198163,47.28,"965,209.00","45,635,081.52"
2.58,"SIE GR","SIEMENS AG-REG",5727973,194.15,"233,893.00","45,411,270.53"
2.42,TSLA,"TESLA INC",B616C79,177.81,"239,129.00","42,519,527.49"
2.40,UBER,"UBER TECHNOLOGIES INC",BK6N347,70.43,"598,645.00","42,162,567.35"
2.39,ACN,"ACCENTURE PLC-CL A",B4BNMY3,310.66,"135,231.00","42,010,862.46"
2.34,ADBE,"ADOBE INC",2008154,492.27,"83,683.00","41,194,630.41"
2.17,MU,"MICRON TECHNOLOGY INC",2588184,119.21,"320,144.00","38,164,366.24"
1.78,INTC,"INTEL CORP",2463247,30.68,"1,021,943.00","31,353,211.24"
1.58,"000660 KS","SK HYNIX INC",6450267,132.05,"210,226.00","27,761,177.60"
1.54,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,77.05,"350,682.00","27,020,048.10"
1.38,SNPS,"SYNOPSYS INC",2867719,549.61,"44,078.00","24,225,709.58"
1.37,"3690 HK","MEITUAN-CLASS B",BGJW376,14.77,"1,631,815.00","24,098,533.76"
1.27,CDNS,"CADENCE DESIGN SYS INC",2302232,284.04,"78,831.00","22,391,157.24"
1.25,TRI,"THOMSON REUTERS CORP",BNBXPB4,166.93,"131,770.00","21,996,366.10"
