"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/25/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.46,NVDA,"NVIDIA CORP",2379504,950.02,"76,380.00","72,562,527.60"
3.67,META,"META PLATFORMS INC",B7TL820,503.02,"118,731.00","59,724,067.62"
3.58,NFLX,"NETFLIX INC",2857817,627.46,"92,834.00","58,249,621.64"
3.24,AMZN,"AMAZON.COM INC",2000019,179.71,"293,008.00","52,656,467.68"
3.17,ORCL,"ORACLE CORP",2661568,126.08,"408,779.00","51,538,856.32"
3.11,CRM,"SALESFORCE INC",2310525,306.06,"165,110.00","50,533,566.60"
3.10,AVGO,"BROADCOM INC",BDZ78H9,"1,351.58","37,313.00","50,431,504.54"
3.07,QCOM,"QUALCOMM INC",2714923,167.52,"297,814.00","49,889,801.28"
3.05,IBM,IBM,2005973,188.79,"262,861.00","49,625,528.19"
2.99,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,36.90,"1,317,243.00","48,605,261.25"
2.98,MSFT,"MICROSOFT CORP",2588173,422.86,"114,620.00","48,468,213.20"
2.90,"005930 KS","SAMSUNG ELECTRON",6771720,58.26,"810,530.00","47,223,547.91"
2.89,NOW,"SERVICENOW INC",B80NXX8,774.64,"60,729.00","47,043,112.56"
2.87,GOOGL,"ALPHABET INC-CL A",BYVY8G0,150.07,"310,929.00","46,661,115.03"
2.71,BABA,"ALIBABA GRP-ADR",BP41ZD1,71.46,"617,626.00","44,135,553.96"
2.70,CSCO,"CISCO SYSTEMS INC",2198163,49.68,"883,145.00","43,874,643.60"
2.67,UBER,"UBER TECHNOLOGIES INC",BK6N347,79.41,"547,801.00","43,500,877.41"
2.54,ACN,"ACCENTURE PLC-CL A",B4BNMY3,333.82,"123,635.00","41,271,835.70"
2.48,"SIE GR","SIEMENS AG-REG",5727973,188.64,"213,823.00","40,335,130.25"
2.46,AAPL,"APPLE INC",2046251,170.85,"234,227.00","40,017,682.95"
2.40,INTC,"INTEL CORP",2463247,41.83,"934,973.00","39,109,920.59"
2.39,ADBE,"ADOBE INC",2008154,507.23,"76,547.00","38,826,934.81"
2.32,TSLA,"TESLA INC",B616C79,172.63,"218,613.00","37,739,162.19"
2.11,MU,"MICRON TECHNOLOGY INC",2588184,117.13,"292,938.00","34,311,827.94"
1.55,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,78.42,"320,800.00","25,157,136.00"
1.49,"000660 KS","SK HYNIX INC",6450267,126.21,"192,386.00","24,281,171.51"
1.45,SNPS,"SYNOPSYS INC",2867719,584.32,"40,510.00","23,670,803.20"
1.40,CDNS,"CADENCE DESIGN SYS INC",2302232,316.21,"72,141.00","22,811,705.61"
1.15,TRI,"THOMSON REUTERS CORP",BNBXPB4,155.60,"120,620.00","18,768,472.00"
1.10,"3690 HK","MEITUAN-CLASS B",BGJW376,11.93,"1,498,015.00","17,869,765.83"
1.01,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,240.34,"68,505.00","16,464,491.70"
0.95,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,"1,042.79","14,757.00","15,388,452.03"
0.94,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,275.68,"55,678.00","15,349,311.04"
0.85,FTNT,"FORTINET INC",B5B2106,67.89,"203,182.00","13,794,025.98"
0.71,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.47,"347,104.00","11,616,277.44"
