"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/15/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.55,NVDA,"NVIDIA CORP",2379504,128.44,"962,467.00","123,619,261.48"
3.72,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,49.98,"1,658,643.00","82,906,653.34"
3.62,AVGO,"BROADCOM INC",BDZ78H9,171.42,"470,350.00","80,627,397.00"
3.50,QCOM,"QUALCOMM INC",2714923,208.18,"374,880.00","78,042,518.40"
3.45,NFLX,"NETFLIX INC",2857817,656.45,"117,149.00","76,902,461.05"
3.34,META,"META PLATFORMS INC",B7TL820,496.16,"149,806.00","74,327,744.96"
3.30,ORCL,"ORACLE CORP",2661568,143.07,"514,434.00","73,600,072.38"
3.28,GOOGL,"ALPHABET INC-CL A",BYVY8G0,186.53,"391,724.00","73,068,277.72"
3.19,AMZN,"AMAZON.COM INC",2000019,192.72,"368,831.00","71,081,110.32"
3.13,TSLA,"TESLA INC",B616C79,252.64,"275,791.00","69,675,838.24"
3.11,AAPL,"APPLE INC",2046251,234.40,"295,134.00","69,179,409.60"
2.94,MSFT,"MICROSOFT CORP",2588173,453.96,"144,452.00","65,575,429.92"
2.87,"005930 KS","SAMSUNG ELECTRON",6771720,62.70,"1,020,597.00","63,992,594.40"
2.72,BABA,"ALIBABA GRP-ADR",BP41ZD1,78.01,"777,973.00","60,689,673.73"
2.72,IBM,IBM,2005973,182.88,"331,226.00","60,574,610.88"
2.65,NOW,"SERVICENOW INC",B80NXX8,767.85,"76,888.00","59,038,450.80"
2.45,ADBE,"ADOBE INC",2008154,565.71,"96,435.00","54,554,243.85"
2.39,"SIE GR","SIEMENS AG-REG",5727973,197.47,"269,758.00","53,268,370.13"
2.37,CSCO,"CISCO SYSTEMS INC",2198163,47.40,"1,111,857.00","52,702,021.80"
2.37,CRM,"SALESFORCE INC",2310525,252.86,"208,340.00","52,680,852.40"
2.24,UBER,"UBER TECHNOLOGIES INC",BK6N347,72.29,"689,503.00","49,844,171.87"
2.23,ACN,"ACCENTURE PLC-CL A",B4BNMY3,317.87,"155,953.00","49,572,780.11"
2.18,MU,"MICRON TECHNOLOGY INC",2588184,130.87,"370,735.00","48,518,089.45"
1.82,INTC,"INTEL CORP",2463247,34.46,"1,177,358.00","40,571,756.68"
1.82,"000660 KS","SK HYNIX INC",6450267,166.34,"243,710.00","40,537,551.98"
1.42,SNPS,"SYNOPSYS INC",2867719,616.01,"51,204.00","31,542,176.04"
1.30,"3690 HK","MEITUAN-CLASS B",BGJW376,15.26,"1,893,915.00","28,894,916.54"
1.29,CDNS,"CADENCE DESIGN SYS INC",2302232,315.63,"90,786.00","28,654,785.18"
1.17,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,64.21,"404,081.00","25,946,041.01"
1.13,TRI,"THOMSON REUTERS CORP",BNBXPB4,164.02,"152,902.00","25,078,986.04"
1.09,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,282.77,"85,907.00","24,291,922.39"
0.77,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,39.02,"437,843.00","17,085,914.89"
0.75,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,897.68,"18,486.00","16,594,512.48"
0.74,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,232.47,"70,594.00","16,410,987.18"
0.69,FTNT,"FORTINET INC",B5B2106,59.90,"256,631.00","15,372,196.90"
