"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 06/16/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.88,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,64.91,"2,076,743.00","134,793,314.29"
3.61,PLTR,"PALANTIR TECHN-A",BN78DQ4,141.41,"887,144.00","125,451,033.04"
3.60,NFLX,"NETFLIX INC",2857817,"1,225.35","102,076.00","125,078,826.60"
3.28,ORCL,"ORACLE CORP",2661568,211.10,"540,121.00","114,019,543.10"
3.26,"005930 KS","SAMSUNG ELECTRON",6771720,41.95,"2,694,911.00","113,041,403.00"
3.23,BABA,"ALIBABA GRP-ADR",BP41ZD1,115.96,"967,796.00","112,225,624.16"
3.20,META,"META PLATFORMS INC",B7TL820,702.12,"158,119.00","111,018,512.28"
3.11,MSFT,"MICROSOFT CORP",2588173,479.14,"225,254.00","107,928,201.56"
3.05,IBM,IBM,2005973,281.83,"376,247.00","106,037,692.01"
3.05,CSCO,"CISCO SYSTEMS INC",2198163,65.51,"1,618,163.00","106,005,858.13"
3.04,AVGO,"BROADCOM INC",BDZ78H9,252.10,"419,079.00","105,649,815.90"
2.85,NVDA,"NVIDIA CORP",2379504,144.69,"683,895.00","98,952,767.55"
2.79,TSM,"TAIWAN SEMIC-ADR",2113382,215.68,"448,465.00","96,724,931.20"
2.66,AMZN,"AMAZON.COM INC",2000019,216.10,"427,711.00","92,428,347.10"
2.59,GOOGL,"ALPHABET INC-CL A",BYVY8G0,176.77,"508,658.00","89,915,474.66"
2.57,AAPL,"APPLE INC",2046251,198.42,"450,301.00","89,348,724.42"
2.57,NOW,"SERVICENOW INC",B80NXX8,"1,005.13","88,766.00","89,221,369.58"
2.51,ACN,"ACCENTURE PLC-CL A",B4BNMY3,314.33,"277,303.00","87,164,651.99"
2.40,AMD,"ADVANCED MICRO DEVICES",2007849,126.39,"660,057.00","83,424,604.23"
2.35,"SIE GR","SIEMENS AG-REG",5727973,250.39,"325,209.00","81,428,539.63"
2.31,TSLA,"TESLA INC",B616C79,329.13,"243,907.00","80,277,110.91"
2.29,CRM,"SALESFORCE INC",2310525,263.88,"301,037.00","79,437,643.56"
2.10,UBER,"UBER TECHNOLOGIES INC",BK6N347,85.12,"856,545.00","72,909,110.40"
2.05,ADBE,"ADOBE INC",2008154,401.73,"177,102.00","71,147,186.46"
2.04,QCOM,"QUALCOMM INC",2714923,156.87,"451,973.00","70,901,004.51"
1.56,MU,"MICRON TECHNOLOGY INC",2588184,119.84,"453,204.00","54,311,967.36"
1.55,"000660 KS","SK HYNIX INC",6450267,181.86,"296,207.00","53,869,641.04"
1.54,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,108.37,"493,385.00","53,468,132.45"
1.30,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,370.68,"121,358.00","44,984,983.44"
1.15,"3690 HK","MEITUAN-CLASS B",BGJW376,17.68,"2,256,215.00","39,894,346.61"
1.05,INTC,"INTEL CORP",2463247,20.74,"1,748,497.00","36,263,827.78"
1.03,TRI,"THOMSON REUTERS CORP",BNBXPB4,196.23,"182,930.00","35,896,353.90"
0.97,CDNS,"CADENCE DESIGN SYS INC",2302232,300.81,"111,614.00","33,574,607.34"
0.91,FTNT,"FORTINET INC",B5B2106,101.95,"310,810.00","31,687,079.50"
0.87,SNPS,"SYNOPSYS INC",2867719,479.41,"63,012.00","30,208,582.92"
0.81,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,209.12,"134,160.00","28,055,539.20"
0.71,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,70.42,"351,100.00","24,724,462.00"
0.65,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,217.53,"103,372.00","22,486,511.16"
0.63,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,41.18,"529,402.00","21,801,180.13"
0.62,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,245.65,"87,099.00","21,395,869.35"
0.58,"6702 JP","FUJITSU LIMITED",6356945,24.05,"837,415.00","20,137,490.87"
0.56,"EXPN LN","EXPERIAN PLC",B19NLV4,51.91,"371,769.00","19,299,152.15"
0.55,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,21.22,"898,611.00","19,068,525.42"
0.55,ZS,"ZSCALER INC",BZ00V34,305.02,"62,446.00","19,047,278.92"
0.51,STNE,"STONECO LTD-A",BGKG6M3,15.09,"1,168,737.00","17,636,241.33"
0.49,"6701 JP","NEC CORP",6640400,28.02,"602,810.00","16,889,560.29"
0.47,"WKL NA","WOLTERS KLUWER",5671519,169.13,"96,818.00","16,374,639.14"
0.45,DDOG,"DATADOG INC - CLASS A",BKT9Y49,121.93,"127,312.00","15,523,152.16"
0.39,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,72.86,"185,331.00","13,503,216.66"
0.38,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,43.69,"299,377.00","13,079,781.13"
0.37,TTD,"TRADE DESK INC-A",BD8FDD1,70.25,"181,927.00","12,780,371.75"
0.35,STX,"SEAGATE TECHNOLO",BKVD2N4,131.04,"91,899.00","12,042,444.96"
0.33,OKTA,"OKTA INC",BDFZSP1,99.28,"113,670.00","11,285,157.60"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,389.34,"27,897.00","10,861,417.98"
0.31,"2353 TT","ACER INC",6005850,1.23,"8,828,300.00","10,826,398.59"
0.31,"6954 JP","FANUC CORP",6356934,26.73,"402,016.00","10,744,613.68"
0.31,BIDU,"BAIDU INC - SPON ADR",B0FXT17,87.25,"121,349.00","10,587,700.25"
0.30,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.46,"1,246,955.00","10,549,239.30"
0.30,NICE,"NICE LTD - SPON ADR",2639736,167.64,"62,482.00","10,474,482.48"
0.30,TWLO,"TWILIO INC - A",BD6P5Q0,116.67,"88,481.00","10,323,078.27"
0.30,"TIETO FH","TIETOEVRY OYJ",5479702,18.94,"541,890.00","10,264,162.71"
0.29,"5803 JP","FUJIKURA LTD",6356707,47.59,"214,138.00","10,190,322.74"
0.29,"6526 JP","SOCIONEXT INC",BMTVX75,17.30,"576,626.00","9,977,371.09"
0.29,"2395 TT","ADVANTECH CO LTD",6202673,11.48,"867,957.00","9,967,730.04"
0.28,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.15,"405,037.00","9,781,643.55"
0.28,HPE,"HEWLETT PACKA",BYVYWS0,18.24,"531,621.00","9,696,767.04"
0.28,"4755 JP","RAKUTEN GROUP INC",6229597,5.61,"1,705,927.00","9,573,560.48"
0.28,G,"GENPACT LTD",B23DBK6,44.04,"217,094.00","9,560,819.76"
0.26,PEGA,"PEGASYSTEMS INC",2675860,100.10,"91,693.00","9,178,469.30"
0.26,PATH,"UIPATH INC - CLASS A",BMD02L5,12.48,"725,534.00","9,054,664.32"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,24.52,"368,475.00","9,033,971.96"
0.26,"TEMN SW","TEMENOS AG - REG",7147892,75.36,"117,635.00","8,865,246.38"
0.25,"6588 JP","TOSHIBA TEC CORP",6894887,19.13,"459,100.00","8,783,614.02"
0.25,"3443 TT","GLOBAL UNICHIP CORP",B056381,36.25,"238,865.00","8,658,340.39"
0.23,SNAP,"SNAP INC - A",BD8DJ71,8.27,"945,728.00","7,821,170.56"
0.23,CCCS,"CCC INTELLIGENT",BP4CXL8,8.90,"875,992.00","7,796,328.80"
0.22,DXC,"DXC TECHNOLOGY CO",BYXD7B3,15.88,"472,741.00","7,507,127.08"
0.21,HUT,"HUT 8 CORP",BQQ8816,18.46,"392,703.00","7,249,297.38"
0.21,AI,"C3.AI INC-A",BMGNBJ2,24.45,"293,692.00","7,180,769.40"
0.20,ZBRA,"ZEBRA TECH CORP",2989356,293.06,"23,826.00","6,982,447.56"
0.20,VRNT,"VERINT SYSTEMS INC",2849193,17.50,"391,591.00","6,852,842.50"
0.20,TDC,"TERADATA CORP",B247H10,22.04,"310,788.00","6,849,767.52"
0.19,WIX,"WIX.COM LTD",BFZCHN7,156.64,"42,107.00","6,595,640.48"
0.18,AMBA,"AMBARELLA INC",B7KH3G6,52.39,"121,310.00","6,355,430.90"
0.17,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,9.72,"609,512.00","5,924,456.64"
0.08,,CASH,,1.00,"2,894,929.30","2,894,929.30"
0.05,,"OTHER PAYABLE & RECEIVABLES",,1.00,"1,649,681.95","1,649,681.95"
0.00,,"SWISS FRANC",,1.23,132.60,163.55
0.00,,"CANADIAN DOLLAR",,0.74,-277.95,-204.97
0.00,,EURO,,1.16,-332.77,-385.75
0.00,,"TAIWAN DOLLAR",,0.03,"-1,865,245.00","-63,187.95"
-0.02,,"KOREAN WON",,0.00,"-690,286,003.54","-506,204.67"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
