"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/26/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.47,GOOGL,"ALPHABET INC-CL A",BYVY8G0,128.57,"149,454.00","19,214,553.51"
3.34,IBM,IBM,2005973,143.24,"129,286.00","18,518,926.64"
3.29,META,"META PLATFORMS INC",B7TL820,298.96,"60,937.00","18,217,725.52"
3.24,CSCO,"CISCO SYSTEMS INC",2198163,52.71,"341,029.00","17,975,638.59"
3.22,INTC,"INTEL CORP",2463247,33.83,"527,944.00","17,860,345.52"
3.19,ACN,"ACCENTURE PLC-CL A",B4BNMY3,310.61,"56,915.00","17,678,368.15"
3.15,ADBE,"ADOBE INC",2008154,506.30,"34,513.00","17,473,931.90"
3.14,AMZN,"AMAZON.COM INC",2000019,125.98,"138,071.00","17,394,184.58"
3.05,NVDA,"NVIDIA CORP",2379504,419.11,"40,364.00","16,916,956.04"
3.04,TSLA,"TESLA INC",B616C79,244.12,"69,031.00","16,851,847.72"
3.03,NOW,"SERVICENOW INC",B80NXX8,544.63,"30,831.00","16,791,487.53"
3.02,BABA,"ALIBABA GRP-ADR",BP41ZD1,85.91,"194,712.00","16,727,707.92"
3.01,"005930 KS","SAMSUNG ELECTRON",6771720,50.87,"327,835.00","16,676,786.92"
2.94,MSFT,"MICROSOFT CORP",2588173,312.14,"52,228.00","16,302,447.92"
2.91,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,38.35,"420,843.00","16,140,847.23"
2.90,AAPL,"APPLE INC",2046251,171.96,"93,634.00","16,101,302.64"
2.89,ORCL,"ORACLE CORP",2661568,104.88,"152,590.00","16,003,639.20"
2.87,CRM,"SALESFORCE INC",2310525,202.49,"78,655.00","15,926,850.95"
2.87,NFLX,"NETFLIX INC",2857817,379.25,"41,958.00","15,912,571.50"
2.85,QCOM,"QUALCOMM INC",2714923,109.72,"144,000.00","15,799,680.00"
2.64,"SIE GR","SIEMENS AG-REG",5727973,137.51,"106,565.00","14,653,505.22"
2.06,UBER,"UBER TECHNOLOGIES INC",BK6N347,44.27,"258,494.00","11,443,529.38"
1.92,"3690 HK","MEITUAN-CLASS B",BGJW376,14.87,"715,015.00","10,631,139.87"
1.54,SNPS,"SYNOPSYS INC",2867719,444.35,"19,236.00","8,547,516.60"
1.44,CDNS,"CADENCE DESIGN SYS INC",2302232,229.26,"34,787.00","7,975,267.62"
1.44,"000660 KS","SK HYNIX INC",6450267,85.28,"93,315.00","7,957,602.61"
1.42,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,51.51,"152,972.00","7,879,587.72"
1.29,TRI,"THOMSON REUTERS CORP",BNBXPB4,123.76,"57,882.00","7,163,476.32"
1.17,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,194.99,"33,169.00","6,467,623.31"
