"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/21/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.76,BABA,"ALIBABA GRP-ADR",BP41ZD1,100.91,"847,606.00","85,531,921.46"
3.57,IBM,IBM,2005973,231.75,"350,365.00","81,197,088.75"
3.46,CSCO,"CISCO SYSTEMS INC",2198163,56.59,"1,391,340.00","78,735,930.60"
3.44,ORCL,"ORACLE CORP",2661568,173.76,"450,734.00","78,319,539.84"
3.41,NFLX,"NETFLIX INC",2857817,772.07,"100,341.00","77,470,275.87"
3.40,NOW,"SERVICENOW INC",B80NXX8,918.34,"84,258.00","77,377,491.72"
3.34,META,"META PLATFORMS INC",B7TL820,575.16,"131,986.00","75,913,067.76"
3.32,NVDA,"NVIDIA CORP",2379504,143.71,"526,164.00","75,615,028.44"
3.28,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,54.16,"1,376,043.00","74,521,833.48"
3.23,ACN,"ACCENTURE PLC-CL A",B4BNMY3,376.03,"195,274.00","73,428,882.22"
3.23,CRM,"SALESFORCE INC",2310525,291.29,"251,894.00","73,374,203.26"
3.12,AVGO,"BROADCOM INC",BDZ78H9,179.99,"393,863.00","70,891,401.37"
2.98,AAPL,"APPLE INC",2046251,236.48,"286,676.00","67,793,140.48"
2.88,AMZN,"AMAZON.COM INC",2000019,189.07,"346,031.00","65,424,081.17"
2.67,MSFT,"MICROSOFT CORP",2588173,418.78,"144,998.00","60,722,262.44"
2.64,UBER,"UBER TECHNOLOGIES INC",BK6N347,80.46,"746,111.00","60,032,091.06"
2.58,ADBE,"ADOBE INC",2008154,497.71,"118,149.00","58,803,938.79"
2.56,GOOGL,"ALPHABET INC-CL A",BYVY8G0,164.07,"354,810.00","58,213,676.70"
2.52,"SIE GR","SIEMENS AG-REG",5727973,200.56,"286,044.00","57,368,104.19"
2.52,TSLA,"TESLA INC",B616C79,218.85,"261,809.00","57,296,899.65"
2.48,QCOM,"QUALCOMM INC",2714923,169.01,"333,609.00","56,383,257.09"
2.02,"3690 HK","MEITUAN-CLASS B",BGJW376,23.31,"1,975,915.00","46,057,024.99"
2.01,"005930 KS","SAMSUNG ELECTRON",6771720,42.90,"1,065,680.00","45,720,709.71"
1.90,MU,"MICRON TECHNOLOGY INC",2588184,109.08,"395,944.00","43,189,571.52"
1.59,"000660 KS","SK HYNIX INC",6450267,138.82,"259,906.00","36,079,156.05"
1.57,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,82.66,"431,858.00","35,697,382.28"
1.53,INTC,"INTEL CORP",2463247,22.84,"1,520,047.00","34,717,873.48"
1.21,SNPS,"SYNOPSYS INC",2867719,505.59,"54,594.00","27,602,180.46"
1.19,TRI,"THOMSON REUTERS CORP",BNBXPB4,167.77,"160,859.00","26,987,314.43"
1.08,CDNS,"CADENCE DESIGN SYS INC",2302232,253.15,"97,186.00","24,602,635.90"
0.98,FTNT,"FORTINET INC",B5B2106,82.05,"271,349.00","22,264,185.45"
0.92,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,230.15,"91,299.00","21,012,464.85"
0.82,TTD,"TRADE DESK INC-A",BD8FDD1,118.21,"158,110.00","18,690,183.10"
0.81,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,243.75,"75,754.00","18,465,037.50"
0.72,"EXPN LN","EXPERIAN PLC",B19NLV4,50.44,"326,624.00","16,476,216.18"
0.67,"WKL NA","WOLTERS KLUWER",5671519,172.06,"88,367.00","15,204,489.61"
0.66,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,32.48,"464,505.00","15,086,233.38"
0.66,"6702 JP","FUJITSU LIMITED",6356945,20.36,"734,225.00","14,948,878.66"
0.64,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,89.80,"162,142.00","14,560,351.60"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,125.81,"110,145.00","13,857,342.45"
0.50,EBAY,"EBAY INC",2293819,64.16,"178,043.00","11,423,238.88"
0.48,"5803 JP","FUJIKURA LTD",6356707,34.15,"319,551.00","10,912,950.05"
0.48,ROK,"ROCKWELL AUTOMATION INC",2754060,269.94,"40,358.00","10,894,238.52"
0.44,ZS,"ZSCALER INC",BZ00V34,187.96,"53,601.00","10,074,843.96"
0.44,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,47.80,"208,160.00","9,950,048.00"
0.41,BIDU,"BAIDU INC - SPON ADR",B0FXT17,91.62,"102,518.00","9,392,699.16"
0.41,"6954 JP","FANUC CORP",6356934,26.34,"355,391.00","9,362,292.11"
0.41,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.46,"1,106,079.00","9,357,428.34"
0.41,HPE,"HEWLETT PACKA",BYVYWS0,19.97,"464,474.00","9,275,545.78"
0.39,HUBB,"HUBBELL INC",BDFG6S3,456.70,"19,256.00","8,794,215.20"
0.38,"6701 JP","NEC CORP",6640400,88.72,"97,261.00","8,629,166.56"
0.37,STX,"SEAGATE TECHNOLO",BKVD2N4,112.41,"74,414.00","8,364,877.74"
0.36,DOCU,"DOCUSIGN INC",BFYT7B7,71.78,"113,958.00","8,179,905.24"
0.33,TWLO,"TWILIO INC - A",BD6P5Q0,70.57,"106,502.00","7,515,846.14"
0.33,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,55.92,"132,402.00","7,403,919.84"
0.32,G,"GENPACT LTD",B23DBK6,38.63,"190,809.00","7,370,951.67"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,300.06,"24,146.00","7,245,248.76"
0.32,PEGA,"PEGASYSTEMS INC",2675860,71.15,"101,793.00","7,242,571.95"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,372.59,"19,325.00","7,200,301.75"
0.31,"4755 JP","RAKUTEN GROUP INC",6229597,6.34,"1,110,080.00","7,034,558.01"
0.30,INFA,"INFORMATICA INC - CLASS A",BMG95P4,26.82,"256,647.00","6,883,272.54"
0.30,PATH,"UIPATH INC - CLASS A",BMD02L5,13.05,"519,422.00","6,778,457.10"
0.30,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.71,"323,675.00","6,703,309.25"
0.29,"6588 JP","TOSHIBA TEC CORP",6894887,23.13,"283,774.00","6,563,377.48"
0.29,WIX,"WIX.COM LTD",BFZCHN7,172.47,"37,890.00","6,534,888.30"
