"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/26/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.32,CSCO,"CISCO SYSTEMS INC",2198163,50.79,"1,385,590.00","70,374,116.10"
3.28,NOW,"SERVICENOW INC",B80NXX8,827.86,"83,908.00","69,464,076.88"
3.26,IBM,IBM,2005973,197.98,"348,915.00","69,078,191.70"
3.25,BABA,"ALIBABA GRP-ADR",BP41ZD1,81.76,"844,106.00","69,014,106.56"
3.24,NFLX,"NETFLIX INC",2857817,688.44,"99,916.00","68,786,171.04"
3.23,META,"META PLATFORMS INC",B7TL820,521.12,"131,436.00","68,493,928.32"
3.17,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,49.00,"1,371,043.00","67,184,281.55"
3.14,CRM,"SALESFORCE INC",2310525,265.28,"250,844.00","66,543,896.32"
3.12,NVDA,"NVIDIA CORP",2379504,126.46,"523,989.00","66,263,648.94"
3.10,ADBE,"ADOBE INC",2008154,559.44,"117,674.00","65,831,542.56"
3.09,ACN,"ACCENTURE PLC-CL A",B4BNMY3,336.78,"194,474.00","65,494,953.72"
3.06,AAPL,"APPLE INC",2046251,227.18,"285,501.00","64,860,117.18"
2.95,AVGO,"BROADCOM INC",BDZ78H9,159.62,"392,238.00","62,609,029.56"
2.94,ORCL,"ORACLE CORP",2661568,138.90,"448,884.00","62,349,987.60"
2.87,"005930 KS","SAMSUNG ELECTRON",6771720,57.36,"1,061,280.00","60,870,823.03"
2.85,AMZN,"AMAZON.COM INC",2000019,175.50,"344,606.00","60,478,353.00"
2.82,MSFT,"MICROSOFT CORP",2588173,413.49,"144,398.00","59,707,129.02"
2.77,GOOGL,"ALPHABET INC-CL A",BYVY8G0,166.16,"353,335.00","58,710,143.60"
2.66,QCOM,"QUALCOMM INC",2714923,169.49,"332,234.00","56,310,340.66"
2.62,TSLA,"TESLA INC",B616C79,213.21,"260,734.00","55,591,096.14"
2.54,UBER,"UBER TECHNOLOGIES INC",BK6N347,72.61,"743,036.00","53,951,843.96"
2.52,"SIE GR","SIEMENS AG-REG",5727973,187.53,"284,869.00","53,422,687.62"
1.84,MU,"MICRON TECHNOLOGY INC",2588184,98.91,"394,319.00","39,002,092.29"
1.65,"000660 KS","SK HYNIX INC",6450267,135.36,"258,831.00","35,036,213.14"
1.52,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,74.95,"430,083.00","32,234,720.85"
1.44,INTC,"INTEL CORP",2463247,20.13,"1,513,772.00","30,472,230.36"
1.35,SNPS,"SYNOPSYS INC",2867719,525.91,"54,369.00","28,593,200.79"
1.30,"3690 HK","MEITUAN-CLASS B",BGJW376,13.98,"1,968,415.00","27,523,040.07"
1.26,TRI,"THOMSON REUTERS CORP",BNBXPB4,167.18,"160,184.00","26,779,561.12"
1.22,CDNS,"CADENCE DESIGN SYS INC",2302232,268.25,"96,786.00","25,962,844.50"
1.07,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,249.84,"90,924.00","22,716,452.16"
0.96,FTNT,"FORTINET INC",B5B2106,75.18,"270,224.00","20,315,440.32"
0.93,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,260.37,"75,454.00","19,645,957.98"
0.78,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,35.92,"462,580.00","16,615,802.05"
0.77,TTD,"TRADE DESK INC-A",BD8FDD1,103.97,"157,460.00","16,371,116.20"
0.74,"EXPN LN","EXPERIAN PLC",B19NLV4,48.06,"325,274.00","15,633,011.08"
0.70,"WKL NA","WOLTERS KLUWER",5671519,167.94,"87,992.00","14,777,605.24"
0.64,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,84.49,"161,467.00","13,642,346.83"
0.61,"6702 JP","FUJITSU LIMITED",6356945,17.61,"731,175.00","12,877,728.39"
0.60,DDOG,"DATADOG INC - CLASS A",BKT9Y49,116.74,"109,695.00","12,805,794.30"
0.55,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,562.51,"20,741.00","11,667,019.91"
0.51,ROK,"ROCKWELL AUTOMATION INC",2754060,268.10,"40,183.00","10,773,062.30"
0.50,ZS,"ZSCALER INC",BZ00V34,197.82,"53,376.00","10,558,840.32"
0.49,EBAY,"EBAY INC",2293819,59.00,"177,293.00","10,460,287.00"
0.49,"6954 JP","FANUC CORP",6356934,29.32,"353,916.00","10,377,378.83"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,19.18,"462,549.00","8,871,689.82"
0.42,BIDU,"BAIDU INC - SPON ADR",B0FXT17,86.22,"102,093.00","8,802,458.46"
0.40,"5803 JP","FUJIKURA LTD",6356707,26.69,"318,226.00","8,492,060.36"
0.39,"6701 JP","NEC CORP",6640400,85.67,"96,861.00","8,297,956.09"
0.39,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.44,"1,101,529.00","8,195,375.76"
0.37,STX,"SEAGATE TECHNOLO",BKVD2N4,104.76,"74,114.00","7,764,182.64"
0.35,G,"GENPACT LTD",B23DBK6,39.12,"190,009.00","7,433,152.08"
0.35,HUBB,"HUBBELL INC",BDFG6S3,385.11,"19,181.00","7,386,794.91"
0.34,"4755 JP","RAKUTEN GROUP INC",6229597,6.53,"1,105,455.00","7,213,523.30"
0.33,PEGA,"PEGASYSTEMS INC",2675860,68.75,"101,368.00","6,969,050.00"
0.32,"6588 JP","TOSHIBA TEC CORP",6894887,24.00,"282,599.00","6,782,689.65"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,280.50,"24,046.00","6,744,903.00"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,347.69,"19,250.00","6,693,032.50"
0.31,DOCU,"DOCUSIGN INC",BFYT7B7,58.72,"113,483.00","6,663,721.76"
0.31,"6526 JP","SOCIONEXT INC",BMTVX75,21.57,"305,336.00","6,587,090.46"
0.31,"TIETO FH","TIETOEVRY OYJ",5479702,21.07,"312,166.00","6,576,359.40"
0.31,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,49.72,"131,852.00","6,555,681.44"
0.31,PATH,"UIPATH INC - CLASS A",BMD02L5,12.64,"517,272.00","6,538,318.08"
0.31,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.26,"322,325.00","6,530,304.50"
0.31,OKTA,"OKTA INC",BDFZSP1,97.79,"66,291.00","6,482,596.89"
0.30,TWLO,"TWILIO INC - A",BD6P5Q0,60.67,"106,052.00","6,434,174.84"
0.30,STNE,"STONECO LTD-A",BGKG6M3,13.70,"468,840.00","6,423,108.00"
0.30,"2353 TT","ACER INC",6005850,1.41,"4,541,600.00","6,393,303.27"
0.30,"AMP IM","AMPLIFON SPA",B14NJ71,32.31,"197,842.00","6,392,270.89"
0.30,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.82,"255,572.00","6,343,297.04"
0.30,VSAT,"VIASAT INC",2946243,17.02,"368,169.00","6,266,236.38"
0.30,WIX,"WIX.COM LTD",BFZCHN7,165.95,"37,740.00","6,262,953.00"
0.29,"2395 TT","ADVANTECH CO LTD",6202673,11.06,"562,957.00","6,226,676.43"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,10.79,"570,620.00","6,156,989.80"
0.29,"TEMN SW","TEMENOS AG - REG",7147892,69.45,"87,915.00","6,105,713.10"
0.29,VRNT,"VERINT SYSTEMS INC",2849193,32.91,"183,576.00","6,041,486.16"
0.28,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,78.87,"74,650.00","5,887,649.45"
0.27,AMBA,"AMBARELLA INC",B7KH3G6,51.15,"110,179.00","5,635,655.85"
0.27,CLS,"CELESTICA INC",BMDLRD5,51.00,"110,256.00","5,623,056.00"
0.27,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,61.68,"90,991.00","5,612,324.88"
0.26,TDC,"TERADATA CORP",B247H10,28.10,"197,152.00","5,539,971.20"
0.26,AI,"C3.AI INC-A",BMGNBJ2,24.35,"224,330.00","5,462,435.50"
0.25,"3443 TT","GLOBAL UNICHIP CORP",B056381,35.51,"147,865.00","5,250,277.30"
0.22,SNAP,"SNAP INC - A",BD8DJ71,9.42,"495,185.00","4,664,642.70"
0.11,,CASH,,1.00,"2,255,730.02","2,255,730.02"
0.01,,"OTHER PAYABLE & RECEIVABLES",,1.00,"307,017.79","307,017.79"
0.00,,"JAPANESE YEN",,0.01,"3,016,571.00","20,925.16"
0.00,,"SWISS FRANC",,1.18,132.60,156.62
0.00,,"KOREAN WON",,0.00,-4.04,0.00
0.00,,"TAIWAN DOLLAR",,0.03,-0.66,-0.02
0.00,,EURO,,1.12,-332.78,-371.92
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
