"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/07/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.43,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,56.04,"1,991,543.00","111,605,357.13"
3.88,BABA,"ALIBABA GRP-ADR",BP41ZD1,105.98,"922,956.00","97,814,876.88"
3.69,"005930 KS","SAMSUNG ELECTRON",6771720,36.26,"2,564,291.00","92,989,524.01"
3.36,NFLX,"NETFLIX INC",2857817,867.83,"97,516.00","84,627,310.28"
3.33,CSCO,"CISCO SYSTEMS INC",2198163,54.41,"1,543,303.00","83,971,116.23"
3.21,IBM,IBM,2005973,225.78,"358,767.00","81,002,413.26"
3.09,AAPL,"APPLE INC",2046251,181.46,"429,401.00","77,919,105.46"
3.09,META,"META PLATFORMS INC",B7TL820,516.25,"150,899.00","77,901,608.75"
3.05,MSFT,"MICROSOFT CORP",2588173,357.86,"214,994.00","76,937,752.84"
2.99,ACN,"ACCENTURE PLC-CL A",B4BNMY3,284.72,"264,383.00","75,275,127.76"
2.84,AMZN,"AMAZON.COM INC",2000019,175.26,"407,951.00","71,497,492.26"
2.82,GOOGL,"ALPHABET INC-CL A",BYVY8G0,146.75,"485,098.00","71,188,131.50"
2.78,CRM,"SALESFORCE INC",2310525,244.21,"286,977.00","70,082,653.17"
2.61,PLTR,"PALANTIR TECHN-A",BN78DQ4,77.84,"846,104.00","65,860,735.36"
2.60,ORCL,"ORACLE CORP",2661568,127.16,"515,041.00","65,492,613.56"
2.53,NVDA,"NVIDIA CORP",2379504,97.64,"652,355.00","63,695,942.20"
2.48,TSM,"TAIWAN SEMIC-ADR",2113382,146.17,"427,565.00","62,497,176.05"
2.47,NOW,"SERVICENOW INC",B80NXX8,735.50,"84,586.00","62,213,003.00"
2.44,AVGO,"BROADCOM INC",BDZ78H9,154.14,"399,699.00","61,609,603.86"
2.37,"SIE GR","SIEMENS AG-REG",5727973,192.89,"310,009.00","59,798,140.33"
2.28,ADBE,"ADOBE INC",2008154,340.70,"168,742.00","57,490,399.40"
2.22,QCOM,"QUALCOMM INC",2714923,129.72,"431,073.00","55,918,789.56"
2.15,TSLA,"TESLA INC",B616C79,233.29,"232,507.00","54,241,558.03"
2.13,UBER,"UBER TECHNOLOGIES INC",BK6N347,65.64,"817,025.00","53,629,521.00"
2.09,AMD,"ADVANCED MICRO DEVICES",2007849,83.64,"629,657.00","52,664,511.48"
1.47,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,78.82,"470,585.00","37,091,509.70"
1.47,"3690 HK","MEITUAN-CLASS B",BGJW376,17.29,"2,142,215.00","37,029,342.24"
1.29,INTC,"INTEL CORP",2463247,19.57,"1,667,557.00","32,634,090.49"
1.26,"000660 KS","SK HYNIX INC",6450267,112.33,"281,655.00","31,639,510.58"
1.17,MU,"MICRON TECHNOLOGY INC",2588184,68.37,"432,304.00","29,556,624.48"
1.13,TRI,"THOMSON REUTERS CORP",BNBXPB4,162.65,"174,570.00","28,393,810.50"
1.07,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,232.22,"115,658.00","26,858,100.76"
1.03,FTNT,"FORTINET INC",B5B2106,88.00,"296,370.00","26,080,560.00"
0.99,CDNS,"CADENCE DESIGN SYS INC",2302232,233.82,"106,294.00","24,853,663.08"
0.91,SNPS,"SYNOPSYS INC",2867719,380.90,"59,972.00","22,843,334.80"
0.71,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,215.32,"82,919.00","17,854,119.08"
0.68,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,51.00,"334,760.00","17,072,760.00"
0.67,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,131.04,"128,080.00","16,783,603.20"
0.64,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,163.29,"98,432.00","16,072,961.28"
0.56,"6702 JP","FUJITSU LIMITED",6356945,17.79,"798,655.00","14,209,315.60"
0.56,"EXPN LN","EXPERIAN PLC",B19NLV4,39.43,"354,669.00","13,983,008.88"
0.55,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,27.43,"504,702.00","13,842,177.53"
0.54,"WKL NA","WOLTERS KLUWER",5671519,147.45,"92,258.00","13,603,807.59"
0.47,STNE,"STONECO LTD-A",BGKG6M3,10.62,"1,114,397.00","11,834,896.14"
0.43,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,60.99,"176,591.00","10,770,285.09"
0.42,ZS,"ZSCALER INC",BZ00V34,180.06,"59,406.00","10,696,347.33"
0.42,DDOG,"DATADOG INC - CLASS A",BKT9Y49,88.20,"121,232.00","10,692,662.40"
0.41,"6701 JP","NEC CORP",6640400,18.09,"574,310.00","10,391,053.06"
0.39,OKTA,"OKTA INC",BDFZSP1,91.24,"108,350.00","9,885,854.00"
0.38,G,"GENPACT LTD",B23DBK6,46.79,"206,834.00","9,677,762.86"
0.37,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,33.00,"285,317.00","9,415,461.00"
0.37,BIDU,"BAIDU INC - SPON ADR",B0FXT17,79.76,"115,649.00","9,224,164.24"
0.35,NICE,"NICE LTD - SPON ADR",2639736,147.10,"59,442.00","8,743,918.20"
0.35,"2395 TT","ADVANTECH CO LTD",6202673,10.62,"820,957.00","8,715,490.57"
0.34,"TIETO FH","TIETOEVRY OYJ",5479702,16.55,"516,810.00","8,551,970.97"
0.34,"2353 TT","ACER INC",6005850,1.01,"8,410,300.00","8,483,433.04"
0.33,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,6.90,"1,188,815.00","8,202,823.50"
0.33,"6954 JP","FANUC CORP",6356934,21.36,"383,396.00","8,189,091.22"
0.33,CYBR,"CYBERARK SOFTWAR",BQT3XY6,305.98,"26,757.00","8,187,106.86"
0.32,"TEMN SW","TEMENOS AG - REG",7147892,71.80,"112,315.00","8,064,409.97"
0.32,TTD,"TRADE DESK INC-A",BD8FDD1,46.34,"173,567.00","8,043,094.78"
0.31,"4755 JP","RAKUTEN GROUP INC",6229597,4.82,"1,626,507.00","7,834,391.65"
0.28,CCCS,"CCC INTELLIGENT",BP4CXL8,8.46,"835,332.00","7,066,908.72"
0.28,TWLO,"TWILIO INC - A",BD6P5Q0,83.71,"84,301.00","7,056,836.71"
0.28,SNAP,"SNAP INC - A",BD8DJ71,7.73,"901,648.00","6,969,739.04"
0.27,PATH,"UIPATH INC - CLASS A",BMD02L5,9.79,"691,714.00","6,771,880.06"
0.27,HPE,"HEWLETT PACKA",BYVYWS0,13.33,"506,921.00","6,757,256.93"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,18.93,"351,375.00","6,651,078.87"
0.26,"3443 TT","GLOBAL UNICHIP CORP",B056381,30.22,"218,865.00","6,613,115.61"
0.26,DXC,"DXC TECHNOLOGY CO",BYXD7B3,14.65,"450,701.00","6,602,769.65"
0.25,INFA,"INFORMATICA INC - CLASS A",BMG95P4,16.45,"386,037.00","6,350,308.65"
0.25,"6588 JP","TOSHIBA TEC CORP",6894887,14.25,"437,820.00","6,239,313.28"
0.24,STX,"SEAGATE TECHNOLO",BKVD2N4,68.66,"87,719.00","6,022,786.54"
0.24,WIX,"WIX.COM LTD",BFZCHN7,147.36,"40,207.00","5,924,903.52"
0.23,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,6.77,"856,811.00","5,800,610.47"
0.23,VRNT,"VERINT SYSTEMS INC",2849193,15.26,"373,351.00","5,697,336.26"
0.23,TDC,"TERADATA CORP",B247H10,19.20,"296,348.00","5,689,881.60"
0.22,PEGA,"PEGASYSTEMS INC",2675860,63.19,"87,513.00","5,529,946.47"
0.21,AI,"C3.AI INC-A",BMGNBJ2,19.14,"280,012.00","5,359,429.68"
0.20,ZBRA,"ZEBRA TECH CORP",2989356,223.49,"22,686.00","5,070,094.14"
0.20,"5803 JP","FUJIKURA LTD",6356707,24.35,"204,258.00","4,973,226.22"
0.19,"6526 JP","SOCIONEXT INC",BMTVX75,8.92,"549,646.00","4,901,634.04"
0.19,AMBA,"AMBARELLA INC",B7KH3G6,41.67,"115,610.00","4,817,468.70"
0.18,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,7.60,"581,012.00","4,415,691.20"
0.17,HUT,"HUT 8 CORP",BQQ8816,11.43,"374,463.00","4,280,112.09"
0.10,,"OTHER PAYABLE & RECEIVABLES",,1.00,"2,551,529.09","2,551,529.09"
0.00,,"SWISS FRANC",,1.16,132.60,153.94
0.00,,"CANADIAN DOLLAR",,0.70,-277.95,-195.42
0.00,,EURO,,1.09,-545.69,-596.03
-0.04,,CASH,,1.00,"-916,603.65","-916,603.65"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
