"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/04/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.45,IBM,IBM,2005973,204.11,"348,915.00","71,217,040.65"
3.40,NOW,"SERVICENOW INC",B80NXX8,834.83,"83,908.00","70,048,915.64"
3.38,BABA,"ALIBABA GRP-ADR",BP41ZD1,82.47,"844,106.00","69,613,421.82"
3.34,CSCO,"CISCO SYSTEMS INC",2198163,49.70,"1,385,590.00","68,863,823.00"
3.29,NFLX,"NETFLIX INC",2857817,679.68,"99,916.00","67,910,906.88"
3.28,ADBE,"ADOBE INC",2008154,575.25,"117,674.00","67,691,968.50"
3.27,META,"META PLATFORMS INC",B7TL820,512.74,"131,436.00","67,392,494.64"
3.24,ACN,"ACCENTURE PLC-CL A",B4BNMY3,343.99,"194,474.00","66,897,111.26"
3.18,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,47.82,"1,371,043.00","65,557,821.14"
3.06,ORCL,"ORACLE CORP",2661568,140.75,"448,884.00","63,180,423.00"
3.06,AAPL,"APPLE INC",2046251,220.85,"285,501.00","63,052,895.85"
3.01,CRM,"SALESFORCE INC",2310525,247.68,"250,844.00","62,129,041.92"
2.93,AVGO,"BROADCOM INC",BDZ78H9,154.12,"392,238.00","60,451,720.56"
2.90,AMZN,"AMAZON.COM INC",2000019,173.33,"344,606.00","59,730,557.98"
2.86,MSFT,"MICROSOFT CORP",2588173,408.90,"144,398.00","59,044,342.20"
2.77,TSLA,"TESLA INC",B616C79,219.41,"260,734.00","57,207,646.94"
2.70,NVDA,"NVIDIA CORP",2379504,106.21,"523,989.00","55,652,871.69"
2.68,"005930 KS","SAMSUNG ELECTRON",6771720,52.15,"1,061,280.00","55,342,943.35"
2.68,GOOGL,"ALPHABET INC-CL A",BYVY8G0,156.45,"353,335.00","55,279,260.75"
2.65,QCOM,"QUALCOMM INC",2714923,164.48,"332,234.00","54,645,848.32"
2.58,UBER,"UBER TECHNOLOGIES INC",BK6N347,71.56,"743,036.00","53,171,656.16"
2.55,"SIE GR","SIEMENS AG-REG",5727973,184.91,"284,869.00","52,674,999.37"
1.71,MU,"MICRON TECHNOLOGY INC",2588184,89.29,"394,319.00","35,208,743.51"
1.46,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,70.22,"430,083.00","30,200,428.26"
1.46,"3690 HK","MEITUAN-CLASS B",BGJW376,15.29,"1,968,415.00","30,094,730.10"
1.45,"000660 KS","SK HYNIX INC",6450267,115.32,"258,831.00","29,848,429.10"
1.43,INTC,"INTEL CORP",2463247,19.43,"1,513,772.00","29,412,589.96"
1.32,TRI,"THOMSON REUTERS CORP",BNBXPB4,169.48,"160,184.00","27,147,984.32"
1.26,SNPS,"SYNOPSYS INC",2867719,477.53,"54,369.00","25,962,828.57"
1.19,CDNS,"CADENCE DESIGN SYS INC",2302232,254.13,"96,786.00","24,596,226.18"
1.05,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,238.86,"90,924.00","21,718,106.64"
1.01,FTNT,"FORTINET INC",B5B2106,76.87,"270,224.00","20,772,118.88"
0.95,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,258.60,"75,454.00","19,512,404.40"
0.77,TTD,"TRADE DESK INC-A",BD8FDD1,101.35,"157,460.00","15,958,571.00"
0.75,"EXPN LN","EXPERIAN PLC",B19NLV4,47.69,"325,274.00","15,513,495.77"
0.75,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.37,"462,580.00","15,437,632.07"
0.73,"WKL NA","WOLTERS KLUWER",5671519,170.25,"87,992.00","14,980,393.29"
0.69,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,87.55,"161,467.00","14,136,435.85"
0.68,"6702 JP","FUJITSU LIMITED",6356945,19.22,"731,175.00","14,055,104.37"
0.58,DDOG,"DATADOG INC - CLASS A",BKT9Y49,108.65,"109,695.00","11,918,361.75"
0.51,EBAY,"EBAY INC",2293819,58.95,"177,293.00","10,451,422.35"
0.50,ROK,"ROCKWELL AUTOMATION INC",2754060,256.66,"40,183.00","10,313,368.78"
0.48,"6954 JP","FANUC CORP",6356934,28.12,"353,916.00","9,951,162.35"
0.43,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,423.47,"20,741.00","8,783,191.27"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,18.77,"462,549.00","8,682,044.73"
0.42,"6701 JP","NEC CORP",6640400,89.15,"96,861.00","8,635,638.00"
0.42,"5803 JP","FUJIKURA LTD",6356707,27.03,"318,226.00","8,600,881.79"
0.41,BIDU,"BAIDU INC - SPON ADR",B0FXT17,82.38,"102,093.00","8,410,421.34"
0.41,ZS,"ZSCALER INC",BZ00V34,157.13,"53,376.00","8,386,970.88"
0.40,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.43,"1,101,529.00","8,184,360.47"
0.37,"4755 JP","RAKUTEN GROUP INC",6229597,6.95,"1,105,455.00","7,688,120.15"
0.36,STX,"SEAGATE TECHNOLO",BKVD2N4,100.73,"74,114.00","7,465,503.22"
0.36,G,"GENPACT LTD",B23DBK6,38.99,"190,009.00","7,408,450.91"
0.35,HUBB,"HUBBELL INC",BDFG6S3,374.77,"19,181.00","7,188,463.37"
0.33,PEGA,"PEGASYSTEMS INC",2675860,67.89,"101,368.00","6,881,873.52"
0.33,"6588 JP","TOSHIBA TEC CORP",6894887,24.02,"282,599.00","6,786,691.24"
0.33,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.87,"322,325.00","6,726,922.75"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,276.94,"24,046.00","6,659,299.24"
0.32,PATH,"UIPATH INC - CLASS A",BMD02L5,12.72,"517,272.00","6,579,699.84"
0.32,DOCU,"DOCUSIGN INC",BFYT7B7,57.42,"113,483.00","6,516,193.86"
0.31,TWLO,"TWILIO INC - A",BD6P5Q0,60.84,"106,052.00","6,452,203.68"
0.31,"TIETO FH","TIETOEVRY OYJ",5479702,20.66,"312,166.00","6,450,154.25"
0.31,ZBRA,"ZEBRA TECH CORP",2989356,328.87,"19,250.00","6,330,747.50"
0.30,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,47.34,"131,852.00","6,241,873.68"
0.30,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.32,"255,572.00","6,215,511.04"
0.30,"AMP IM","AMPLIFON SPA",B14NJ71,31.08,"197,842.00","6,148,345.60"
0.29,AMBA,"AMBARELLA INC",B7KH3G6,55.06,"110,179.00","6,066,455.74"
0.29,"6526 JP","SOCIONEXT INC",BMTVX75,19.69,"305,336.00","6,013,471.46"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,10.52,"570,620.00","6,002,922.40"
0.29,WIX,"WIX.COM LTD",BFZCHN7,158.13,"37,740.00","5,967,826.20"
0.29,STNE,"STONECO LTD-A",BGKG6M3,12.61,"468,840.00","5,912,072.40"
0.28,"2353 TT","ACER INC",6005850,1.29,"4,541,600.00","5,854,395.23"
0.28,"TEMN SW","TEMENOS AG - REG",7147892,65.42,"87,915.00","5,751,739.43"
0.28,"2395 TT","ADVANTECH CO LTD",6202673,10.06,"562,957.00","5,665,591.97"
0.27,VSAT,"VIASAT INC",2946243,15.16,"368,169.00","5,581,442.04"
0.27,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,74.39,"74,650.00","5,553,418.34"
0.27,TDC,"TERADATA CORP",B247H10,27.92,"197,152.00","5,504,483.84"
0.27,VRNT,"VERINT SYSTEMS INC",2849193,29.87,"183,576.00","5,483,415.12"
0.25,AI,"C3.AI INC-A",BMGNBJ2,23.01,"224,330.00","5,161,833.30"
0.25,CLS,"CELESTICA INC",BMDLRD5,46.65,"110,256.00","5,143,442.40"
0.25,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,55.86,"90,991.00","5,082,757.26"
0.24,OKTA,"OKTA INC",BDFZSP1,75.26,"66,291.00","4,989,060.66"
0.22,"3443 TT","GLOBAL UNICHIP CORP",B056381,30.66,"147,865.00","4,533,228.40"
0.21,SNAP,"SNAP INC - A",BD8DJ71,8.79,"495,185.00","4,352,676.15"
0.12,,CASH,,1.00,"2,445,589.41","2,445,589.41"
0.01,,"OTHER PAYABLE & RECEIVABLES",,1.00,"115,353.15","115,353.15"
0.00,,"JAPANESE YEN",,0.01,"3,016,571.00","20,937.50"
0.00,,"SWISS FRANC",,1.18,132.60,156.45
0.00,,"KOREAN WON",,0.00,-4.04,0.00
0.00,,"TAIWAN DOLLAR",,0.03,-0.66,-0.02
0.00,,EURO,,1.11,-332.78,-369.09
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
