"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/29/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
1.57,"000660 KS","SK HYNIX INC",6450267,109.87,"128,389.00","14,105,942.62"
1.54,SNPS,"SYNOPSYS INC",2867719,514.91,"26,935.00","13,869,100.85"
1.46,CDNS,"CADENCE DESIGN SYS INC",2302232,272.37,"48,180.00","13,122,786.60"
1.30,TRI,"THOMSON REUTERS CORP",BNBXPB4,146.22,"80,338.00","11,747,022.36"
1.17,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,229.68,"46,001.00","10,565,509.68"
1.16,"3690 HK","MEITUAN-CLASS B",BGJW376,10.49,"996,215.00","10,448,804.00"
1.12,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,276.06,"36,415.00","10,052,724.90"
1.07,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,41.76,"231,332.00","9,659,489.65"
0.90,"STMMI IM","STMICROELECTRONICS NV",5962343,49.94,"161,815.00","8,081,276.26"
0.73,"EXPN LN","EXPERIAN PLC",B19NLV4,40.82,"162,093.00","6,616,462.52"
0.72,"WKL NA","WOLTERS KLUWER",5671519,142.17,"45,468.00","6,464,144.67"
0.71,DDOG,"DATADOG INC - CLASS A",BKT9Y49,121.38,"52,472.00","6,369,051.36"
0.70,ROK,"ROCKWELL AUTOMATION INC",2754060,310.48,"20,252.00","6,287,840.96"
0.69,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,77.32,"80,493.00","6,223,718.76"
0.66,BIDU,"BAIDU INC - SPON ADR",B0FXT17,119.09,"50,218.00","5,980,461.62"
0.63,ZS,"ZSCALER INC",BZ00V34,221.56,"25,723.00","5,699,187.88"
0.63,TTD,"TRADE DESK INC-A",BD8FDD1,71.96,"78,779.00","5,668,936.84"
0.61,"6702 JP","FUJITSU LIMITED",6356945,150.91,"36,492.00","5,506,932.19"
0.58,"6954 JP","FANUC CORP",6356934,29.42,"178,208.00","5,242,080.98"
0.50,SPLK,"SPLUNK INC",B424494,152.35,"29,326.00","4,467,816.10"
0.46,EBAY,"EBAY INC",2293819,43.62,"94,510.00","4,122,526.20"
0.45,SNAP,"SNAP INC - A",BD8DJ71,16.93,"238,833.00","4,043,442.69"
0.43,"2353 TT","ACER INC",6005850,1.75,"2,234,000.00","3,916,169.50"
0.43,HPE,"HEWLETT PACKA",BYVYWS0,16.98,"226,925.00","3,853,186.50"
0.42,INFA,"INFORMATICA INC - CLASS A",BMG95P4,28.39,"132,746.00","3,768,658.94"
0.41,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,106.71,"34,690.00","3,701,788.83"
0.41,WIX,"WIX.COM LTD",BFZCHN7,123.02,"29,766.00","3,661,813.32"
0.40,STX,"SEAGATE TECHNOLO",BKVD2N4,85.37,"41,754.00","3,564,538.98"
0.39,CYBR,"CYBERARK SOFTWAR",BQT3XY6,219.05,"16,222.00","3,553,429.10"
0.39,PATH,"UIPATH INC - CLASS A",BMD02L5,24.84,"141,399.00","3,512,351.16"
0.38,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,23.49,"146,267.00","3,435,811.83"
0.38,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,6.30,"543,474.00","3,423,886.20"
0.38,STNE,"STONECO LTD-A",BGKG6M3,18.03,"188,816.00","3,404,352.48"
0.36,OKTA,"OKTA INC",BDFZSP1,90.53,"35,561.00","3,219,337.33"
0.35,HUBB,"HUBBELL INC",BDFG6S3,328.93,"9,477.00","3,117,269.61"
0.34,"6701 JP","NEC CORP",6640400,59.23,"51,584.00","3,055,230.53"
0.34,TWLO,"TWILIO INC - A",BD6P5Q0,75.87,"39,985.00","3,033,661.95"
0.33,BAH,"BOOZ ALLEN HAMIL",B5367T7,127.91,"23,163.00","2,962,779.33"
0.31,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,47.82,"58,472.00","2,796,131.04"
0.30,"TEMN SW","TEMENOS AG - REG",7147892,92.94,"29,499.00","2,741,533.63"
0.29,BZ,"KANZHUN LTD - ADR",BM91SH0,16.61,"159,410.00","2,647,800.10"
0.29,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,284.26,"9,286.00","2,639,638.36"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,11.39,"229,102.00","2,609,471.78"
0.28,"AMP IM","AMPLIFON SPA",B14NJ71,34.62,"72,106.00","2,496,301.66"
0.28,ZBRA,"ZEBRA TECH CORP",2989356,273.33,"9,102.00","2,487,849.66"
0.27,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,69.22,"34,824.00","2,410,517.28"
0.27,"2395 TT","ADVANTECH CO LTD",6202673,12.12,"198,157.00","2,401,863.90"
0.26,"TIETO FH","TIETOEVRY OYJ",5479702,23.79,"100,146.00","2,382,900.87"
0.26,"5803 JP","FUJIKURA LTD",6356707,7.69,"302,354.00","2,325,882.49"
0.26,"XRO AU","XERO LTD",B8P4LP4,76.63,"30,254.00","2,318,306.27"
0.25,"6526 JP","SOCIONEXT INC",BMTVX75,18.16,"126,078.00","2,289,400.48"
0.25,"3443 TT","GLOBAL UNICHIP CORP",B056381,56.70,"40,200.00","2,279,141.75"
0.25,G,"GENPACT LTD",B23DBK6,34.71,"65,530.00","2,274,546.30"
0.25,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,8.70,"257,068.00","2,236,430.04"
0.25,PEGA,"PEGASYSTEMS INC",2675860,48.86,"45,694.00","2,232,608.84"
0.24,VSAT,"VIASAT INC",2946243,27.95,"78,574.00","2,196,143.30"
0.24,IONQ,"IONQ INC",BP484B3,12.39,"172,230.00","2,133,929.70"
0.23,DXC,"DXC TECHNOLOGY CO",BYXD7B3,22.87,"88,903.00","2,033,211.61"
0.22,ENV,"ENVESTNET INC",B474ZK7,49.52,"40,296.00","1,995,457.92"
0.22,TDC,"TERADATA CORP",B247H10,43.51,"45,422.00","1,976,311.22"
0.21,AMBA,"AMBARELLA INC",B7KH3G6,61.29,"31,459.00","1,928,122.11"
0.20,CGNX,"COGNEX CORP",2208288,41.74,"43,785.00","1,827,585.90"
0.20,VRNT,"VERINT SYSTEMS INC",2849193,27.03,"65,956.00","1,782,790.68"
0.15,,CASH,,1.00,"1,303,021.30","1,303,021.30"
0.00,,"JAPANESE YEN",,0.01,"4,407,897.00","31,266.12"
0.00,,"KOREAN WON",,0.00,-4.00,0.00
0.00,,EURO,,1.10,-332.77,-367.60
-0.04,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-369,072.63","-369,072.63"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
