"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 02/06/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.33,META,"META PLATFORMS INC",B7TL820,711.99,"143,337.00","102,054,510.63"
3.31,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,53.99,"1,879,943.00","101,497,173.03"
3.18,ACN,"ACCENTURE PLC-CL A",B4BNMY3,387.34,"251,277.00","97,329,633.18"
3.10,AAPL,"APPLE INC",2046251,233.22,"408,072.00","95,170,551.84"
3.07,NFLX,"NETFLIX INC",2857817,"1,015.68","92,567.00","94,018,450.56"
3.02,AMZN,"AMAZON.COM INC",2000019,238.83,"387,621.00","92,575,523.43"
2.98,CSCO,"CISCO SYSTEMS INC",2198163,62.27,"1,466,432.00","91,314,720.64"
2.97,"005930 KS","SAMSUNG ELECTRON",6771720,37.31,"2,442,275.00","91,120,219.71"
2.94,CRM,"SALESFORCE INC",2310525,330.81,"272,768.00","90,234,382.08"
2.92,PLTR,"PALANTIR TECHN-A",BN78DQ4,111.28,"803,791.00","89,445,862.48"
2.88,GOOGL,"ALPHABET INC-CL A",BYVY8G0,191.60,"460,963.00","88,320,510.80"
2.87,BABA,"ALIBABA GRP-ADR",BP41ZD1,100.38,"877,031.00","88,036,371.78"
2.87,AVGO,"BROADCOM INC",BDZ78H9,231.36,"379,768.00","87,863,124.48"
2.82,IBM,IBM,2005973,253.44,"340,937.00","86,407,073.28"
2.79,TSM,"TAIWAN SEMIC-ADR",2113382,210.50,"406,344.00","85,535,412.00"
2.77,MSFT,"MICROSOFT CORP",2588173,415.82,"204,188.00","84,905,454.16"
2.75,ORCL,"ORACLE CORP",2661568,172.35,"489,422.00","84,351,881.70"
2.70,TSLA,"TESLA INC",B616C79,374.32,"221,347.00","82,854,609.04"
2.69,NOW,"SERVICENOW INC",B80NXX8,"1,023.30","80,494.00","82,369,510.20"
2.60,NVDA,"NVIDIA CORP",2379504,128.68,"619,752.00","79,749,687.36"
2.28,ADBE,"ADOBE INC",2008154,435.40,"160,558.00","69,906,953.20"
2.26,QCOM,"QUALCOMM INC",2714923,169.32,"409,534.00","69,342,296.88"
2.15,AMD,"ADVANCED MICRO DEVICES",2007849,110.16,"598,130.00","65,890,000.80"
2.08,"SIE GR","SIEMENS AG-REG",5727973,215.74,"295,129.00","63,670,156.11"
1.77,UBER,"UBER TECHNOLOGIES INC",BK6N347,69.99,"775,945.00","54,308,390.55"
1.73,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,118.58,"446,958.00","53,000,279.64"
1.37,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,380.63,"110,078.00","41,898,989.14"
1.28,"3690 HK","MEITUAN-CLASS B",BGJW376,19.28,"2,030,615.00","39,143,065.93"
1.27,MU,"MICRON TECHNOLOGY INC",2588184,94.54,"410,413.00","38,800,445.02"
1.24,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,119.24,"318,764.00","38,009,419.36"
1.23,"000660 KS","SK HYNIX INC",6450267,140.60,"268,263.00","37,718,257.85"
1.00,INTC,"INTEL CORP",2463247,19.38,"1,588,321.00","30,781,660.98"
1.00,CDNS,"CADENCE DESIGN SYS INC",2302232,302.91,"101,086.00","30,619,960.26"
0.99,SNPS,"SYNOPSYS INC",2867719,533.18,"56,996.00","30,389,127.28"
0.96,FTNT,"FORTINET INC",B5B2106,104.72,"282,234.00","29,555,544.48"
0.96,TRI,"THOMSON REUTERS CORP",BNBXPB4,176.90,"165,606.00","29,295,701.40"
0.74,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,186.37,"121,410.00","22,627,181.70"
0.71,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,277.82,"78,827.00","21,899,717.14"
0.66,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,216.82,"93,596.00","20,293,484.72"
0.62,TTD,"TRADE DESK INC-A",BD8FDD1,114.65,"165,383.00","18,961,160.95"
0.61,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,38.69,"480,522.00","18,590,661.07"
0.55,DDOG,"DATADOG INC - CLASS A",BKT9Y49,144.85,"115,280.00","16,698,308.00"
0.54,"EXPN LN","EXPERIAN PLC",B19NLV4,49.32,"337,929.00","16,667,600.86"
0.52,"WKL NA","WOLTERS KLUWER",5671519,183.07,"87,794.00","16,072,701.04"
0.50,"6702 JP","FUJITSU LIMITED",6356945,20.10,"760,711.00","15,289,942.58"
0.49,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,88.55,"168,035.00","14,879,499.25"
0.39,TWLO,"TWILIO INC - A",BD6P5Q0,147.43,"80,209.00","11,825,212.87"
0.38,ZS,"ZSCALER INC",BZ00V34,204.23,"56,430.00","11,524,698.90"
0.36,"6701 JP","NEC CORP",6640400,101.68,"109,282.00","11,112,263.75"
0.35,"6954 JP","FANUC CORP",6356934,28.94,"365,168.00","10,567,833.61"
0.34,HPE,"HEWLETT PACKA",BYVYWS0,21.36,"482,741.00","10,311,347.76"
0.33,"4755 JP","RAKUTEN GROUP INC",6229597,6.54,"1,548,759.00","10,132,096.85"
0.33,OKTA,"OKTA INC",BDFZSP1,97.47,"103,142.00","10,053,250.74"
0.32,NICE,"NICE LTD - SPON ADR",2639736,173.87,"56,466.00","9,817,743.42"
0.32,"2395 TT","ADVANTECH CO LTD",6202673,12.50,"783,757.00","9,796,813.34"
0.32,STNE,"STONECO LTD-A",BGKG6M3,9.22,"1,061,201.00","9,784,273.22"
0.32,BIDU,"BAIDU INC - SPON ADR",B0FXT17,88.81,"110,069.00","9,775,227.89"
0.32,G,"GENPACT LTD",B23DBK6,49.40,"196,790.00","9,721,426.00"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,382.81,"25,214.00","9,652,171.34"
0.31,DXC,"DXC TECHNOLOGY CO",BYXD7B3,22.35,"429,125.00","9,590,943.75"
0.31,"TIETO FH","TIETOEVRY OYJ",5479702,19.37,"492,258.00","9,535,115.61"
0.31,INFA,"INFORMATICA INC - CLASS A",BMG95P4,25.81,"367,437.00","9,483,548.97"
0.31,PATH,"UIPATH INC - CLASS A",BMD02L5,14.29,"658,606.00","9,411,479.74"
0.31,"2353 TT","ACER INC",6005850,1.18,"8,001,100.00","9,404,316.62"
0.30,"TEMN SW","TEMENOS AG - REG",7147892,86.88,"107,107.00","9,305,678.60"
0.30,VRNT,"VERINT SYSTEMS INC",2849193,26.12,"355,495.00","9,285,529.40"
0.30,"6588 JP","TOSHIBA TEC CORP",6894887,22.05,"416,988.00","9,194,929.69"
0.30,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,33.84,"271,553.00","9,189,353.52"
0.30,SNAP,"SNAP INC - A",BD8DJ71,10.69,"858,496.00","9,177,322.24"
0.30,"AMP IM","AMPLIFON SPA",B14NJ71,27.16,"334,635.00","9,087,892.25"
0.29,AI,"C3.AI INC-A",BMGNBJ2,33.65,"266,620.00","8,971,763.00"
0.29,"3443 TT","GLOBAL UNICHIP CORP",B056381,40.35,"218,865.00","8,830,441.83"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,11.09,"795,528.00","8,822,405.52"
0.29,PEGA,"PEGASYSTEMS INC",2675860,105.27,"83,421.00","8,781,728.67"
0.29,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,15.78,"553,112.00","8,728,107.36"
0.28,TDC,"TERADATA CORP",B247H10,30.80,"282,212.00","8,692,129.60"
