"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/06/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.25,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,63.92,"1,955,243.00","124,971,278.09"
3.99,BABA,"ALIBABA GRP-ADR",BP41ZD1,127.66,"920,006.00","117,447,965.96"
3.76,NFLX,"NETFLIX INC",2857817,"1,137.69","97,216.00","110,601,671.04"
3.36,"005930 KS","SAMSUNG ELECTRON",6771720,38.62,"2,562,071.00","98,940,655.22"
3.16,MSFT,"MICROSOFT CORP",2588173,433.31,"214,319.00","92,866,565.89"
3.12,PLTR,"PALANTIR TECHN-A",BN78DQ4,108.86,"843,404.00","91,812,959.44"
3.10,CSCO,"CISCO SYSTEMS INC",2198163,59.22,"1,538,378.00","91,102,745.16"
3.03,IBM,IBM,2005973,249.12,"357,617.00","89,089,547.04"
3.00,META,"META PLATFORMS INC",B7TL820,587.31,"150,424.00","88,345,519.44"
2.89,AAPL,"APPLE INC",2046251,198.51,"428,026.00","84,967,441.26"
2.77,NOW,"SERVICENOW INC",B80NXX8,965.26,"84,311.00","81,382,035.86"
2.72,ACN,"ACCENTURE PLC-CL A",B4BNMY3,303.80,"263,533.00","80,061,325.40"
2.71,AVGO,"BROADCOM INC",BDZ78H9,200.09,"398,424.00","79,720,658.16"
2.68,GOOGL,"ALPHABET INC-CL A",BYVY8G0,163.23,"483,548.00","78,929,540.04"
2.66,CRM,"SALESFORCE INC",2310525,273.36,"286,052.00","78,195,174.72"
2.58,ORCL,"ORACLE CORP",2661568,147.70,"513,391.00","75,827,850.70"
2.56,AMZN,"AMAZON.COM INC",2000019,185.01,"406,651.00","75,234,501.51"
2.51,NVDA,"NVIDIA CORP",2379504,113.54,"650,280.00","73,832,791.20"
2.50,TSM,"TAIWAN SEMIC-ADR",2113382,172.28,"426,190.00","73,424,013.20"
2.49,"SIE GR","SIEMENS AG-REG",5727973,237.00,"309,009.00","73,235,595.65"
2.38,UBER,"UBER TECHNOLOGIES INC",BK6N347,85.83,"814,425.00","69,902,097.75"
2.19,ADBE,"ADOBE INC",2008154,382.98,"168,192.00","64,414,172.16"
2.17,TSLA,"TESLA INC",B616C79,275.35,"231,757.00","63,814,289.95"
2.10,AMD,"ADVANCED MICRO DEVICES",2007849,98.62,"627,657.00","61,899,533.34"
2.04,QCOM,"QUALCOMM INC",2714923,139.90,"429,698.00","60,114,750.20"
1.50,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,93.83,"469,085.00","44,014,245.55"
1.30,"3690 HK","MEITUAN-CLASS B",BGJW376,17.87,"2,134,715.00","38,145,485.30"
1.27,"000660 KS","SK HYNIX INC",6450267,132.28,"281,627.00","37,253,838.28"
1.19,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,304.62,"115,283.00","35,117,507.46"
1.18,MU,"MICRON TECHNOLOGY INC",2588184,80.51,"430,929.00","34,694,093.79"
1.13,INTC,"INTEL CORP",2463247,19.94,"1,662,232.00","33,144,906.08"
1.10,CDNS,"CADENCE DESIGN SYS INC",2302232,305.78,"105,944.00","32,395,556.32"
1.10,TRI,"THOMSON REUTERS CORP",BNBXPB4,186.01,"174,020.00","32,369,460.20"
1.08,FTNT,"FORTINET INC",B5B2106,107.14,"295,420.00","31,651,298.80"
0.96,SNPS,"SYNOPSYS INC",2867719,473.55,"59,772.00","28,305,030.60"
0.73,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,168.45,"127,680.00","21,507,696.00"
0.70,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,247.79,"82,644.00","20,478,356.76"
0.69,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,61.22,"333,685.00","20,428,195.70"
0.61,"EXPN LN","EXPERIAN PLC",B19NLV4,50.93,"353,544.00","18,006,700.40"
0.61,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,182.41,"98,107.00","17,895,697.87"
