"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 06/03/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.46,NVDA,"NVIDIA CORP",2379504,"1,150.00","88,412.00","101,673,800.00"
3.98,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,47.95,"1,542,843.00","73,982,599.77"
3.81,QCOM,"QUALCOMM INC",2714923,205.91,"344,438.00","70,923,228.58"
3.65,NFLX,"NETFLIX INC",2857817,633.79,"107,122.00","67,892,852.38"
3.53,META,"META PLATFORMS INC",B7TL820,477.49,"137,531.00","65,669,677.19"
3.35,GOOGL,"ALPHABET INC-CL A",BYVY8G0,173.17,"359,809.00","62,308,124.53"
3.25,AMZN,"AMAZON.COM INC",2000019,178.34,"338,880.00","60,435,859.20"
3.08,AVGO,"BROADCOM INC",BDZ78H9,"1,321.90","43,329.00","57,276,605.10"
3.03,ORCL,"ORACLE CORP",2661568,119.28,"472,699.00","56,383,536.72"
2.99,BABA,"ALIBABA GRP-ADR",BP41ZD1,77.90,"714,634.00","55,669,988.60"
2.95,MSFT,"MICROSOFT CORP",2588173,413.52,"132,668.00","54,860,871.36"
2.83,AAPL,"APPLE INC",2046251,194.03,"271,075.00","52,596,682.25"
2.77,"005930 KS","SAMSUNG ELECTRON",6771720,55.01,"937,618.00","51,580,743.87"
2.70,IBM,IBM,2005973,165.28,"304,221.00","50,281,646.88"
2.58,"SIE GR","SIEMENS AG-REG",5727973,193.66,"247,663.00","47,962,563.68"
2.56,CSCO,"CISCO SYSTEMS INC",2198163,46.65,"1,021,513.00","47,653,581.45"
2.50,NOW,"SERVICENOW INC",B80NXX8,660.11,"70,505.00","46,541,055.55"
2.42,CRM,"SALESFORCE INC",2310525,236.62,"190,678.00","45,118,228.36"
2.40,TSLA,"TESLA INC",B616C79,176.29,"253,205.00","44,637,509.45"
2.33,MU,"MICRON TECHNOLOGY INC",2588184,128.17,"338,810.00","43,425,277.70"
2.17,UBER,"UBER TECHNOLOGIES INC",BK6N347,63.79,"633,529.00","40,412,814.91"
2.17,ACN,"ACCENTURE PLC-CL A",B4BNMY3,281.76,"143,187.00","40,344,369.12"
2.09,ADBE,"ADOBE INC",2008154,439.02,"88,579.00","38,887,952.58"
1.76,INTC,"INTEL CORP",2463247,30.29,"1,081,613.00","32,762,057.77"
1.69,"000660 KS","SK HYNIX INC",6450267,141.13,"222,466.00","31,396,313.51"
1.40,SNPS,"SYNOPSYS INC",2867719,561.18,"46,526.00","26,109,460.68"
1.29,"3690 HK","MEITUAN-CLASS B",BGJW376,13.94,"1,723,615.00","24,023,891.03"
1.28,CDNS,"CADENCE DESIGN SYS INC",2302232,286.15,"83,421.00","23,870,919.15"
1.26,TRI,"THOMSON REUTERS CORP",BNBXPB4,168.55,"139,419.00","23,499,072.45"
1.19,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,59.70,"371,184.00","22,159,684.80"
1.15,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,269.94,"79,033.00","21,334,168.02"
0.87,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,40.13,"402,000.00","16,133,136.22"
0.74,FTNT,"FORTINET INC",B5B2106,58.80,"235,518.00","13,848,458.40"
0.73,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,210.83,"64,702.00","13,641,122.66"
0.71,"EXPN LN","EXPERIAN PLC",B19NLV4,46.37,"282,911.00","13,117,975.27"
0.70,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,770.59,"17,013.00","13,110,047.67"
0.69,"5803 JP","FUJIKURA LTD",6356707,19.69,"656,113.00","12,921,051.17"
0.69,TTD,"TRADE DESK INC-A",BD8FDD1,93.11,"137,826.00","12,832,978.86"
0.66,"WKL NA","WOLTERS KLUWER",5671519,158.59,"76,948.00","12,203,479.72"
0.58,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,77.15,"139,217.00","10,740,591.55"
0.55,DDOG,"DATADOG INC - CLASS A",BKT9Y49,109.34,"93,430.00","10,215,636.20"
0.51,CLS,"CELESTICA INC",BMDLRD5,55.57,"171,805.00","9,547,203.85"
0.51,"6702 JP","FUJITSU LIMITED",6356945,14.67,"642,770.00","9,429,927.05"
0.48,ROK,"ROCKWELL AUTOMATION INC",2754060,257.96,"34,882.00","8,998,160.72"
0.47,"6954 JP","FANUC CORP",6356934,28.39,"309,265.00","8,779,288.77"
0.46,EBAY,"EBAY INC",2293819,53.61,"160,273.00","8,592,235.53"
0.45,BIDU,"BAIDU INC - SPON ADR",B0FXT17,95.67,"87,832.00","8,402,887.44"
0.41,ZS,"ZSCALER INC",BZ00V34,169.02,"45,050.00","7,614,351.00"
0.38,HPE,"HEWLETT PACKA",BYVYWS0,17.95,"398,412.00","7,151,495.40"
0.36,"6526 JP","SOCIONEXT INC",BMTVX75,27.82,"243,437.00","6,771,879.80"
0.36,WIX,"WIX.COM LTD",BFZCHN7,166.64,"39,953.00","6,657,767.92"
0.35,SNAP,"SNAP INC - A",BD8DJ71,15.32,"426,568.00","6,535,021.76"
0.34,ZBRA,"ZEBRA TECH CORP",2989356,307.63,"20,790.00","6,395,627.70"
0.34,"4755 JP","RAKUTEN GROUP INC",6229597,5.38,"1,189,194.00","6,395,358.11"
0.34,PEGA,"PEGASYSTEMS INC",2675860,57.85,"110,106.00","6,369,632.10"
0.34,HUBB,"HUBBELL INC",BDFG6S3,385.75,"16,493.00","6,362,174.75"
0.33,"6701 JP","NEC CORP",6640400,74.52,"83,496.00","6,222,308.27"
0.32,STX,"SEAGATE TECHNOLO",BKVD2N4,91.33,"65,280.00","5,962,022.40"
0.32,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,6.25,"949,138.00","5,932,112.50"
0.32,AI,"C3.AI INC-A",BMGNBJ2,29.46,"199,043.00","5,863,806.78"
0.32,"AMP IM","AMPLIFON SPA",B14NJ71,35.78,"163,760.00","5,860,014.78"
0.30,"2353 TT","ACER INC",6005850,1.62,"3,422,000.00","5,545,506.46"
0.30,"2395 TT","ADVANTECH CO LTD",6202673,11.17,"495,357.00","5,535,142.19"
0.29,OKTA,"OKTA INC",BDFZSP1,88.50,"60,933.00","5,392,570.50"
0.29,"6588 JP","TOSHIBA TEC CORP",6894887,20.84,"254,358.00","5,300,651.69"
0.28,CCCS,"CCC INTELLIGENT",BP4CXL8,11.18,"473,571.00","5,294,523.78"
0.28,VRNT,"VERINT SYSTEMS INC",2849193,28.50,"179,443.00","5,114,125.50"
0.28,CYBR,"CYBERARK SOFTWAR",BQT3XY6,229.90,"22,240.00","5,112,864.80"
0.27,AMBA,"AMBARELLA INC",B7KH3G6,55.41,"90,574.00","5,018,705.34"
0.27,INFA,"INFORMATICA INC - CLASS A",BMG95P4,28.27,"174,131.00","4,922,683.37"
0.26,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,65.37,"72,914.00","4,766,388.18"
0.25,"TIETO FH","TIETOEVRY OYJ",5479702,20.39,"229,302.00","4,675,970.17"
0.25,G,"GENPACT LTD",B23DBK6,32.35,"144,301.00","4,668,137.35"
0.25,"3443 TT","GLOBAL UNICHIP CORP",B056381,48.46,"95,139.00","4,610,628.62"
0.24,DOCU,"DOCUSIGN INC",BFYT7B7,53.44,"83,813.00","4,478,966.72"
0.23,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,37.42,"113,111.00","4,232,613.62"
0.23,STNE,"STONECO LTD-A",BGKG6M3,13.58,"308,661.00","4,191,616.38"
0.22,TWLO,"TWILIO INC - A",BD6P5Q0,57.27,"71,925.00","4,119,144.75"
0.21,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,89.05,"44,426.00","3,956,261.02"
0.19,DXC,"DXC TECHNOLOGY CO",BYXD7B3,15.73,"228,700.00","3,597,451.00"
0.19,TDC,"TERADATA CORP",B247H10,32.16,"110,931.00","3,567,540.96"
0.19,"TEMN SW","TEMENOS AG - REG",7147892,65.90,"53,968.00","3,556,742.46"
0.19,VSAT,"VIASAT INC",2946243,16.28,"218,192.00","3,552,165.76"
0.17,,CASH,,1.00,"3,105,432.23","3,105,432.23"
0.14,PATH,"UIPATH INC - CLASS A",BMD02L5,11.92,"222,550.00","2,652,796.00"
0.03,,"OTHER PAYABLE & RECEIVABLES",,1.00,"597,987.54","597,987.54"
0.00,,"SWISS FRANC",,1.12,132.60,147.87
0.00,,EURO,,1.09,-332.78,-361.73
0.00,,"JAPANESE YEN",,0.01,"-612,462.00","-3,921.14"
-0.01,,"TAIWAN DOLLAR",,0.03,"-5,174,568.00","-159,726.14"
-0.04,,"KOREAN WON",,0.00,"-899,887,315.04","-653,964.11"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
