"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/11/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.42,GOOGL,"ALPHABET INC-CL A",BYVY8G0,136.92,"142,636.00","19,529,721.12"
3.40,INTC,"INTEL CORP",2463247,38.59,"502,897.00","19,406,795.23"
3.30,AMZN,"AMAZON.COM INC",2000019,143.10,"131,537.00","18,822,944.70"
3.27,ADBE,"ADOBE INC",2008154,564.50,"33,022.00","18,640,919.00"
3.24,CSCO,"CISCO SYSTEMS INC",2198163,56.84,"324,892.00","18,466,861.28"
3.23,ORCL,"ORACLE CORP",2661568,126.71,"145,363.00","18,418,945.73"
3.20,IBM,IBM,2005973,148.38,"123,148.00","18,272,700.24"
3.15,TSLA,"TESLA INC",B616C79,273.58,"65,764.00","17,991,715.12"
3.13,META,"META PLATFORMS INC",B7TL820,307.56,"58,066.00","17,858,778.96"
3.13,NOW,"SERVICENOW INC",B80NXX8,605.94,"29,457.00","17,849,174.58"
3.12,NFLX,"NETFLIX INC",2857817,445.36,"39,978.00","17,804,602.08"
3.10,ACN,"ACCENTURE PLC-CL A",B4BNMY3,325.87,"54,242.00","17,675,840.54"
3.05,NVDA,"NVIDIA CORP",2379504,451.78,"38,483.00","17,385,849.74"
2.97,CRM,"SALESFORCE INC",2310525,225.31,"75,092.00","16,918,978.52"
2.95,MSFT,"MICROSOFT CORP",2588173,337.94,"49,753.00","16,813,528.82"
2.91,"005930 KS","SAMSUNG ELECTRON",6771720,53.19,"312,292.00","16,609,903.92"
2.91,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,41.37,"401,043.00","16,589,268.26"
2.88,BABA,"ALIBABA GRP-ADR",BP41ZD1,88.71,"185,505.00","16,456,148.55"
2.80,AAPL,"APPLE INC",2046251,179.36,"89,179.00","15,995,145.44"
2.65,QCOM,"QUALCOMM INC",2714923,110.28,"137,169.00","15,126,997.32"
2.62,"SIE GR","SIEMENS AG-REG",5727973,147.20,"101,516.00","14,943,005.09"
2.11,UBER,"UBER TECHNOLOGIES INC",BK6N347,48.94,"246,218.00","12,049,908.92"
1.89,"3690 HK","MEITUAN-CLASS B",BGJW376,16.05,"672,315.00","10,789,451.27"
1.65,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,64.56,"145,745.00","9,409,297.20"
1.49,SNPS,"SYNOPSYS INC",2867719,461.82,"18,345.00","8,472,087.90"
1.43,CDNS,"CADENCE DESIGN SYS INC",2302232,243.24,"33,475.00","8,142,459.00"
1.36,"000660 KS","SK HYNIX INC",6450267,87.07,"88,959.00","7,745,444.24"
1.26,TRI,"THOMSON REUTERS CORP",BNBXPB4,129.01,"55,528.00","7,163,667.28"
1.12,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,202.49,"31,585.00","6,395,520.31"
1.11,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,252.21,"25,151.00","6,343,333.71"
0.97,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,34.65,"159,252.00","5,517,295.11"
0.86,"STMMI IM","STMICROELECTRONICS NV",5962343,44.15,"111,359.00","4,916,487.05"
0.82,BIDU,"BAIDU INC - SPON ADR",B0FXT17,138.14,"34,027.00","4,700,489.78"
0.82,TTD,"TRADE DESK INC-A",BD8FDD1,86.53,"53,861.00","4,660,592.33"
0.72,ROK,"ROCKWELL AUTOMATION INC",2754060,293.89,"13,945.00","4,098,296.05"
0.68,"WKL NA","WOLTERS KLUWER",5671519,121.97,"31,726.00","3,869,523.31"
0.68,"EXPN LN","EXPERIAN PLC",B19NLV4,34.57,"111,637.00","3,858,859.94"
0.65,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,66.62,"55,265.00","3,681,754.30"
0.64,DDOG,"DATADOG INC - CLASS A",BKT9Y49,101.88,"35,734.00","3,640,579.92"
0.60,"6954 JP","FANUC CORP",6356934,27.68,"123,247.00","3,411,672.92"
0.56,"6702 JP","FUJITSU LIMITED",6356945,125.19,"25,679.00","3,214,807.70"
0.51,ZS,"ZSCALER INC",BZ00V34,165.05,"17,614.00","2,907,190.70"
0.50,EBAY,"EBAY INC",2293819,43.51,"65,789.00","2,862,479.39"
0.47,HPE,"HEWLETT PACKA",BYVYWS0,17.23,"155,746.00","2,683,503.58"
0.43,SPLK,"SPLUNK INC",B424494,124.14,"19,896.00","2,469,889.44"
0.41,IONQ,"IONQ INC",BP484B3,19.68,"118,170.00","2,325,585.60"
0.39,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,22.23,"100,316.00","2,230,024.68"
0.38,OKTA,"OKTA INC",BDFZSP1,90.08,"24,212.00","2,181,016.96"
0.36,HUBB,"HUBBELL INC",BDFG6S3,326.45,"6,230.00","2,033,783.50"
0.35,INFA,"INFORMATICA INC - CLASS A",BMG95P4,21.75,"91,300.00","1,985,775.00"
0.34,"6701 JP","NEC CORP",6640400,55.25,"35,366.00","1,954,109.48"
0.34,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.17,"374,030.00","1,933,735.10"
0.34,WIX,"WIX.COM LTD",BFZCHN7,94.68,"20,256.00","1,917,838.08"
0.33,CYBR,"CYBERARK SOFTWAR",BQT3XY6,167.71,"11,227.00","1,882,880.17"
0.33,PATH,"UIPATH INC - CLASS A",BMD02L5,19.18,"97,250.00","1,865,255.00"
0.32,STX,"SEAGATE TECHNOLO",BKVD2N4,64.31,"28,406.00","1,826,789.86"
0.32,TWLO,"TWILIO INC - A",BD6P5Q0,66.71,"27,371.00","1,825,919.41"
0.32,"6526 JP","SOCIONEXT INC",BMTVX75,105.80,"17,109.00","1,810,049.59"
0.32,BAH,"BOOZ ALLEN HAMIL",B5367T7,112.75,"15,955.00","1,798,926.25"
0.31,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,43.83,"40,396.00","1,770,556.68"
0.31,"2353 TT","ACER INC",6005850,1.16,"1,513,200.00","1,751,208.36"
0.31,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,277.32,"6,293.00","1,745,174.76"
0.30,"5803 JP","FUJIKURA LTD",6356707,8.16,"207,749.00","1,694,882.22"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,10.99,"153,736.00","1,689,558.64"
0.30,"6502 JP","TOSHIBA CORP",6897217,31.44,"53,624.00","1,686,199.47"
0.29,"TIETO FH","TIETOEVRY OYJ",5479702,24.48,"68,611.00","1,679,553.16"
0.29,G,"GENPACT LTD",B23DBK6,36.80,"44,807.00","1,648,897.60"
0.29,BZ,"KANZHUN LTD - ADR",BM91SH0,14.80,"109,799.00","1,625,025.20"
0.28,"XRO AU","XERO LTD",B8P4LP4,77.88,"20,534.00","1,599,106.33"
0.28,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,66.28,"24,012.00","1,591,515.36"
0.27,SNAP,"SNAP INC - A",BD8DJ71,9.44,"164,895.00","1,556,608.80"
0.27,STNE,"STONECO LTD-A",BGKG6M3,11.67,"132,832.00","1,550,149.44"
0.27,"2395 TT","ADVANTECH CO LTD",6202673,10.59,"146,057.00","1,546,590.54"
0.27,ZBRA,"ZEBRA TECH CORP",2989356,254.77,"6,051.00","1,541,613.27"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,31.05,"48,087.00","1,492,868.35"
0.26,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,74.97,"19,690.00","1,476,081.15"
0.26,"TEMN SW","TEMENOS AG - REG",7147892,73.81,"19,837.00","1,464,215.16"
0.25,PEGA,"PEGASYSTEMS INC",2675860,45.96,"31,278.00","1,437,536.88"
0.24,ENV,"ENVESTNET INC",B474ZK7,50.08,"27,682.00","1,386,314.56"
0.24,TDC,"TERADATA CORP",B247H10,44.42,"31,006.00","1,377,286.52"
0.24,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,7.76,"173,968.00","1,350,358.37"
0.23,CGNX,"COGNEX CORP",2208288,43.23,"30,270.00","1,308,572.10"
0.23,AMBA,"AMBARELLA INC",B7KH3G6,59.83,"21,548.00","1,289,216.84"
0.22,VSAT,"VIASAT INC",2946243,23.51,"54,191.00","1,274,030.41"
0.22,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.42,"60,972.00","1,245,048.24"
0.19,VRNT,"VERINT SYSTEMS INC",2849193,24.39,"45,233.00","1,103,232.87"
0.17,"3443 TT","GLOBAL UNICHIP CORP",B056381,42.48,"23,200.00","985,553.42"
0.15,,CASH,,1.00,"879,662.78","879,662.78"
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.07,-332.77,-357.59
0.00,,"CANADIAN DOLLAR",,0.74,-486.69,-358.11
0.00,,"TAIWAN DOLLAR",,0.03,"-547,498.76","-17,101.59"
-0.01,,"KOREAN WON",,0.00,"-96,287,523.00","-72,334.09"
-0.03,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-194,547.95","-194,547.95"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
