"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/08/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.32,NVDA,"NVIDIA CORP",2379504,904.12,"83,836.00","75,797,804.32"
3.84,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,46.23,"1,457,043.00","67,358,534.08"
3.53,NFLX,"NETFLIX INC",2857817,609.47,"101,688.00","61,975,785.36"
3.51,META,"META PLATFORMS INC",B7TL820,472.60,"130,381.00","61,618,060.60"
3.45,AMZN,"AMAZON.COM INC",2000019,188.00,"321,434.00","60,429,592.00"
3.36,QCOM,"QUALCOMM INC",2714923,180.55,"326,706.00","58,986,768.30"
3.30,GOOGL,"ALPHABET INC-CL A",BYVY8G0,169.38,"341,219.00","57,795,674.22"
3.10,AVGO,"BROADCOM INC",BDZ78H9,"1,325.37","41,041.00","54,394,510.17"
3.03,BABA,"ALIBABA GRP-ADR",BP41ZD1,78.46,"677,740.00","53,175,480.40"
3.03,"005930 KS","SAMSUNG ELECTRON",6771720,59.72,"889,284.00","53,110,107.40"
3.00,ORCL,"ORACLE CORP",2661568,117.39,"448,389.00","52,636,384.71"
2.95,MSFT,"MICROSOFT CORP",2588173,410.54,"125,804.00","51,647,574.16"
2.88,CRM,"SALESFORCE INC",2310525,278.97,"180,954.00","50,480,737.38"
2.77,IBM,IBM,2005973,168.23,"288,491.00","48,532,840.93"
2.75,NOW,"SERVICENOW INC",B80NXX8,721.03,"66,787.00","48,155,430.61"
2.68,AAPL,"APPLE INC",2046251,182.74,"257,061.00","46,975,327.14"
2.65,CSCO,"CISCO SYSTEMS INC",2198163,48.00,"968,889.00","46,506,672.00"
2.61,"SIE GR","SIEMENS AG-REG",5727973,195.19,"234,793.00","45,828,904.14"
2.42,ACN,"ACCENTURE PLC-CL A",B4BNMY3,311.99,"135,751.00","42,352,954.49"
2.39,TSLA,"TESLA INC",B616C79,174.72,"240,049.00","41,941,361.28"
2.34,ADBE,"ADOBE INC",2008154,488.10,"84,003.00","41,001,864.30"
2.28,UBER,"UBER TECHNOLOGIES INC",BK6N347,66.40,"600,925.00","39,901,420.00"
2.19,MU,"MICRON TECHNOLOGY INC",2588184,119.32,"321,364.00","38,345,152.48"
1.76,INTC,"INTEL CORP",2463247,30.00,"1,025,843.00","30,775,290.00"
1.57,"000660 KS","SK HYNIX INC",6450267,130.76,"211,026.00","27,593,203.56"
1.39,SNPS,"SYNOPSYS INC",2867719,550.49,"44,238.00","24,352,576.62"
1.36,"3690 HK","MEITUAN-CLASS B",BGJW376,14.52,"1,637,815.00","23,778,957.79"
1.28,CDNS,"CADENCE DESIGN SYS INC",2302232,282.57,"79,131.00","22,360,046.67"
1.26,TRI,"THOMSON REUTERS CORP",BNBXPB4,166.95,"132,270.00","22,082,476.50"
1.26,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,62.73,"352,022.00","22,082,340.06"
1.11,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,260.21,"75,029.00","19,523,296.09"
0.87,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,249.63,"61,270.00","15,294,830.10"
0.84,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,38.76,"381,122.00","14,773,250.33"
0.76,FTNT,"FORTINET INC",B5B2106,59.63,"223,220.00","13,310,608.60"
