"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/25/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.65,BABA,"ALIBABA GRP-ADR",BP41ZD1,97.42,"849,846.00","82,791,997.32"
3.55,NOW,"SERVICENOW INC",B80NXX8,950.85,"84,482.00","80,329,709.70"
3.46,ORCL,"ORACLE CORP",2661568,173.52,"451,918.00","78,416,811.36"
3.43,CSCO,"CISCO SYSTEMS INC",2198163,55.74,"1,395,020.00","77,758,414.80"
3.35,NFLX,"NETFLIX INC",2857817,754.68,"100,613.00","75,930,618.84"
3.35,META,"META PLATFORMS INC",B7TL820,573.25,"132,338.00","75,862,758.50"
3.33,IBM,IBM,2005973,214.67,"351,293.00","75,412,068.31"
3.30,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,54.17,"1,379,243.00","74,719,163.97"
3.30,NVDA,"NVIDIA CORP",2379504,141.54,"527,556.00","74,670,276.24"
3.24,CRM,"SALESFORCE INC",2310525,290.46,"252,566.00","73,360,320.36"
3.12,TSLA,"TESLA INC",B616C79,269.19,"262,497.00","70,661,567.43"
3.12,ACN,"ACCENTURE PLC-CL A",B4BNMY3,360.80,"195,786.00","70,639,588.80"
3.02,AVGO,"BROADCOM INC",BDZ78H9,173.00,"394,903.00","68,318,219.00"
2.94,AAPL,"APPLE INC",2046251,231.41,"287,428.00","66,513,713.48"
2.88,AMZN,"AMAZON.COM INC",2000019,187.83,"346,943.00","65,166,303.69"
2.75,MSFT,"MICROSOFT CORP",2588173,428.15,"145,382.00","62,245,303.30"
2.60,GOOGL,"ALPHABET INC-CL A",BYVY8G0,165.27,"355,754.00","58,795,463.58"
2.56,UBER,"UBER TECHNOLOGIES INC",BK6N347,77.62,"748,079.00","58,065,891.98"
2.53,ADBE,"ADOBE INC",2008154,483.72,"118,453.00","57,298,085.16"
2.51,QCOM,"QUALCOMM INC",2714923,170.27,"334,489.00","56,953,442.03"
2.47,"SIE GR","SIEMENS AG-REG",5727973,195.42,"286,796.00","56,046,417.82"
2.08,"3690 HK","MEITUAN-CLASS B",BGJW376,23.79,"1,980,715.00","47,126,807.59"
1.90,"005930 KS","SAMSUNG ELECTRON",6771720,40.25,"1,068,496.00","43,009,127.92"
1.89,MU,"MICRON TECHNOLOGY INC",2588184,107.91,"396,984.00","42,838,543.44"
1.67,"000660 KS","SK HYNIX INC",6450267,144.73,"260,594.00","37,716,935.37"
1.53,INTC,"INTEL CORP",2463247,22.68,"1,524,063.00","34,565,748.84"
1.51,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,79.05,"432,994.00","34,228,175.70"
1.21,SNPS,"SYNOPSYS INC",2867719,501.58,"54,738.00","27,455,486.04"
1.17,TRI,"THOMSON REUTERS CORP",BNBXPB4,164.78,"161,291.00","26,577,530.98"
1.11,CDNS,"CADENCE DESIGN SYS INC",2302232,257.30,"97,442.00","25,071,826.60"
0.98,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,243.16,"91,539.00","22,258,623.24"
0.97,FTNT,"FORTINET INC",B5B2106,80.34,"272,069.00","21,858,023.46"
0.84,TTD,"TRADE DESK INC-A",BD8FDD1,119.47,"158,526.00","18,939,101.22"
0.80,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,237.71,"75,946.00","18,053,123.66"
0.73,"EXPN LN","EXPERIAN PLC",B19NLV4,50.25,"327,488.00","16,456,726.18"
0.68,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.25,"465,737.00","15,487,068.12"
0.67,"WKL NA","WOLTERS KLUWER",5671519,171.90,"88,607.00","15,231,232.63"
0.64,"6702 JP","FUJITSU LIMITED",6356945,19.59,"736,177.00","14,418,988.50"
0.63,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,88.42,"162,574.00","14,374,793.08"
0.62,DDOG,"DATADOG INC - CLASS A",BKT9Y49,126.60,"110,433.00","13,980,817.80"
0.50,EBAY,"EBAY INC",2293819,63.10,"178,523.00","11,264,801.30"
0.48,ROK,"ROCKWELL AUTOMATION INC",2754060,269.86,"40,470.00","10,921,234.20"
0.47,"5803 JP","FUJIKURA LTD",6356707,33.54,"320,399.00","10,744,940.65"
0.44,ZS,"ZSCALER INC",BZ00V34,184.96,"53,745.00","9,940,675.20"
0.44,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,47.27,"208,640.00","9,862,412.80"
0.41,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.44,"1,108,991.00","9,359,884.04"
0.41,BIDU,"BAIDU INC - SPON ADR",B0FXT17,89.79,"102,790.00","9,229,514.10"
0.40,"6954 JP","FANUC CORP",6356934,25.56,"356,335.00","9,109,632.97"
0.40,HPE,"HEWLETT PACKA",BYVYWS0,19.46,"465,706.00","9,062,638.76"
0.38,HUBB,"HUBBELL INC",BDFG6S3,444.52,"19,304.00","8,581,014.08"
0.37,"6701 JP","NEC CORP",6640400,86.36,"97,517.00","8,421,179.32"
0.36,PEGA,"PEGASYSTEMS INC",2675860,80.03,"102,065.00","8,168,261.95"
0.35,DOCU,"DOCUSIGN INC",BFYT7B7,68.99,"114,262.00","7,882,935.38"
0.34,CLS,"CELESTICA INC",BMDLRD5,69.38,"110,994.00","7,700,763.72"
0.34,STX,"SEAGATE TECHNOLO",BKVD2N4,103.01,"74,606.00","7,685,164.06"
0.33,TWLO,"TWILIO INC - A",BD6P5Q0,70.47,"106,790.00","7,525,491.30"
0.33,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,56.51,"132,754.00","7,501,928.54"
0.32,G,"GENPACT LTD",B23DBK6,38.34,"191,321.00","7,335,247.14"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,290.04,"24,210.00","7,021,868.40"
0.31,ZBRA,"ZEBRA TECH CORP",2989356,360.09,"19,373.00","6,976,023.57"
0.30,INFA,"INFORMATICA INC - CLASS A",BMG95P4,26.72,"257,335.00","6,875,991.20"
0.29,"TEMN SW","TEMENOS AG - REG",7147892,73.25,"88,530.00","6,484,535.06"
0.29,"4755 JP","RAKUTEN GROUP INC",6229597,5.83,"1,113,040.00","6,483,735.26"
0.29,DXC,"DXC TECHNOLOGY CO",BYXD7B3,19.87,"324,539.00","6,448,589.93"
0.28,PATH,"UIPATH INC - CLASS A",BMD02L5,12.35,"520,798.00","6,431,855.30"
0.28,AMBA,"AMBARELLA INC",B7KH3G6,57.75,"110,917.00","6,405,456.75"
0.28,TDC,"TERADATA CORP",B247H10,31.98,"198,505.00","6,348,189.90"
0.28,CCCS,"CCC INTELLIGENT",BP4CXL8,11.00,"574,515.00","6,319,665.00"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,22.07,"284,526.00","6,278,303.99"
0.28,WIX,"WIX.COM LTD",BFZCHN7,164.27,"37,986.00","6,239,960.22"
0.27,"TIETO FH","TIETOEVRY OYJ",5479702,19.32,"314,298.00","6,073,325.52"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,29.74,"199,195.00","5,924,736.74"
