"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/27/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.49,INTC,"INTEL CORP",2463247,35.54,"602,579.00","21,415,657.66"
3.43,IBM,IBM,2005973,142.52,"147,576.00","21,032,531.52"
3.40,GOOGL,"ALPHABET INC-CL A",BYVY8G0,122.17,"170,694.00","20,853,685.98"
3.36,META,"META PLATFORMS INC",B7TL820,296.73,"69,492.00","20,620,361.16"
3.28,AMZN,"AMAZON.COM INC",2000019,127.74,"157,541.00","20,124,287.34"
3.27,ADBE,"ADOBE INC",2008154,508.12,"39,528.00","20,084,967.36"
3.27,CSCO,"CISCO SYSTEMS INC",2198163,51.56,"389,114.00","20,062,717.84"
3.20,MSFT,"MICROSOFT CORP",2588173,329.81,"59,603.00","19,657,665.43"
3.18,NOW,"SERVICENOW INC",B80NXX8,554.01,"35,256.00","19,532,176.56"
3.10,NFLX,"NETFLIX INC",2857817,397.87,"47,858.00","19,041,262.46"
3.07,ACN,"ACCENTURE PLC-CL A",B4BNMY3,290.04,"64,880.00","18,817,795.20"
3.04,NVDA,"NVIDIA CORP",2379504,405.00,"46,049.00","18,649,845.00"
3.03,"005930 KS","SAMSUNG ELECTRON",6771720,49.64,"374,150.00","18,571,593.47"
3.00,BABA,"ALIBABA GRP-ADR",BP41ZD1,82.82,"222,147.00","18,398,214.54"
2.93,AAPL,"APPLE INC",2046251,168.22,"106,909.00","17,984,231.98"
2.93,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,37.43,"479,843.00","17,960,758.12"
2.88,CRM,"SALESFORCE INC",2310525,196.57,"89,865.00","17,664,763.05"
2.87,ORCL,"ORACLE CORP",2661568,100.99,"174,125.00","17,584,883.75"
2.85,QCOM,"QUALCOMM INC",2714923,106.46,"164,355.00","17,497,233.30"
2.66,TSLA,"TESLA INC",B616C79,207.30,"78,766.00","16,328,191.80"
2.57,"SIE GR","SIEMENS AG-REG",5727973,129.51,"121,610.00","15,749,464.39"
1.98,UBER,"UBER TECHNOLOGIES INC",BK6N347,41.23,"295,074.00","12,165,901.02"
1.92,"3690 HK","MEITUAN-CLASS B",BGJW376,14.45,"814,315.00","11,763,195.27"
1.64,SNPS,"SYNOPSYS INC",2867719,457.00,"22,009.00","10,058,113.00"
1.52,"000660 KS","SK HYNIX INC",6450267,87.84,"106,295.00","9,337,120.26"
1.50,CDNS,"CADENCE DESIGN SYS INC",2302232,230.87,"39,802.00","9,189,087.74"
1.32,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,46.40,"174,507.00","8,097,124.80"
1.27,TRI,"THOMSON REUTERS CORP",BNBXPB4,117.88,"66,142.00","7,796,818.96"
1.11,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,179.13,"37,889.00","6,787,056.57"
1.02,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,206.01,"30,273.00","6,236,540.73"
0.96,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,30.82,"190,772.00","5,878,942.91"
0.86,"STMMI IM","STMICROELECTRONICS NV",5962343,39.69,"133,423.00","5,295,168.41"
0.78,"WKL NA","WOLTERS KLUWER",5671519,125.10,"38,030.00","4,757,421.16"
0.71,ROK,"ROCKWELL AUTOMATION INC",2754060,262.00,"16,703.00","4,376,186.00"
0.71,BIDU,"BAIDU INC - SPON ADR",B0FXT17,107.06,"40,725.00","4,360,018.50"
0.70,TTD,"TRADE DESK INC-A",BD8FDD1,66.86,"64,499.00","4,312,403.14"
0.68,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,63.10,"66,297.00","4,183,340.70"
0.63,"EXPN LN","EXPERIAN PLC",B19NLV4,29.03,"133,701.00","3,880,709.60"
0.63,"6702 JP","FUJITSU LIMITED",6356945,125.46,"30,801.00","3,864,408.07"
0.59,"6954 JP","FANUC CORP",6356934,24.60,"147,281.00","3,623,818.46"
0.57,SPLK,"SPLUNK INC",B424494,147.14,"23,836.00","3,507,229.04"
0.57,DDOG,"DATADOG INC - CLASS A",BKT9Y49,81.68,"42,826.00","3,498,027.68"
0.53,ZS,"ZSCALER INC",BZ00V34,154.37,"21,160.00","3,266,469.20"
0.48,EBAY,"EBAY INC",2293819,37.99,"77,779.00","2,954,824.21"
0.46,HPE,"HEWLETT PACKA",BYVYWS0,15.21,"186,872.00","2,842,323.12"
0.38,STX,"SEAGATE TECHNOLO",BKVD2N4,68.20,"33,922.00","2,313,480.40"
0.37,BAH,"BOOZ ALLEN HAMIL",B5367T7,117.36,"19,107.00","2,242,397.52"
0.36,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,80.47,"27,690.00","2,228,107.66"
0.35,"6701 JP","NEC CORP",6640400,50.39,"42,458.00","2,139,573.29"
0.35,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,17.67,"120,410.00","2,127,644.70"
0.35,CYBR,"CYBERARK SOFTWAR",BQT3XY6,156.36,"13,591.00","2,125,088.76"
0.35,HUBB,"HUBBELL INC",BDFG6S3,281.02,"7,554.00","2,122,825.08"
0.34,INFA,"INFORMATICA INC - CLASS A",BMG95P4,19.10,"109,424.00","2,089,998.40"
0.34,"6526 JP","SOCIONEXT INC",BMTVX75,99.53,"20,655.00","2,055,766.52"
0.32,CCCS,"CCC INTELLIGENT",BP4CXL8,10.77,"184,862.00","1,990,963.74"
0.32,"2353 TT","ACER INC",6005850,1.08,"1,828,400.00","1,978,568.26"
0.32,"6502 JP","TOSHIBA CORP",6897217,30.77,"64,262.00","1,977,193.18"
0.32,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,4.36,"448,102.00","1,953,724.72"
0.32,BZ,"KANZHUN LTD - ADR",BM91SH0,14.86,"131,469.00","1,953,629.34"
0.32,OKTA,"OKTA INC",BDFZSP1,67.08,"28,940.00","1,941,295.20"
0.31,WIX,"WIX.COM LTD",BFZCHN7,78.24,"24,196.00","1,893,095.04"
0.30,"5803 JP","FUJIKURA LTD",6356707,7.43,"249,119.00","1,850,845.68"
0.30,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,38.10,"48,276.00","1,839,315.60"
0.30,SNAP,"SNAP INC - A",BD8DJ71,9.30,"197,203.00","1,833,987.90"
0.29,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,241.40,"7,475.00","1,804,465.00"
0.29,G,"GENPACT LTD",B23DBK6,32.87,"53,869.00","1,770,674.03"
0.29,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,60.98,"28,740.00","1,752,565.20"
0.28,PATH,"UIPATH INC - CLASS A",BMD02L5,14.94,"116,556.00","1,741,346.64"
0.28,"TIETO FH","TIETOEVRY OYJ",5479702,20.66,"82,401.00","1,702,467.58"
0.28,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,7.94,"213,368.00","1,693,866.69"
0.27,TWLO,"TWILIO INC - A",BD6P5Q0,50.19,"32,887.00","1,650,598.53"
0.27,"TEMN SW","TEMENOS AG - REG",7147892,69.26,"23,777.00","1,646,677.42"
0.27,"XRO AU","XERO LTD",B8P4LP4,66.38,"24,474.00","1,624,471.31"
0.26,"2395 TT","ADVANTECH CO LTD",6202673,10.28,"154,457.00","1,588,093.77"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,27.25,"57,937.00","1,578,868.60"
0.26,TDC,"TERADATA CORP",B247H10,42.22,"37,310.00","1,575,228.20"
0.25,PEGA,"PEGASYSTEMS INC",2675860,41.33,"37,582.00","1,553,264.06"
0.25,STNE,"STONECO LTD-A",BGKG6M3,9.60,"158,836.00","1,524,825.60"
0.24,ZBRA,"ZEBRA TECH CORP",2989356,207.18,"7,233.00","1,498,532.94"
0.23,IONQ,"IONQ INC",BP484B3,10.14,"141,810.00","1,437,953.40"
0.23,DXC,"DXC TECHNOLOGY CO",BYXD7B3,19.55,"73,186.00","1,430,786.30"
0.23,"3443 TT","GLOBAL UNICHIP CORP",B056381,45.63,"31,200.00","1,423,603.40"
0.20,CGNX,"COGNEX CORP",2208288,34.64,"36,180.00","1,253,275.20"
0.20,AMBA,"AMBARELLA INC",B7KH3G6,46.79,"25,882.00","1,211,018.78"
0.19,ENV,"ENVESTNET INC",B474ZK7,35.91,"33,198.00","1,192,140.18"
0.19,VSAT,"VIASAT INC",2946243,18.11,"64,829.00","1,174,053.19"
0.16,VRNT,"VERINT SYSTEMS INC",2849193,18.50,"54,295.00","1,004,457.50"
0.10,,CASH,,1.00,"628,706.94","628,706.94"
0.00,,"OTHER PAYABLE & RECEIVABLES",,1.00,"21,854.65","21,854.65"
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.06,-332.77,-352.04
0.00,,"TAIWAN DOLLAR",,0.03,"-441,507.08","-13,611.64"
-0.01,,"KOREAN WON",,0.00,"-78,814,635.00","-58,129.32"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
