"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/08/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.63,ORCL,"ORACLE CORP",2661568,189.25,"457,394.00","86,561,814.50"
3.62,NOW,"SERVICENOW INC",B80NXX8,"1,008.08","85,518.00","86,208,985.44"
3.58,TSLA,"TESLA INC",B616C79,321.22,"265,679.00","85,341,408.38"
3.45,CRM,"SALESFORCE INC",2310525,321.95,"255,674.00","82,314,244.30"
3.44,CSCO,"CISCO SYSTEMS INC",2198163,58.06,"1,412,040.00","81,983,042.40"
3.40,BABA,"ALIBABA GRP-ADR",BP41ZD1,94.19,"860,206.00","81,022,803.14"
3.40,NFLX,"NETFLIX INC",2857817,795.04,"101,871.00","80,991,519.84"
3.31,META,"META PLATFORMS INC",B7TL820,589.34,"133,966.00","78,951,522.44"
3.31,NVDA,"NVIDIA CORP",2379504,147.63,"533,994.00","78,833,534.22"
3.19,IBM,IBM,2005973,213.72,"355,585.00","75,995,626.20"
3.17,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,54.12,"1,394,043.00","75,450,596.08"
3.08,AVGO,"BROADCOM INC",BDZ78H9,183.64,"399,713.00","73,403,295.32"
3.07,AMZN,"AMAZON.COM INC",2000019,208.18,"351,161.00","73,104,696.98"
2.96,ACN,"ACCENTURE PLC-CL A",B4BNMY3,355.53,"198,154.00","70,449,691.62"
2.77,AAPL,"APPLE INC",2046251,226.96,"290,906.00","66,024,025.76"
2.70,GOOGL,"ALPHABET INC-CL A",BYVY8G0,178.35,"360,120.00","64,227,402.00"
2.61,MSFT,"MICROSOFT CORP",2588173,422.54,"147,158.00","62,180,141.32"
2.49,ADBE,"ADOBE INC",2008154,494.68,"119,859.00","59,291,850.12"
2.43,QCOM,"QUALCOMM INC",2714923,170.91,"338,559.00","57,863,118.69"
2.40,"SIE GR","SIEMENS AG-REG",5727973,196.79,"290,274.00","57,123,746.58"
2.29,UBER,"UBER TECHNOLOGIES INC",BK6N347,72.04,"757,181.00","54,547,319.24"
2.07,"3690 HK","MEITUAN-CLASS B",BGJW376,24.67,"2,002,915.00","49,410,801.18"
1.89,MU,"MICRON TECHNOLOGY INC",2588184,111.90,"401,794.00","44,960,748.60"
1.87,"005930 KS","SAMSUNG ELECTRON",6771720,41.11,"1,081,520.00","44,458,848.98"
