"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/06/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.55,INTC,"INTEL CORP",2463247,41.27,"680,503.00","28,084,358.81"
3.45,NOW,"SERVICENOW INC",B80NXX8,686.23,"39,716.00","27,254,310.68"
3.38,IBM,IBM,2005973,160.28,"166,672.00","26,714,188.16"
3.35,ADBE,"ADOBE INC",2008154,595.70,"44,433.00","26,468,738.10"
3.25,AMZN,"AMAZON.COM INC",2000019,144.52,"177,869.00","25,705,627.88"
3.20,CRM,"SALESFORCE INC",2310525,249.13,"101,569.00","25,303,884.97"
3.17,GOOGL,"ALPHABET INC-CL A",BYVY8G0,130.02,"192,870.00","25,076,957.40"
3.15,META,"META PLATFORMS INC",B7TL820,317.45,"78,424.00","24,895,698.80"
3.14,MSFT,"MICROSOFT CORP",2588173,368.80,"67,303.00","24,821,346.40"
3.10,ACN,"ACCENTURE PLC-CL A",B4BNMY3,335.41,"73,196.00","24,550,670.36"
3.05,NFLX,"NETFLIX INC",2857817,446.73,"54,018.00","24,131,461.14"
3.05,QCOM,"QUALCOMM INC",2714923,129.96,"185,607.00","24,121,485.72"
3.01,"SIE GR","SIEMENS AG-REG",5727973,173.65,"137,318.00","23,845,055.10"
3.00,NVDA,"NVIDIA CORP",2379504,455.03,"52,166.00","23,737,094.98"
2.93,AAPL,"APPLE INC",2046251,192.32,"120,420.00","23,159,174.40"
2.92,"005930 KS","SAMSUNG ELECTRON",6771720,54.61,"422,506.00","23,071,231.26"
2.78,ORCL,"ORACLE CORP",2661568,112.03,"196,609.00","22,026,106.27"
2.73,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,39.89,"541,443.00","21,600,184.21"
2.69,TSLA,"TESLA INC",B616C79,239.37,"88,930.00","21,287,174.10"
2.65,CSCO,"CISCO SYSTEMS INC",2198163,47.70,"439,318.00","20,955,468.60"
2.52,UBER,"UBER TECHNOLOGIES INC",BK6N347,59.75,"333,266.00","19,912,643.50"
2.27,BABA,"ALIBABA GRP-ADR",BP41ZD1,71.49,"250,791.00","17,929,048.59"
1.77,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,71.14,"196,991.00","14,013,939.74"
1.67,SNPS,"SYNOPSYS INC",2867719,527.49,"25,001.00","13,187,777.49"
1.46,CDNS,"CADENCE DESIGN SYS INC",2302232,257.68,"44,797.00","11,543,290.96"
1.45,"000660 KS","SK HYNIX INC",6450267,95.66,"119,847.00","11,463,983.25"
1.34,TRI,"THOMSON REUTERS CORP",BNBXPB4,141.22,"74,766.00","10,558,454.52"
1.27,"3690 HK","MEITUAN-CLASS B",BGJW376,11.06,"906,715.00","10,029,789.20"
1.14,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,267.32,"33,828.00","9,042,900.96"
1.11,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,205.92,"42,817.00","8,816,876.64"
1.08,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,39.72,"215,412.00","8,555,345.48"
0.92,"STMMI IM","STMICROELECTRONICS NV",5962343,48.10,"150,671.00","7,246,580.85"
0.75,"WKL NA","WOLTERS KLUWER",5671519,139.85,"42,284.00","5,913,463.26"
0.73,"EXPN LN","EXPERIAN PLC",B19NLV4,38.29,"150,949.00","5,779,189.20"
0.70,DDOG,"DATADOG INC - CLASS A",BKT9Y49,114.31,"48,370.00","5,529,174.70"
0.66,ROK,"ROCKWELL AUTOMATION INC",2754060,278.11,"18,859.00","5,244,876.49"
0.66,BIDU,"BAIDU INC - SPON ADR",B0FXT17,113.38,"45,961.00","5,211,058.18"
0.65,"6702 JP","FUJITSU LIMITED",6356945,147.88,"34,805.00","5,146,926.94"
0.64,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,68.05,"74,921.00","5,098,374.05"
0.63,TTD,"TRADE DESK INC-A",BD8FDD1,68.31,"72,815.00","4,973,992.65"
0.60,ZS,"ZSCALER INC",BZ00V34,197.91,"23,932.00","4,736,382.12"
0.59,"6954 JP","FANUC CORP",6356934,28.02,"166,069.00","4,653,293.65"
0.51,SPLK,"SPLUNK INC",B424494,151.10,"26,916.00","4,067,007.60"
0.46,EBAY,"EBAY INC",2293819,41.47,"87,943.00","3,646,996.21"
0.43,INFA,"INFORMATICA INC - CLASS A",BMG95P4,27.39,"123,592.00","3,385,184.88"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,15.88,"211,204.00","3,353,919.52"
0.42,SNAP,"SNAP INC - A",BD8DJ71,14.77,"222,459.00","3,285,719.43"
0.39,PATH,"UIPATH INC - CLASS A",BMD02L5,23.36,"131,648.00","3,075,297.28"
