"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/20/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.28,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,75.58,"1,930,018.00","145,877,546.90"
3.21,AAPL,"APPLE INC",2046251,226.01,"631,995.00","142,837,189.95"
3.19,META,"META PLATFORMS INC",B7TL820,747.72,"189,727.00","141,862,672.44"
3.19,GOOGL,"ALPHABET INC-CL A",BYVY8G0,199.32,"711,537.00","141,823,554.84"
3.19,"005930 KS","SAMSUNG ELECTRON",6771720,50.39,"2,812,445.00","141,717,798.94"
3.17,AMD,"ADVANCED MICRO DEVICES",2007849,165.20,"853,122.00","140,935,754.40"
3.13,NFLX,"NETFLIX INC",2857817,"1,213.86","114,707.00","139,238,239.02"
3.13,NVDA,"NVIDIA CORP",2379504,175.40,"792,523.00","139,008,534.20"
3.12,AVGO,"BROADCOM INC",BDZ78H9,291.17,"476,733.00","138,810,347.61"
3.07,PLTR,"PALANTIR TECHN-A",BN78DQ4,156.01,"875,121.00","136,527,627.21"
3.04,MSFT,"MICROSOFT CORP",2588173,504.89,"267,765.00","135,191,870.85"
2.99,AMZN,"AMAZON.COM INC",2000019,223.81,"592,796.00","132,673,672.76"
2.98,CSCO,"CISCO SYSTEMS INC",2198163,67.11,"1,971,956.00","132,337,967.16"
2.97,BABA,"ALIBABA GRP-ADR",BP41ZD1,119.49,"1,104,057.00","131,923,770.93"
2.96,TSLA,"TESLA INC",B616C79,323.90,"406,592.00","131,695,148.80"
2.96,ORCL,"ORACLE CORP",2661568,235.06,"559,005.00","131,399,715.30"
2.90,TSM,"TAIWAN SEMIC-ADR",2113382,228.60,"563,070.00","128,717,802.00"
2.81,CRM,"SALESFORCE INC",2310525,246.45,"506,164.00","124,744,117.80"
2.62,IBM,IBM,2005973,242.55,"480,008.00","116,425,940.40"
2.39,"SIE GR","SIEMENS AG-REG",5727973,272.33,"389,949.00","106,195,509.15"
2.15,UBER,"UBER TECHNOLOGIES INC",BK6N347,93.73,"1,019,242.00","95,533,552.66"
2.02,NOW,"SERVICENOW INC",B80NXX8,890.25,"100,971.00","89,889,432.75"
1.87,QCOM,"QUALCOMM INC",2714923,155.44,"535,126.00","83,179,985.44"
1.83,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,137.29,"593,725.00","81,512,505.25"
1.74,ACN,"ACCENTURE PLC-CL A",B4BNMY3,255.05,"303,508.00","77,409,715.40"
1.65,ADBE,"ADOBE INC",2008154,353.43,"207,062.00","73,181,922.66"
1.46,"000660 KS","SK HYNIX INC",6450267,182.62,"355,899.00","64,993,348.94"
1.44,MU,"MICRON TECHNOLOGY INC",2588184,117.21,"545,243.00","63,907,932.03"
1.39,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,412.38,"149,987.00","61,851,639.06"
1.22,SNPS,"SYNOPSYS INC",2867719,601.13,"90,193.00","54,217,718.09"
1.13,INTC,"INTEL CORP",2463247,23.54,"2,124,438.00","50,009,270.52"
1.03,CDNS,"CADENCE DESIGN SYS INC",2302232,345.45,"132,871.00","45,900,286.95"
0.94,"3690 HK","MEITUAN-CLASS B",BGJW376,15.46,"2,714,915.00","41,978,833.03"
0.87,TRI,"THOMSON REUTERS CORP",BNBXPB4,175.77,"219,541.00","38,588,721.57"
0.71,SNOW,"SNOWFLAKE INC",BN134B7,194.80,"162,354.00","31,626,559.20"
0.67,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,71.22,"419,931.00","29,907,485.82"
0.67,FTNT,"FORTINET INC",B5B2106,79.61,"372,680.00","29,669,054.80"
0.63,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,228.77,"122,773.00","28,086,779.21"
0.61,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,42.45,"634,804.00","26,949,610.57"
0.55,"6702 JP","FUJITSU LIMITED",6356945,24.28,"1,007,873.00","24,470,059.44"
0.54,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,227.49,"104,777.00","23,835,719.73"
0.53,"EXPN LN","EXPERIAN PLC",B19NLV4,52.49,"445,669.00","23,393,374.34"
0.47,"6701 JP","NEC CORP",6640400,31.37,"663,647.00","20,821,360.30"
0.47,ZS,"ZSCALER INC",BZ00V34,273.81,"76,013.00","20,812,739.47"
0.45,DDOG,"DATADOG INC - CLASS A",BKT9Y49,128.46,"155,083.00","19,921,962.18"
0.41,"5803 JP","FUJIKURA LTD",6356707,77.07,"236,310.00","18,213,553.06"
0.37,CRWV,"COREWEAVE INC-CL A",BTTRKN7,91.52,"179,847.00","16,459,597.44"
0.37,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,73.87,"222,274.00","16,419,380.38"
0.37,STX,"SEAGATE TECHNOLO",BKVD2N4,158.40,"102,866.00","16,293,974.40"
0.36,"WKL NA","WOLTERS KLUWER",5671519,137.74,"116,130.00","15,995,793.14"
0.36,CYBR,"CYBERARK SOFTWAR",BQT3XY6,438.68,"36,106.00","15,838,799.55"
0.33,"4755 JP","RAKUTEN GROUP INC",6229597,5.93,"2,457,253.00","14,567,999.93"
0.32,"6954 JP","FANUC CORP",6356934,29.92,"477,473.00","14,285,212.61"
0.32,STNE,"STONECO LTD-A",BGKG6M3,14.81,"956,299.00","14,162,788.19"
0.31,"TIETO FH","TIETOEVRY OYJ",5479702,17.93,"775,646.00","13,904,292.02"
0.31,HUT,"HUT 8 CORP",BQQ8816,22.31,"621,636.00","13,868,699.16"
0.31,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,12.44,"1,102,649.00","13,716,953.56"
0.31,HPE,"HEWLETT PACKA",BYVYWS0,21.04,"648,852.00","13,651,846.08"
0.31,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.72,"1,759,246.00","13,581,379.12"
0.31,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.72,"548,908.00","13,569,005.76"
0.30,"6526 JP","SOCIONEXT INC",BMTVX75,19.01,"711,232.00","13,520,665.47"
0.30,"TEMN SW","TEMENOS AG - REG",7147892,90.56,"146,582.00","13,275,075.70"
0.30,PONY,"PONY AI INC",BRWKBD6,14.89,"889,967.00","13,251,608.63"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,9.81,"1,347,460.00","13,218,582.60"
0.29,AMBA,"AMBARELLA INC",B7KH3G6,65.57,"198,263.00","13,000,104.91"
0.29,G,"GENPACT LTD",B23DBK6,44.04,"293,136.00","12,909,709.44"
0.29,OKTA,"OKTA INC",BDFZSP1,91.03,"140,811.00","12,818,025.33"
0.29,"6588 JP","TOSHIBA TEC CORP",6894887,19.65,"648,729.00","12,749,510.76"
0.28,BIDU,"BAIDU INC - SPON ADR",B0FXT17,86.76,"144,320.00","12,521,203.20"
0.28,TDC,"TERADATA CORP",B247H10,20.59,"606,147.00","12,480,566.73"
0.28,DXC,"DXC TECHNOLOGY CO",BYXD7B3,13.70,"907,893.00","12,438,134.10"
0.28,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,42.61,"290,054.00","12,359,200.94"
0.28,"2353 TT","ACER INC",6005850,0.97,"12,688,300.00","12,290,887.65"
0.27,ZBRA,"ZEBRA TECH CORP",2989356,304.74,"39,989.00","12,186,247.86"
0.27,WRD,"WERIDE INC-ADR",BMYDW80,9.01,"1,347,121.00","12,137,560.21"
0.27,PEGA,"PEGASYSTEMS INC",2675860,51.82,"232,062.00","12,025,452.84"
0.27,"3443 TT","GLOBAL UNICHIP CORP",B056381,38.29,"308,865.00","11,824,924.92"
0.27,"2395 TT","ADVANTECH CO LTD",6202673,10.23,"1,154,557.00","11,812,689.20"
0.26,PATH,"UIPATH INC - CLASS A",BMD02L5,10.96,"1,066,434.00","11,688,116.64"
0.26,TTD,"TRADE DESK INC-A",BD8FDD1,52.53,"217,309.00","11,415,241.77"
0.26,NICE,"NICE LTD - SPON ADR",2639736,137.86,"82,558.00","11,381,445.88"
0.26,VRNT,"VERINT SYSTEMS INC",2849193,18.80,"605,106.00","11,375,992.80"
0.25,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,14.62,"770,096.00","11,258,803.52"
0.25,WIX,"WIX.COM LTD",BFZCHN7,126.92,"87,270.00","11,076,308.40"
0.23,TWLO,"TWILIO INC - A",BD6P5Q0,101.94,"101,387.00","10,335,390.78"
0.23,"AMP IM","AMPLIFON SPA",B14NJ71,17.82,"571,935.00","10,192,517.93"
0.22,SNAP,"SNAP INC - A",BD8DJ71,7.16,"1,336,376.00","9,568,452.16"
0.18,AI,"C3.AI INC-A",BMGNBJ2,16.94,"461,240.00","7,813,405.60"
0.17,,CASH,,1.00,"7,401,846.39","7,401,846.39"
0.00,,"SWISS FRANC",,1.24,132.60,164.96
0.00,,"CANADIAN DOLLAR",,0.72,-277.95,-200.55
0.00,,EURO,,1.17,-332.77,-388.11
0.00,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-140,191.01","-140,191.01"
