"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/10/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.81,NVDA,"NVIDIA CORP",2379504,134.91,"960,400.00","129,567,564.00"
3.67,AVGO,"BROADCOM INC",BDZ78H9,"1,744.69","46,931.00","81,880,046.39"
3.61,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,48.34,"1,663,043.00","80,394,960.54"
3.59,META,"META PLATFORMS INC",B7TL820,534.69,"149,481.00","79,925,995.89"
3.55,NFLX,"NETFLIX INC",2857817,677.65,"116,902.00","79,218,640.30"
3.50,QCOM,"QUALCOMM INC",2714923,208.80,"374,074.00","78,106,651.20"
3.35,GOOGL,"ALPHABET INC-CL A",BYVY8G0,191.18,"390,879.00","74,728,247.22"
3.30,AMZN,"AMAZON.COM INC",2000019,199.79,"368,038.00","73,530,312.02"
3.26,ORCL,"ORACLE CORP",2661568,141.67,"513,329.00","72,723,319.43"
3.25,TSLA,"TESLA INC",B616C79,263.26,"275,193.00","72,447,309.18"
3.08,AAPL,"APPLE INC",2046251,232.98,"294,497.00","68,611,911.06"
3.02,MSFT,"MICROSOFT CORP",2588173,466.25,"144,140.00","67,205,275.00"
2.90,"005930 KS","SAMSUNG ELECTRON",6771720,63.41,"1,018,400.00","64,573,929.37"
2.65,BABA,"ALIBABA GRP-ADR",BP41ZD1,76.01,"776,296.00","59,006,258.96"
2.64,IBM,IBM,2005973,177.84,"330,511.00","58,778,076.24"
2.56,NOW,"SERVICENOW INC",B80NXX8,743.15,"76,719.00","57,013,724.85"
2.44,ADBE,"ADOBE INC",2008154,564.55,"96,227.00","54,324,952.85"
2.36,CRM,"SALESFORCE INC",2310525,252.59,"207,898.00","52,512,955.82"
2.31,"SIE GR","SIEMENS AG-REG",5727973,190.91,"269,173.00","51,388,976.52"
2.30,CSCO,"CISCO SYSTEMS INC",2198163,46.27,"1,109,465.00","51,334,945.55"
2.26,MU,"MICRON TECHNOLOGY INC",2588184,136.39,"369,942.00","50,456,389.38"
2.14,UBER,"UBER TECHNOLOGIES INC",BK6N347,69.27,"688,021.00","47,659,214.67"
2.05,ACN,"ACCENTURE PLC-CL A",B4BNMY3,294.15,"155,615.00","45,774,152.25"
1.87,"000660 KS","SK HYNIX INC",6450267,172.60,"241,586.00","41,697,879.69"
1.84,INTC,"INTEL CORP",2463247,34.87,"1,174,823.00","40,966,078.01"
1.42,SNPS,"SYNOPSYS INC",2867719,619.56,"51,100.00","31,659,516.00"
1.30,CDNS,"CADENCE DESIGN SYS INC",2302232,319.80,"90,591.00","28,971,001.80"
1.23,"3690 HK","MEITUAN-CLASS B",BGJW376,14.71,"1,867,015.00","27,463,836.06"
1.19,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,65.61,"403,210.00","26,454,608.10"
1.15,TRI,"THOMSON REUTERS CORP",BNBXPB4,167.69,"152,577.00","25,585,637.13"
1.09,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,282.37,"85,725.00","24,206,168.25"
0.75,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,38.31,"436,894.00","16,738,137.54"
0.75,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,899.98,"18,447.00","16,601,931.06"
0.71,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,223.08,"70,438.00","15,713,309.04"
0.69,"5803 JP","FUJIKURA LTD",6356707,21.67,"712,517.00","15,439,961.96"
0.69,FTNT,"FORTINET INC",B5B2106,59.59,"256,072.00","15,259,330.48"
0.67,TTD,"TRADE DESK INC-A",BD8FDD1,99.82,"149,776.00","14,950,640.32"
0.64,"EXPN LN","EXPERIAN PLC",B19NLV4,46.64,"307,289.00","14,330,560.20"
0.63,"WKL NA","WOLTERS KLUWER",5671519,168.15,"83,640.00","14,064,180.03"
0.58,DDOG,"DATADOG INC - CLASS A",BKT9Y49,126.29,"101,556.00","12,825,507.24"
0.54,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,79.14,"151,167.00","11,963,356.38"
0.52,"6702 JP","FUJITSU LIMITED",6356945,16.44,"699,130.00","11,495,391.67"
0.52,CLS,"CELESTICA INC",BMDLRD5,61.47,"186,623.00","11,471,715.81"
0.45,ROK,"ROCKWELL AUTOMATION INC",2754060,265.08,"37,750.00","10,006,770.00"
0.43,ZS,"ZSCALER INC",BZ00V34,197.37,"48,874.00","9,646,261.38"
0.42,"6954 JP","FANUC CORP",6356934,28.05,"336,033.00","9,426,925.58"
0.42,BIDU,"BAIDU INC - SPON ADR",B0FXT17,97.94,"95,480.00","9,351,311.20"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,21.35,"432,828.00","9,240,877.80"
0.41,EBAY,"EBAY INC",2293819,52.98,"174,135.00","9,225,672.30"
0.35,SNAP,"SNAP INC - A",BD8DJ71,16.84,"463,374.00","7,803,218.16"
0.35,"6701 JP","NEC CORP",6640400,85.12,"90,666.00","7,717,448.64"
0.34,STX,"SEAGATE TECHNOLO",BKVD2N4,106.73,"71,016.00","7,579,537.68"
0.33,ZBRA,"ZEBRA TECH CORP",2989356,323.81,"22,702.00","7,351,134.62"
