"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/17/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.79,INTC,"INTEL CORP",2463247,43.81,"634,204.00","27,784,477.24"
3.43,ADBE,"ADOBE INC",2008154,602.66,"41,653.00","25,102,596.98"
3.34,META,"META PLATFORMS INC",B7TL820,335.04,"73,117.00","24,497,119.68"
3.32,GOOGL,"ALPHABET INC-CL A",BYVY8G0,135.31,"179,694.00","24,314,395.14"
3.32,NOW,"SERVICENOW INC",B80NXX8,654.36,"37,131.00","24,297,041.16"
3.29,AMZN,"AMAZON.COM INC",2000019,145.18,"165,791.00","24,069,537.38"
3.26,NVDA,"NVIDIA CORP",2379504,492.98,"48,424.00","23,872,063.52"
3.24,IBM,IBM,2005973,152.89,"155,326.00","23,747,792.14"
3.20,NFLX,"NETFLIX INC",2857817,465.91,"50,358.00","23,462,295.78"
3.17,MSFT,"MICROSOFT CORP",2588173,369.85,"62,728.00","23,199,950.80"
3.06,QCOM,"QUALCOMM INC",2714923,129.47,"172,980.00","22,395,720.60"
3.06,ACN,"ACCENTURE PLC-CL A",B4BNMY3,327.83,"68,255.00","22,376,036.65"
3.01,"005930 KS","SAMSUNG ELECTRON",6771720,55.90,"393,775.00","22,013,870.15"
2.91,AAPL,"APPLE INC",2046251,189.69,"112,534.00","21,346,574.46"
2.89,ORCL,"ORACLE CORP",2661568,115.36,"183,250.00","21,139,720.00"
2.86,CRM,"SALESFORCE INC",2310525,221.22,"94,615.00","20,930,730.30"
2.82,"SIE GR","SIEMENS AG-REG",5727973,161.64,"127,985.00","20,687,062.43"
2.79,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,40.41,"504,843.00","20,401,619.75"
2.67,CSCO,"CISCO SYSTEMS INC",2198163,47.76,"409,489.00","19,555,147.20"
2.65,TSLA,"TESLA INC",B616C79,234.30,"82,891.00","19,421,361.30"
2.48,BABA,"ALIBABA GRP-ADR",BP41ZD1,77.60,"233,772.00","18,140,707.20"
2.31,UBER,"UBER TECHNOLOGIES INC",BK6N347,54.44,"310,574.00","16,907,648.56"
1.71,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,68.34,"183,632.00","12,549,410.88"
1.69,SNPS,"SYNOPSYS INC",2867719,534.78,"23,134.00","12,371,600.52"
1.60,"3690 HK","MEITUAN-CLASS B",BGJW376,13.76,"851,815.00","11,718,367.31"
1.54,CDNS,"CADENCE DESIGN SYS INC",2302232,268.27,"41,927.00","11,247,756.29"
1.53,"000660 KS","SK HYNIX INC",6450267,100.17,"111,795.00","11,198,034.08"
1.31,TRI,"THOMSON REUTERS CORP",BNBXPB4,137.36,"69,642.00","9,566,025.12"
1.09,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,200.94,"39,889.00","8,015,295.66"
1.01,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,231.66,"31,898.00","7,389,490.68"
1.00,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,36.56,"200,772.00","7,340,305.46"
0.88,"STMMI IM","STMICROELECTRONICS NV",5962343,45.63,"140,423.00","6,407,464.43"
0.73,"WKL NA","WOLTERS KLUWER",5671519,133.37,"40,030.00","5,338,902.32"
0.70,"EXPN LN","EXPERIAN PLC",B19NLV4,36.47,"140,701.00","5,131,190.96"
0.70,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,73.00,"69,797.00","5,095,181.00"
0.67,DDOG,"DATADOG INC - CLASS A",BKT9Y49,109.54,"45,076.00","4,937,625.04"
0.66,ROK,"ROCKWELL AUTOMATION INC",2754060,275.26,"17,578.00","4,838,520.28"
0.63,BIDU,"BAIDU INC - SPON ADR",B0FXT17,108.10,"42,850.00","4,632,085.00"
0.62,TTD,"TRADE DESK INC-A",BD8FDD1,66.47,"67,874.00","4,511,584.78"
0.61,"6702 JP","FUJITSU LIMITED",6356945,137.92,"32,426.00","4,472,327.46"
0.57,"6954 JP","FANUC CORP",6356934,27.03,"154,906.00","4,187,096.49"
