"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/27/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.11,INTC,"INTEL CORP",2463247,50.76,"730,536.00","37,082,007.36"
3.35,META,"META PLATFORMS INC",B7TL820,357.83,"84,446.00","30,217,312.18"
3.33,NOW,"SERVICENOW INC",B80NXX8,703.76,"42,712.00","30,058,997.12"
3.25,AMZN,"AMAZON.COM INC",2000019,153.34,"191,165.00","29,313,241.10"
3.24,IBM,IBM,2005973,163.46,"178,638.00","29,200,167.48"
3.22,GOOGL,"ALPHABET INC-CL A",BYVY8G0,140.37,"207,087.00","29,068,802.19"
3.22,CRM,"SALESFORCE INC",2310525,266.72,"108,903.00","29,046,608.16"
3.22,QCOM,"QUALCOMM INC",2714923,145.72,"199,269.00","29,037,478.68"
3.17,NFLX,"NETFLIX INC",2857817,491.79,"58,129.00","28,587,260.91"
3.16,ADBE,"ADOBE INC",2008154,596.08,"47,795.00","28,489,643.60"
3.10,ACN,"ACCENTURE PLC-CL A",B4BNMY3,353.82,"78,931.00","27,927,366.42"
3.07,NVDA,"NVIDIA CORP",2379504,494.17,"56,069.00","27,707,617.73"
3.07,"SIE GR","SIEMENS AG-REG",5727973,187.47,"147,507.00","27,653,672.12"
3.03,"005930 KS","SAMSUNG ELECTRON",6771720,60.27,"453,725.00","27,344,446.59"
3.00,MSFT,"MICROSOFT CORP",2588173,374.07,"72,293.00","27,042,642.51"
2.77,AAPL,"APPLE INC",2046251,193.15,"129,490.00","25,010,993.50"
2.77,TSLA,"TESLA INC",B616C79,261.44,"95,575.00","24,987,128.00"
2.64,CSCO,"CISCO SYSTEMS INC",2198163,50.44,"472,241.00","23,819,836.04"
2.51,UBER,"UBER TECHNOLOGIES INC",BK6N347,63.28,"357,198.00","22,603,489.44"
2.48,ORCL,"ORACLE CORP",2661568,105.94,"211,236.00","22,378,341.84"
2.36,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,36.47,"583,343.00","21,276,403.74"
2.27,BABA,"ALIBABA GRP-ADR",BP41ZD1,76.11,"269,622.00","20,520,930.42"
1.84,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,78.34,"212,004.00","16,608,393.36"
1.54,"000660 KS","SK HYNIX INC",6450267,108.48,"128,389.00","13,927,614.91"
1.54,SNPS,"SYNOPSYS INC",2867719,518.10,"26,881.00","13,927,046.10"
1.46,CDNS,"CADENCE DESIGN SYS INC",2302232,274.64,"48,078.00","13,204,141.92"
1.29,TRI,"THOMSON REUTERS CORP",BNBXPB4,145.15,"80,170.00","11,636,675.50"
1.18,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,232.10,"45,905.00","10,654,550.50"
1.10,"3690 HK","MEITUAN-CLASS B",BGJW376,10.02,"994,415.00","9,964,575.47"
1.10,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,273.70,"36,337.00","9,945,436.90"
1.08,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,42.19,"230,852.00","9,739,108.81"
0.91,"STMMI IM","STMICROELECTRONICS NV",5962343,50.73,"161,479.00","8,191,405.57"
0.74,"EXPN LN","EXPERIAN PLC",B19NLV4,41.11,"161,757.00","6,650,154.79"
0.72,DDOG,"DATADOG INC - CLASS A",BKT9Y49,123.60,"52,364.00","6,472,190.40"
0.72,"WKL NA","WOLTERS KLUWER",5671519,142.31,"45,372.00","6,456,881.51"
0.70,ROK,"ROCKWELL AUTOMATION INC",2754060,311.22,"20,210.00","6,289,756.20"
0.69,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,77.67,"80,325.00","6,238,842.75"
0.65,TTD,"TRADE DESK INC-A",BD8FDD1,74.08,"78,617.00","5,823,947.36"
0.64,ZS,"ZSCALER INC",BZ00V34,225.02,"25,669.00","5,776,038.38"
0.64,BIDU,"BAIDU INC - SPON ADR",B0FXT17,114.39,"50,116.00","5,732,769.24"
0.60,"6702 JP","FUJITSU LIMITED",6356945,149.58,"36,414.00","5,446,675.22"
0.58,"6954 JP","FANUC CORP",6356934,29.46,"177,842.00","5,238,921.36"
0.49,SPLK,"SPLUNK INC",B424494,152.08,"29,266.00","4,450,773.28"
0.45,EBAY,"EBAY INC",2293819,43.38,"94,312.00","4,091,254.56"
0.45,SNAP,"SNAP INC - A",BD8DJ71,16.95,"238,335.00","4,039,778.25"
0.43,"2353 TT","ACER INC",6005850,1.75,"2,229,200.00","3,910,624.03"
0.43,HPE,"HEWLETT PACKA",BYVYWS0,17.09,"226,451.00","3,870,047.59"
0.43,INFA,"INFORMATICA INC - CLASS A",BMG95P4,29.02,"132,470.00","3,844,279.40"
0.41,WIX,"WIX.COM LTD",BFZCHN7,125.89,"29,706.00","3,739,688.34"
0.41,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,106.97,"34,690.00","3,710,850.92"
0.40,PATH,"UIPATH INC - CLASS A",BMD02L5,25.52,"141,105.00","3,600,999.60"
0.40,STX,"SEAGATE TECHNOLO",BKVD2N4,85.68,"41,670.00","3,570,285.60"
0.40,CYBR,"CYBERARK SOFTWAR",BQT3XY6,220.43,"16,186.00","3,567,879.98"
0.39,STNE,"STONECO LTD-A",BGKG6M3,18.53,"188,420.00","3,491,422.60"
0.38,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,23.73,"145,961.00","3,463,654.53"
0.38,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,6.34,"542,340.00","3,438,435.60"
0.36,OKTA,"OKTA INC",BDFZSP1,90.60,"35,489.00","3,215,303.40"
0.34,HUBB,"HUBBELL INC",BDFG6S3,328.02,"9,459.00","3,102,741.18"
0.34,TWLO,"TWILIO INC - A",BD6P5Q0,77.39,"39,901.00","3,087,938.39"
0.34,"6701 JP","NEC CORP",6640400,59.06,"51,476.00","3,040,028.12"
0.33,BAH,"BOOZ ALLEN HAMIL",B5367T7,127.29,"23,115.00","2,942,308.35"
0.31,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,48.42,"58,346.00","2,825,113.32"
0.30,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,295.00,"9,268.00","2,734,060.00"
0.30,"TEMN SW","TEMENOS AG - REG",7147892,92.50,"29,439.00","2,723,068.35"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,11.48,"228,628.00","2,624,649.44"
0.29,BZ,"KANZHUN LTD - ADR",BM91SH0,16.27,"159,074.00","2,588,133.98"
0.28,"AMP IM","AMPLIFON SPA",B14NJ71,34.89,"71,956.00","2,510,669.09"
0.28,ZBRA,"ZEBRA TECH CORP",2989356,275.79,"9,084.00","2,505,276.36"
0.27,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,70.09,"34,752.00","2,435,767.68"
0.27,"TIETO FH","TIETOEVRY OYJ",5479702,23.99,"99,936.00","2,397,132.26"
0.26,"2395 TT","ADVANTECH CO LTD",6202673,11.89,"197,557.00","2,349,889.87"
0.26,"XRO AU","XERO LTD",B8P4LP4,76.42,"30,194.00","2,307,422.52"
0.26,"5803 JP","FUJIKURA LTD",6356707,7.64,"301,724.00","2,303,738.63"
0.25,"3443 TT","GLOBAL UNICHIP CORP",B056381,56.97,"40,200.00","2,290,005.18"
0.25,IONQ,"IONQ INC",BP484B3,13.21,"171,870.00","2,270,402.70"
0.25,G,"GENPACT LTD",B23DBK6,34.54,"65,392.00","2,258,639.68"
0.25,PEGA,"PEGASYSTEMS INC",2675860,49.31,"45,598.00","2,248,437.38"
