"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/22/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.44,TSLA,"TESLA INC",B616C79,415.11,"304,143.00","126,252,800.73"
3.91,NFLX,"NETFLIX INC",2857817,953.99,"116,644.00","111,277,209.56"
3.88,AVGO,"BROADCOM INC",BDZ78H9,240.91,"457,576.00","110,234,634.16"
3.87,NOW,"SERVICENOW INC",B80NXX8,"1,125.17","97,895.00","110,148,517.15"
3.50,CSCO,"CISCO SYSTEMS INC",2198163,61.63,"1,616,476.00","99,623,415.88"
3.42,CRM,"SALESFORCE INC",2310525,332.62,"292,676.00","97,349,891.12"
3.39,ORCL,"ORACLE CORP",2661568,184.22,"523,653.00","96,467,355.66"
3.36,META,"META PLATFORMS INC",B7TL820,623.50,"153,354.00","95,616,219.00"
3.32,AMZN,"AMAZON.COM INC",2000019,235.01,"401,996.00","94,473,079.96"
3.20,IBM,IBM,2005973,223.26,"407,055.00","90,879,099.30"
3.16,NVDA,"NVIDIA CORP",2379504,147.07,"611,291.00","89,902,567.37"
2.99,BABA,"ALIBABA GRP-ADR",BP41ZD1,86.40,"984,764.00","85,083,609.60"
2.88,GOOGL,"ALPHABET INC-CL A",BYVY8G0,198.37,"412,240.00","81,776,048.80"
2.87,ACN,"ACCENTURE PLC-CL A",B4BNMY3,359.11,"226,845.00","81,462,307.95"
2.76,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,49.22,"1,596,443.00","78,580,621.27"
2.64,MSFT,"MICROSOFT CORP",2588173,446.20,"168,458.00","75,165,959.60"
2.62,AAPL,"APPLE INC",2046251,223.83,"333,063.00","74,549,491.29"
2.52,"SIE GR","SIEMENS AG-REG",5727973,215.84,"332,299.00","71,723,318.66"
2.32,QCOM,"QUALCOMM INC",2714923,170.24,"387,570.00","65,979,916.80"
2.11,ADBE,"ADOBE INC",2008154,437.32,"137,260.00","60,026,543.20"
2.07,UBER,"UBER TECHNOLOGIES INC",BK6N347,67.82,"866,831.00","58,788,478.42"
1.88,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,106.37,"501,733.00","53,369,339.21"
1.77,MU,"MICRON TECHNOLOGY INC",2588184,109.23,"460,004.00","50,246,236.92"
1.66,"000660 KS","SK HYNIX INC",6450267,156.94,"301,143.00","47,259,897.35"
1.64,"005930 KS","SAMSUNG ELECTRON",6771720,37.79,"1,234,503.00","46,651,480.90"
1.58,"3690 HK","MEITUAN-CLASS B",BGJW376,19.58,"2,293,415.00","44,901,662.89"
1.35,INTC,"INTEL CORP",2463247,21.86,"1,760,795.00","38,490,978.70"
1.28,CDNS,"CADENCE DESIGN SYS INC",2302232,321.49,"113,007.00","36,330,620.43"
1.22,SNPS,"SYNOPSYS INC",2867719,544.70,"63,558.00","34,620,042.60"
1.10,FTNT,"FORTINET INC",B5B2106,98.24,"316,905.00","31,132,747.20"
1.08,TRI,"THOMSON REUTERS CORP",BNBXPB4,164.10,"186,752.00","30,646,003.20"
0.80,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,216.09,"105,684.00","22,837,255.56"
0.78,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,253.48,"87,959.00","22,295,847.32"
0.78,TTD,"TRADE DESK INC-A",BD8FDD1,120.69,"184,675.00","22,288,425.75"
0.68,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,35.74,"542,458.00","19,389,648.96"
0.66,"WKL NA","WOLTERS KLUWER",5671519,181.92,"102,752.00","18,693,082.71"
0.63,"EXPN LN","EXPERIAN PLC",B19NLV4,47.15,"381,457.00","17,986,295.45"
0.63,DDOG,"DATADOG INC - CLASS A",BKT9Y49,140.12,"127,407.00","17,852,268.84"
0.59,"5803 JP","FUJIKURA LTD",6356707,44.39,"374,578.00","16,626,890.35"
0.58,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,87.33,"188,035.00","16,421,096.55"
0.56,CLS,"CELESTICA INC",BMDLRD5,123.27,"129,451.00","15,957,424.77"
0.53,"6702 JP","FUJITSU LIMITED",6356945,17.65,"851,223.00","15,028,304.92"
0.49,TWLO,"TWILIO INC - A",BD6P5Q0,112.65,"123,764.00","13,942,014.60"
0.49,,CASH,,1.00,"13,939,979.09","13,939,979.09"
0.48,ROK,"ROCKWELL AUTOMATION INC",2754060,288.95,"47,071.00","13,601,165.45"
0.47,EBAY,"EBAY INC",2293819,63.88,"206,813.00","13,211,214.44"
0.46,HPE,"HEWLETT PACKA",BYVYWS0,24.42,"538,317.00","13,145,701.14"
0.44,PEGA,"PEGASYSTEMS INC",2675860,106.51,"118,096.00","12,578,404.96"
0.43,"6954 JP","FANUC CORP",6356934,29.97,"411,972.00","12,344,805.57"
0.43,DOCU,"DOCUSIGN INC",BFYT7B7,91.76,"132,179.00","12,128,745.04"
0.42,ZS,"ZSCALER INC",BZ00V34,192.93,"62,232.00","12,006,419.76"
0.39,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.75,"1,280,617.00","11,205,398.75"
0.37,AMBA,"AMBARELLA INC",B7KH3G6,81.56,"129,734.00","10,580,456.37"
0.37,WIX,"WIX.COM LTD",BFZCHN7,235.00,"44,395.00","10,432,825.00"
0.36,G,"GENPACT LTD",B23DBK6,45.81,"221,497.00","10,146,777.57"
0.36,HUBB,"HUBBELL INC",BDFG6S3,456.86,"22,133.00","10,111,682.38"
0.35,CYBR,"CYBERARK SOFTWAR",BQT3XY6,358.63,"27,982.00","10,035,184.66"
0.35,BIDU,"BAIDU INC - SPON ADR",B0FXT17,83.00,"118,821.00","9,862,143.00"
0.33,ZBRA,"ZEBRA TECH CORP",2989356,420.57,"22,616.00","9,511,611.12"
0.33,"6701 JP","NEC CORP",6640400,83.46,"112,605.00","9,398,448.20"
0.33,STX,"SEAGATE TECHNOLO",BKVD2N4,108.18,"85,922.00","9,295,041.96"
0.31,AI,"C3.AI INC-A",BMGNBJ2,33.63,"260,777.00","8,769,930.51"
0.30,"TEMN SW","TEMENOS AG - REG",7147892,84.18,"102,675.00","8,643,515.35"
