"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/29/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.00,BABA,"ALIBABA GRP-ADR",BP41ZD1,179.90,"1,328,347.00","238,969,625.30"
3.63,TSLA,"TESLA INC",B616C79,443.21,"488,997.00","216,728,360.37"
3.50,GOOGL,"ALPHABET INC-CL A",BYVY8G0,244.05,"856,306.00","208,981,479.30"
3.41,"005930 KS","SAMSUNG ELECTRON",6771720,60.18,"3,381,326.00","203,500,696.33"
3.32,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,84.81,"2,337,818.00","198,262,731.29"
3.24,AAPL,"APPLE INC",2046251,254.43,"760,452.00","193,481,802.36"
3.19,ORCL,"ORACLE CORP",2661568,282.76,"673,055.00","190,313,031.80"
3.15,PLTR,"PALANTIR TECHN-A",BN78DQ4,178.86,"1,052,514.00","188,252,654.04"
3.14,AVGO,"BROADCOM INC",BDZ78H9,327.90,"572,566.00","187,744,391.40"
3.10,TSM,"TAIWAN SEMIC-ADR",2113382,273.23,"677,254.00","185,046,110.42"
2.90,NVDA,"NVIDIA CORP",2379504,181.85,"953,604.00","173,412,887.40"
2.84,META,"META PLATFORMS INC",B7TL820,743.40,"228,468.00","169,843,111.20"
2.79,NFLX,"NETFLIX INC",2857817,"1,206.41","137,953.00","166,427,878.73"
2.78,MSFT,"MICROSOFT CORP",2588173,514.60,"322,818.00","166,122,142.80"
2.77,AMD,"ADVANCED MICRO DEVICES",2007849,161.36,"1,026,437.00","165,625,874.32"
2.71,IBM,IBM,2005973,279.80,"577,880.00","161,690,824.00"
2.69,CSCO,"CISCO SYSTEMS INC",2198163,67.72,"2,371,600.00","160,604,752.00"
2.65,AMZN,"AMAZON.COM INC",2000019,222.17,"713,097.00","158,428,760.49"
2.50,CRM,"SALESFORCE INC",2310525,245.10,"608,114.00","149,048,741.40"
2.15,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,712.36,"180,572.00","128,632,269.92"
2.09,"SIE GR","SIEMENS AG-REG",5727973,265.33,"469,470.00","124,566,414.47"
2.04,UBER,"UBER TECHNOLOGIES INC",BK6N347,99.57,"1,225,181.00","121,991,272.17"
