"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/22/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.51,NVDA,"NVIDIA CORP",2379504,123.54,"967,237.00","119,492,458.98"
3.68,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,47.80,"1,667,643.00","79,716,208.34"
3.52,NFLX,"NETFLIX INC",2857817,647.50,"117,719.00","76,223,052.50"
3.51,AVGO,"BROADCOM INC",BDZ78H9,161.06,"472,750.00","76,141,115.00"
3.39,QCOM,"QUALCOMM INC",2714923,194.97,"376,740.00","73,452,997.80"
3.38,META,"META PLATFORMS INC",B7TL820,487.40,"150,556.00","73,380,994.40"
3.34,ORCL,"ORACLE CORP",2661568,140.17,"516,984.00","72,465,647.28"
3.30,GOOGL,"ALPHABET INC-CL A",BYVY8G0,181.67,"393,674.00","71,518,755.58"
3.22,TSLA,"TESLA INC",B616C79,251.51,"277,171.00","69,711,278.21"
3.12,AMZN,"AMAZON.COM INC",2000019,182.55,"370,661.00","67,664,165.55"
3.06,AAPL,"APPLE INC",2046251,223.96,"296,604.00","66,427,431.84"
2.97,MSFT,"MICROSOFT CORP",2588173,442.94,"145,172.00","64,302,485.68"
2.83,"005930 KS","SAMSUNG ELECTRON",6771720,59.79,"1,025,667.00","61,326,485.61"
2.83,IBM,IBM,2005973,184.15,"332,876.00","61,299,115.40"
2.76,BABA,"ALIBABA GRP-ADR",BP41ZD1,76.64,"781,843.00","59,920,447.52"
2.70,NOW,"SERVICENOW INC",B80NXX8,756.50,"77,278.00","58,460,807.00"
2.48,ADBE,"ADOBE INC",2008154,554.82,"96,915.00","53,770,380.30"
2.45,CRM,"SALESFORCE INC",2310525,254.08,"209,360.00","53,194,188.80"
2.41,CSCO,"CISCO SYSTEMS INC",2198163,46.82,"1,117,377.00","52,315,591.14"
2.40,ACN,"ACCENTURE PLC-CL A",B4BNMY3,331.51,"156,733.00","51,958,556.83"
