"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/17/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.75,BABA,"ALIBABA GRP-ADR",BP41ZD1,100.07,"847,606.00","84,819,932.42"
3.61,IBM,IBM,2005973,232.88,"350,365.00","81,593,001.20"
3.50,ORCL,"ORACLE CORP",2661568,175.68,"450,734.00","79,184,949.12"
3.47,CSCO,"CISCO SYSTEMS INC",2198163,56.40,"1,391,340.00","78,471,576.00"
3.41,NOW,"SERVICENOW INC",B80NXX8,917.12,"84,258.00","77,274,696.96"
3.36,META,"META PLATFORMS INC",B7TL820,576.93,"131,986.00","76,146,682.98"
3.24,CRM,"SALESFORCE INC",2310525,291.11,"251,894.00","73,328,862.34"
3.24,ACN,"ACCENTURE PLC-CL A",B4BNMY3,375.15,"195,274.00","73,257,041.10"
3.23,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,53.07,"1,376,043.00","73,021,316.72"
3.18,NVDA,"NVIDIA CORP",2379504,136.93,"526,164.00","72,047,636.52"
3.16,AVGO,"BROADCOM INC",BDZ78H9,181.53,"393,863.00","71,497,950.39"
3.05,NFLX,"NETFLIX INC",2857817,687.65,"100,341.00","68,999,488.65"
2.94,AAPL,"APPLE INC",2046251,232.15,"286,676.00","66,551,833.40"
2.87,AMZN,"AMAZON.COM INC",2000019,187.53,"346,031.00","64,891,193.43"
2.67,MSFT,"MICROSOFT CORP",2588173,416.72,"144,998.00","60,423,566.56"
2.63,UBER,"UBER TECHNOLOGIES INC",BK6N347,79.90,"746,111.00","59,614,268.90"
2.59,ADBE,"ADOBE INC",2008154,496.83,"118,149.00","58,699,967.67"
2.56,TSLA,"TESLA INC",B616C79,220.89,"261,809.00","57,830,990.01"
2.55,GOOGL,"ALPHABET INC-CL A",BYVY8G0,162.93,"354,810.00","57,809,193.30"
2.52,QCOM,"QUALCOMM INC",2714923,171.10,"333,609.00","57,080,499.90"
2.52,"SIE GR","SIEMENS AG-REG",5727973,199.54,"286,044.00","57,076,855.46"
2.05,"005930 KS","SAMSUNG ELECTRON",6771720,43.63,"1,065,680.00","46,493,054.66"
1.96,MU,"MICRON TECHNOLOGY INC",2588184,112.05,"395,944.00","44,365,525.20"
1.91,"3690 HK","MEITUAN-CLASS B",BGJW376,21.89,"1,975,915.00","43,253,000.95"
1.65,"000660 KS","SK HYNIX INC",6450267,143.23,"259,906.00","37,227,109.03"
1.56,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,81.63,"431,858.00","35,252,568.54"
1.51,INTC,"INTEL CORP",2463247,22.44,"1,520,047.00","34,109,854.68"
1.22,SNPS,"SYNOPSYS INC",2867719,504.69,"54,594.00","27,553,045.86"
1.20,TRI,"THOMSON REUTERS CORP",BNBXPB4,168.34,"160,859.00","27,079,004.06"
1.13,CDNS,"CADENCE DESIGN SYS INC",2302232,263.03,"97,186.00","25,562,833.58"
0.97,FTNT,"FORTINET INC",B5B2106,80.86,"271,349.00","21,941,280.14"
0.94,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,232.28,"91,299.00","21,206,931.72"
0.82,TTD,"TRADE DESK INC-A",BD8FDD1,117.63,"158,110.00","18,598,479.30"
0.81,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,243.27,"75,754.00","18,428,296.81"
0.74,"EXPN LN","EXPERIAN PLC",B19NLV4,51.56,"326,624.00","16,841,059.14"
0.69,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.44,"464,505.00","15,534,132.00"
0.68,"WKL NA","WOLTERS KLUWER",5671519,174.28,"88,367.00","15,400,332.04"
0.66,"6702 JP","FUJITSU LIMITED",6356945,20.46,"734,225.00","15,024,133.51"
0.65,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,90.79,"162,142.00","14,720,872.18"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,126.22,"110,145.00","13,902,501.90"
0.51,EBAY,"EBAY INC",2293819,65.36,"178,043.00","11,636,890.48"
0.49,"5803 JP","FUJIKURA LTD",6356707,34.48,"319,551.00","11,018,045.21"
0.49,ROK,"ROCKWELL AUTOMATION INC",2754060,272.63,"40,358.00","11,002,801.54"
0.45,ZS,"ZSCALER INC",BZ00V34,188.76,"53,601.00","10,117,724.76"
0.44,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,47.59,"208,160.00","9,905,293.60"
0.43,HPE,"HEWLETT PACKA",BYVYWS0,20.94,"464,474.00","9,726,085.56"
0.42,BIDU,"BAIDU INC - SPON ADR",B0FXT17,92.11,"102,518.00","9,442,932.98"
0.41,"6954 JP","FANUC CORP",6356934,26.10,"355,391.00","9,276,219.13"
0.41,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.28,"1,106,079.00","9,158,334.12"
0.39,"6701 JP","NEC CORP",6640400,91.78,"97,261.00","8,926,774.45"
0.39,HUBB,"HUBBELL INC",BDFG6S3,457.51,"19,256.00","8,809,812.56"
0.37,STX,"SEAGATE TECHNOLO",BKVD2N4,112.45,"74,414.00","8,367,854.30"
0.37,DOCU,"DOCUSIGN INC",BFYT7B7,72.50,"113,958.00","8,261,955.00"
0.33,PEGA,"PEGASYSTEMS INC",2675860,73.52,"101,793.00","7,483,821.36"
0.33,TWLO,"TWILIO INC - A",BD6P5Q0,70.21,"106,502.00","7,477,505.42"
0.33,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,56.06,"132,402.00","7,422,456.12"
0.32,G,"GENPACT LTD",B23DBK6,38.48,"190,809.00","7,342,330.32"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,373.84,"19,325.00","7,224,458.00"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,295.65,"24,146.00","7,138,764.90"
0.31,"4755 JP","RAKUTEN GROUP INC",6229597,6.28,"1,110,080.00","6,971,388.23"
0.31,INFA,"INFORMATICA INC - CLASS A",BMG95P4,27.00,"256,647.00","6,929,469.00"
0.30,DXC,"DXC TECHNOLOGY CO",BYXD7B3,21.26,"323,675.00","6,881,330.50"
0.30,WIX,"WIX.COM LTD",BFZCHN7,177.24,"37,890.00","6,715,623.60"
0.30,"6588 JP","TOSHIBA TEC CORP",6894887,23.60,"283,774.00","6,695,727.25"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,12.77,"519,422.00","6,633,018.94"
0.29,"TEMN SW","TEMENOS AG - REG",7147892,73.51,"88,290.00","6,490,486.04"
0.29,CLS,"CELESTICA INC",BMDLRD5,58.18,"110,706.00","6,440,875.08"
0.28,TDC,"TERADATA CORP",B247H10,32.34,"197,977.00","6,402,576.18"
0.28,CCCS,"CCC INTELLIGENT",BP4CXL8,11.17,"572,995.00","6,400,354.15"
0.28,AMBA,"AMBARELLA INC",B7KH3G6,57.49,"110,629.00","6,360,061.21"
0.27,"2353 TT","ACER INC",6005850,1.32,"4,561,600.00","6,006,864.32"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,30.11,"198,667.00","5,982,403.68"
0.26,"TIETO FH","TIETOEVRY OYJ",5479702,19.04,"313,466.00","5,967,031.15"
0.26,AI,"C3.AI INC-A",BMGNBJ2,25.93,"225,255.00","5,840,862.15"
0.26,"6526 JP","SOCIONEXT INC",BMTVX75,18.84,"306,611.00","5,775,396.16"
0.26,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,63.05,"91,366.00","5,760,626.30"
0.25,"2395 TT","ADVANTECH CO LTD",6202673,10.11,"565,457.00","5,714,262.06"
0.25,"3443 TT","GLOBAL UNICHIP CORP",B056381,37.78,"147,865.00","5,586,230.78"
0.23,SNAP,"SNAP INC - A",BD8DJ71,10.46,"497,235.00","5,201,078.10"
0.23,STNE,"STONECO LTD-A",BGKG6M3,10.97,"470,790.00","5,164,566.30"
0.22,OKTA,"OKTA INC",BDFZSP1,74.45,"66,566.00","4,955,838.70"
0.20,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,59.39,"74,650.00","4,433,435.43"
0.19,VSAT,"VIASAT INC",2946243,11.56,"369,694.00","4,273,662.64"
0.19,VRNT,"VERINT SYSTEMS INC",2849193,22.98,"184,351.00","4,236,385.98"
0.12,,CASH,,1.00,"2,777,823.67","2,777,823.67"
0.06,,"OTHER PAYABLE & RECEIVABLES",,1.00,"1,288,335.90","1,288,335.90"
0.00,,"TAIWAN DOLLAR",,0.03,"42,761.32","1,329.62"
0.00,,"SWISS FRANC",,1.16,132.60,153.27
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.08,-332.78,-360.33
-0.02,,"KOREAN WON",,0.00,"-464,838,365.04","-339,694.80"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
