"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 06/21/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.68,NVDA,"NVIDIA CORP",2379504,126.57,"920,280.00","116,479,839.60"
3.78,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,48.86,"1,587,443.00","77,566,203.78"
3.73,NFLX,"NETFLIX INC",2857817,686.12,"111,416.00","76,444,745.92"
3.71,QCOM,"QUALCOMM INC",2714923,212.53,"358,450.00","76,181,378.50"
3.64,AVGO,"BROADCOM INC",BDZ78H9,"1,653.38","45,137.00","74,628,613.06"
3.45,META,"META PLATFORMS INC",B7TL820,494.78,"143,181.00","70,843,095.18"
3.39,ORCL,"ORACLE CORP",2661568,141.50,"491,909.00","69,605,123.50"
3.28,GOOGL,"ALPHABET INC-CL A",BYVY8G0,179.63,"374,499.00","67,271,255.37"
3.25,AMZN,"AMAZON.COM INC",2000019,189.08,"352,666.00","66,682,087.28"
3.03,MSFT,"MICROSOFT CORP",2588173,449.78,"138,092.00","62,111,019.76"
2.85,AAPL,"APPLE INC",2046251,207.49,"282,149.00","58,543,096.01"
2.74,"005930 KS","SAMSUNG ELECTRON",6771720,57.62,"975,812.00","56,230,612.98"
2.68,NOW,"SERVICENOW INC",B80NXX8,749.33,"73,443.00","55,033,043.19"
2.67,BABA,"ALIBABA GRP-ADR",BP41ZD1,73.67,"743,788.00","54,794,861.96"
2.66,IBM,IBM,2005973,172.46,"316,651.00","54,609,631.46"
2.45,CSCO,"CISCO SYSTEMS INC",2198163,47.29,"1,063,097.00","50,273,857.13"
2.40,MU,"MICRON TECHNOLOGY INC",2588184,139.54,"352,596.00","49,201,245.84"
2.40,ADBE,"ADOBE INC",2008154,533.44,"92,195.00","49,180,500.80"
2.37,CRM,"SALESFORCE INC",2310525,245.06,"198,362.00","48,610,591.72"
2.35,TSLA,"TESLA INC",B616C79,183.01,"263,601.00","48,241,619.01"
2.26,"SIE GR","SIEMENS AG-REG",5727973,179.67,"257,833.00","46,325,386.53"
2.26,UBER,"UBER TECHNOLOGIES INC",BK6N347,70.21,"659,293.00","46,288,961.53"
2.25,ACN,"ACCENTURE PLC-CL A",B4BNMY3,308.98,"149,063.00","46,057,485.74"
1.90,"000660 KS","SK HYNIX INC",6450267,168.55,"231,506.00","39,020,675.65"
1.71,INTC,"INTEL CORP",2463247,31.09,"1,125,683.00","34,997,484.47"
1.43,SNPS,"SYNOPSYS INC",2867719,605.53,"48,334.00","29,267,687.02"
1.35,CDNS,"CADENCE DESIGN SYS INC",2302232,318.39,"86,811.00","27,639,754.29"
1.30,"3690 HK","MEITUAN-CLASS B",BGJW376,14.89,"1,791,415.00","26,668,343.63"
1.23,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,65.03,"386,326.00","25,122,779.78"
1.17,TRI,"THOMSON REUTERS CORP",BNBXPB4,165.22,"145,069.00","23,968,300.18"
1.09,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,271.03,"82,197.00","22,277,852.91"
0.78,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,905.26,"17,691.00","16,014,954.66"
0.74,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,36.25,"418,498.00","15,172,592.13"
0.72,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,219.09,"67,414.00","14,769,733.26"
0.70,FTNT,"FORTINET INC",B5B2106,58.56,"245,236.00","14,361,020.16"
0.68,TTD,"TRADE DESK INC-A",BD8FDD1,97.71,"143,476.00","14,019,039.96"
0.67,"EXPN LN","EXPERIAN PLC",B19NLV4,46.53,"294,437.00","13,700,883.23"
0.64,"5803 JP","FUJIKURA LTD",6356707,19.24,"682,781.00","13,134,929.16"
0.64,"WKL NA","WOLTERS KLUWER",5671519,163.44,"80,112.00","13,093,132.51"
0.56,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,79.17,"144,867.00","11,469,120.39"
0.56,DDOG,"DATADOG INC - CLASS A",BKT9Y49,117.57,"97,272.00","11,436,269.04"
0.49,"6702 JP","FUJITSU LIMITED",6356945,15.00,"669,890.00","10,045,096.78"
0.49,CLS,"CELESTICA INC",BMDLRD5,55.91,"178,811.00","9,997,323.01"
0.46,ROK,"ROCKWELL AUTOMATION INC",2754060,258.52,"36,238.00","9,368,247.76"
0.44,EBAY,"EBAY INC",2293819,54.15,"166,827.00","9,033,682.05"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,20.92,"414,684.00","8,675,189.28"
0.41,"6954 JP","FANUC CORP",6356934,26.30,"321,921.00","8,466,349.83"
0.41,ZS,"ZSCALER INC",BZ00V34,179.55,"46,858.00","8,413,353.90"
0.40,BIDU,"BAIDU INC - SPON ADR",B0FXT17,88.59,"91,448.00","8,101,378.32"
0.34,STX,"SEAGATE TECHNOLO",BKVD2N4,103.08,"67,992.00","7,008,615.36"
0.34,SNAP,"SNAP INC - A",BD8DJ71,15.51,"443,970.00","6,885,974.70"
0.34,"6701 JP","NEC CORP",6640400,79.02,"86,886.00","6,865,510.29"
0.33,PEGA,"PEGASYSTEMS INC",2675860,58.82,"114,626.00","6,742,301.32"
0.32,WIX,"WIX.COM LTD",BFZCHN7,158.32,"41,535.00","6,575,821.20"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,300.01,"21,694.00","6,508,416.94"
0.32,HUBB,"HUBBELL INC",BDFG6S3,377.39,"17,171.00","6,480,163.69"
0.31,VRNT,"VERINT SYSTEMS INC",2849193,34.19,"186,675.00","6,382,418.25"
0.31,"4755 JP","RAKUTEN GROUP INC",6229597,5.10,"1,238,010.00","6,307,772.85"
0.30,"6526 JP","SOCIONEXT INC",BMTVX75,23.91,"253,381.00","6,058,852.00"
0.29,"AMP IM","AMPLIFON SPA",B14NJ71,35.35,"170,540.00","6,028,060.25"
0.29,CYBR,"CYBERARK SOFTWAR",BQT3XY6,258.00,"23,144.00","5,971,152.00"
0.29,"2395 TT","ADVANTECH CO LTD",6202673,11.51,"517,957.00","5,959,505.25"
0.29,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.96,"987,784.00","5,887,192.64"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,21.43,"264,754.00","5,673,833.26"
0.28,CCCS,"CCC INTELLIGENT",BP4CXL8,11.49,"493,007.00","5,664,650.43"
0.28,AI,"C3.AI INC-A",BMGNBJ2,27.21,"207,179.00","5,637,340.59"
0.27,INFA,"INFORMATICA INC - CLASS A",BMG95P4,30.60,"181,363.00","5,549,707.80"
0.27,OKTA,"OKTA INC",BDFZSP1,86.91,"63,419.00","5,511,745.29"
0.26,"2353 TT","ACER INC",6005850,1.49,"3,557,600.00","5,285,577.14"
0.25,AMBA,"AMBARELLA INC",B7KH3G6,55.33,"94,190.00","5,211,532.70"
0.25,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,42.69,"117,857.00","5,031,315.33"
0.24,"3443 TT","GLOBAL UNICHIP CORP",B056381,50.35,"98,981.00","4,983,444.94"
0.24,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,64.41,"75,852.00","4,885,627.32"
0.24,G,"GENPACT LTD",B23DBK6,32.06,"150,177.00","4,814,674.62"
0.23,"TIETO FH","TIETOEVRY OYJ",5479702,19.38,"238,794.00","4,627,167.83"
0.22,DOCU,"DOCUSIGN INC",BFYT7B7,52.74,"87,203.00","4,599,086.22"
0.22,DXC,"DXC TECHNOLOGY CO",BYXD7B3,18.74,"237,966.00","4,459,482.84"
0.20,TWLO,"TWILIO INC - A",BD6P5Q0,54.72,"74,863.00","4,096,503.36"
0.19,TDC,"TERADATA CORP",B247H10,34.37,"115,451.00","3,968,050.87"
0.19,,CASH,,1.00,"3,914,611.28","3,914,611.28"
0.19,"TEMN SW","TEMENOS AG - REG",7147892,68.27,"56,228.00","3,838,518.27"
0.19,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,82.78,"46,234.00","3,827,246.95"
0.18,STNE,"STONECO LTD-A",BGKG6M3,11.72,"321,317.00","3,765,835.24"
0.15,VSAT,"VIASAT INC",2946243,13.43,"227,232.00","3,051,725.76"
0.14,PATH,"UIPATH INC - CLASS A",BMD02L5,11.96,"231,590.00","2,769,816.40"
0.06,,"OTHER PAYABLE & RECEIVABLES",,1.00,"1,199,343.55","1,199,343.55"
0.00,,"JAPANESE YEN",,0.01,"3,016,571.00","18,902.60"
0.00,,"SWISS FRANC",,1.12,132.60,148.40
0.00,,"AMPLIFON SPA - RTS",BS4BKD7,0.00,"165,440.00",3.21
0.00,,"KOREAN WON",,0.00,-4.04,0.00
0.00,,EURO,,1.07,-332.78,-355.48
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
