"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/15/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.81,BABA,"ALIBABA GRP-ADR",BP41ZD1,101.84,"844,106.00","85,963,755.04"
3.60,IBM,IBM,2005973,232.96,"348,915.00","81,283,238.40"
3.46,ORCL,"ORACLE CORP",2661568,174.09,"448,884.00","78,146,215.56"
3.45,NOW,"SERVICENOW INC",B80NXX8,927.96,"83,908.00","77,863,267.68"
3.41,META,"META PLATFORMS INC",B7TL820,586.27,"131,436.00","77,056,983.72"
3.32,CSCO,"CISCO SYSTEMS INC",2198163,54.08,"1,385,590.00","74,932,707.20"
3.26,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,53.68,"1,371,043.00","73,599,543.13"
3.20,CRM,"SALESFORCE INC",2310525,288.35,"250,844.00","72,330,867.40"
3.18,ACN,"ACCENTURE PLC-CL A",B4BNMY3,368.66,"194,474.00","71,694,784.84"
3.12,NFLX,"NETFLIX INC",2857817,705.98,"99,916.00","70,538,697.68"
3.06,AVGO,"BROADCOM INC",BDZ78H9,175.98,"392,238.00","69,026,043.24"
3.05,NVDA,"NVIDIA CORP",2379504,131.60,"523,989.00","68,956,952.40"
2.96,AAPL,"APPLE INC",2046251,233.85,"285,501.00","66,764,408.85"
2.86,AMZN,"AMAZON.COM INC",2000019,187.69,"344,606.00","64,679,100.14"
2.74,UBER,"UBER TECHNOLOGIES INC",BK6N347,83.20,"743,036.00","61,820,595.20"
2.68,MSFT,"MICROSOFT CORP",2588173,418.74,"144,398.00","60,465,218.52"
2.65,ADBE,"ADOBE INC",2008154,508.03,"117,674.00","59,781,922.22"
2.59,GOOGL,"ALPHABET INC-CL A",BYVY8G0,165.46,"353,335.00","58,462,809.10"
2.56,QCOM,"QUALCOMM INC",2714923,174.09,"332,234.00","57,838,617.06"
2.54,TSLA,"TESLA INC",B616C79,219.57,"260,734.00","57,249,364.38"
2.52,"SIE GR","SIEMENS AG-REG",5727973,199.35,"284,869.00","56,788,687.02"
2.11,"005930 KS","SAMSUNG ELECTRON",6771720,44.80,"1,061,280.00","47,543,847.54"
1.92,"3690 HK","MEITUAN-CLASS B",BGJW376,21.99,"1,968,415.00","43,280,524.97"
1.82,MU,"MICRON TECHNOLOGY INC",2588184,104.32,"394,319.00","41,135,358.08"
1.62,"000660 KS","SK HYNIX INC",6450267,141.67,"258,831.00","36,667,645.80"
1.56,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,81.93,"430,083.00","35,236,700.19"
1.52,INTC,"INTEL CORP",2463247,22.66,"1,513,772.00","34,302,073.52"
1.25,SNPS,"SYNOPSYS INC",2867719,517.56,"54,369.00","28,139,219.64"
1.20,TRI,"THOMSON REUTERS CORP",BNBXPB4,169.20,"160,184.00","27,103,132.80"
1.16,CDNS,"CADENCE DESIGN SYS INC",2302232,269.47,"96,786.00","26,080,923.42"
0.99,FTNT,"FORTINET INC",B5B2106,82.64,"270,224.00","22,331,311.36"
0.94,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,232.85,"90,924.00","21,171,653.40"
