"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/13/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.63,GOOGL,"ALPHABET INC-CL A",BYVY8G0,137.36,"162,414.00","22,309,187.04"
3.39,META,"META PLATFORMS INC",B7TL820,314.69,"66,157.00","20,818,946.33"
3.35,INTC,"INTEL CORP",2463247,35.97,"573,484.00","20,628,219.48"
3.35,ADBE,"ADOBE INC",2008154,548.76,"37,573.00","20,618,559.48"
3.24,CSCO,"CISCO SYSTEMS INC",2198163,53.77,"370,369.00","19,914,741.13"
3.24,NVDA,"NVIDIA CORP",2379504,454.61,"43,784.00","19,904,644.24"
3.17,AMZN,"AMAZON.COM INC",2000019,129.79,"149,951.00","19,462,140.29"
3.16,IBM,IBM,2005973,138.46,"140,446.00","19,446,153.16"
3.06,TSLA,"TESLA INC",B616C79,251.12,"74,971.00","18,826,717.52"
3.03,ACN,"ACCENTURE PLC-CL A",B4BNMY3,301.83,"61,775.00","18,645,548.25"
3.02,MSFT,"MICROSOFT CORP",2588173,327.73,"56,728.00","18,591,467.44"
3.00,NOW,"SERVICENOW INC",B80NXX8,549.66,"33,531.00","18,430,649.46"
2.96,AAPL,"APPLE INC",2046251,178.85,"101,734.00","18,195,125.90"
2.92,ORCL,"ORACLE CORP",2661568,108.25,"165,730.00","17,940,272.50"
2.92,"005930 KS","SAMSUNG ELECTRON",6771720,50.38,"356,095.00","17,938,630.22"
2.91,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,39.22,"456,843.00","17,915,869.77"
2.89,BABA,"ALIBABA GRP-ADR",BP41ZD1,84.02,"211,452.00","17,766,197.04"
2.84,CRM,"SALESFORCE INC",2310525,204.59,"85,495.00","17,491,422.05"
2.76,QCOM,"QUALCOMM INC",2714923,108.66,"156,420.00","16,996,597.20"
2.64,"SIE GR","SIEMENS AG-REG",5727973,140.20,"115,745.00","16,227,593.43"
2.64,NFLX,"NETFLIX INC",2857817,355.68,"45,558.00","16,204,069.44"
1.99,UBER,"UBER TECHNOLOGIES INC",BK6N347,43.48,"280,814.00","12,209,792.72"
1.83,"3690 HK","MEITUAN-CLASS B",BGJW376,14.65,"769,015.00","11,265,098.55"
1.66,SNPS,"SYNOPSYS INC",2867719,489.67,"20,856.00","10,212,557.52"
