"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/11/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.57,TSLA,"TESLA INC",B616C79,424.77,"282,793.00","120,121,982.61"
3.97,NOW,"SERVICENOW INC",B80NXX8,"1,147.18","91,090.00","104,496,626.20"
3.87,NFLX,"NETFLIX INC",2857817,936.56,"108,637.00","101,745,068.72"
3.67,CRM,"SALESFORCE INC",2310525,354.85,"272,390.00","96,657,591.50"
3.43,META,"META PLATFORMS INC",B7TL820,632.68,"142,722.00","90,297,354.96"
3.35,CSCO,"CISCO SYSTEMS INC",2198163,58.59,"1,503,580.00","88,094,752.20"
3.31,IBM,IBM,2005973,230.12,"378,669.00","87,139,310.28"
3.30,ORCL,"ORACLE CORP",2661568,178.58,"486,846.00","86,940,958.68"
3.27,AMZN,"AMAZON.COM INC",2000019,230.26,"373,847.00","86,082,010.22"
3.10,BABA,"ALIBABA GRP-ADR",BP41ZD1,88.98,"915,926.00","81,499,095.48"
3.01,NVDA,"NVIDIA CORP",2379504,139.31,"568,620.00","79,214,452.20"
2.96,AVGO,"BROADCOM INC",BDZ78H9,183.20,"425,583.00","77,966,805.60"
2.95,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,52.70,"1,473,643.00","77,661,895.76"
2.92,ACN,"ACCENTURE PLC-CL A",B4BNMY3,363.84,"210,890.00","76,730,217.60"
2.90,AAPL,"APPLE INC",2046251,246.49,"309,612.00","76,316,261.88"
2.85,GOOGL,"ALPHABET INC-CL A",BYVY8G0,195.40,"383,602.00","74,955,830.80"
2.67,MSFT,"MICROSOFT CORP",2588173,448.99,"156,710.00","70,361,222.90"
2.66,ADBE,"ADOBE INC",2008154,549.93,"127,421.00","70,072,630.53"
2.41,"SIE GR","SIEMENS AG-REG",5727973,205.09,"308,980.00","63,369,210.66"
2.19,QCOM,"QUALCOMM INC",2714923,159.83,"360,449.00","57,610,563.67"
2.08,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,117.37,"466,506.00","54,753,809.22"
1.87,UBER,"UBER TECHNOLOGIES INC",BK6N347,61.18,"806,135.00","49,319,339.30"
1.73,"3690 HK","MEITUAN-CLASS B",BGJW376,21.48,"2,122,315.00","45,579,553.11"
1.66,MU,"MICRON TECHNOLOGY INC",2588184,102.06,"427,664.00","43,645,249.52"
1.65,"005930 KS","SAMSUNG ELECTRON",6771720,37.71,"1,151,568.00","43,428,082.97"
1.28,"000660 KS","SK HYNIX INC",6450267,119.98,"280,890.00","33,701,307.35"
1.26,INTC,"INTEL CORP",2463247,20.12,"1,642,535.00","33,047,804.20"
1.23,CDNS,"CADENCE DESIGN SYS INC",2302232,308.78,"104,994.00","32,420,047.32"
1.15,SNPS,"SYNOPSYS INC",2867719,512.06,"58,986.00","30,204,371.16"
1.12,TRI,"THOMSON REUTERS CORP",BNBXPB4,168.56,"174,035.00","29,335,339.60"
1.09,FTNT,"FORTINET INC",B5B2106,98.04,"293,309.00","28,756,014.36"
0.87,TTD,"TRADE DESK INC-A",BD8FDD1,134.10,"170,798.00","22,904,011.80"
0.85,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,272.36,"81,610.00","22,227,299.60"
