"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/04/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.99,NVDA,"NVIDIA CORP",2379504,852.33,"67,002.00","57,107,814.66"
3.62,META,"META PLATFORMS INC",B7TL820,498.19,"104,001.00","51,812,258.19"
3.49,NFLX,"NETFLIX INC",2857817,615.83,"81,169.00","49,986,305.27"
3.19,AVGO,"BROADCOM INC",BDZ78H9,"1,402.26","32,586.00","45,694,044.36"
3.19,AMZN,"AMAZON.COM INC",2000019,177.58,"256,837.00","45,609,114.46"
3.18,CRM,"SALESFORCE INC",2310525,314.64,"144,505.00","45,467,053.20"
3.10,IBM,IBM,2005973,193.06,"230,109.00","44,424,843.54"
3.04,QCOM,"QUALCOMM INC",2714923,166.56,"261,071.00","43,483,985.76"
2.91,MSFT,"MICROSOFT CORP",2588173,414.92,"100,343.00","41,634,317.56"
2.90,ACN,"ACCENTURE PLC-CL A",B4BNMY3,383.71,"108,306.00","41,558,095.26"
2.89,NOW,"SERVICENOW INC",B80NXX8,776.09,"53,196.00","41,284,883.64"
2.86,ORCL,"ORACLE CORP",2661568,114.06,"358,258.00","40,862,907.48"
2.85,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,35.30,"1,154,043.00","40,736,221.63"
2.79,"005930 KS","SAMSUNG ELECTRON",6771720,56.26,"710,744.00","39,988,526.27"
2.73,UBER,"UBER TECHNOLOGIES INC",BK6N347,81.30,"480,269.00","39,045,869.70"
2.72,BABA,"ALIBABA GRP-ADR",BP41ZD1,72.00,"540,967.00","38,949,624.00"
2.66,ADBE,"ADOBE INC",2008154,567.94,"67,006.00","38,055,387.64"
2.65,CSCO,"CISCO SYSTEMS INC",2198163,49.13,"771,741.00","37,915,635.33"
2.61,INTC,"INTEL CORP",2463247,45.61,"820,013.00","37,400,792.93"
2.57,"SIE GR","SIEMENS AG-REG",5727973,196.72,"187,169.00","36,819,331.15"
2.54,GOOGL,"ALPHABET INC-CL A",BYVY8G0,133.35,"272,384.00","36,322,406.40"
2.51,TSLA,"TESLA INC",B616C79,188.14,"191,253.00","35,982,339.42"
2.51,AAPL,"APPLE INC",2046251,175.10,"205,014.00","35,897,951.40"
1.72,MU,"MICRON TECHNOLOGY INC",2588184,95.77,"257,680.00","24,678,013.60"
1.49,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,75.77,"282,074.00","21,372,746.98"
1.48,"000660 KS","SK HYNIX INC",6450267,125.07,"169,266.00","21,170,170.14"
1.46,SNPS,"SYNOPSYS INC",2867719,594.32,"35,237.00","20,942,053.84"
1.41,CDNS,"CADENCE DESIGN SYS INC",2302232,317.31,"63,471.00","20,139,983.01"
1.18,TRI,"THOMSON REUTERS CORP",BNBXPB4,158.64,"106,170.00","16,842,808.80"
1.07,"3690 HK","MEITUAN-CLASS B",BGJW376,11.69,"1,305,515.00","15,266,449.30"
1.07,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,254.30,"59,926.00","15,239,181.80"
0.97,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,"1,074.34","12,891.00","13,849,316.94"
0.93,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,273.02,"48,742.00","13,307,540.84"
0.89,FTNT,"FORTINET INC",B5B2106,71.39,"178,753.00","12,761,176.67"
0.78,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,36.48,"305,335.00","11,138,552.87"
0.69,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,92.73,"105,967.00","9,826,319.91"
0.65,DDOG,"DATADOG INC - CLASS A",BKT9Y49,130.67,"70,820.00","9,254,049.40"
0.65,"WKL NA","WOLTERS KLUWER",5671519,158.28,"58,328.00","9,232,262.12"
0.64,"EXPN LN","EXPERIAN PLC",B19NLV4,42.67,"215,081.00","9,176,905.87"
0.61,TTD,"TRADE DESK INC-A",BD8FDD1,83.45,"104,576.00","8,726,867.20"
0.53,ROK,"ROCKWELL AUTOMATION INC",2754060,288.17,"26,428.00","7,615,756.76"
0.53,"6702 JP","FUJITSU LIMITED",6356945,158.01,"48,042.00","7,591,207.42"
0.52,ZS,"ZSCALER INC",BZ00V34,214.22,"34,410.00","7,371,310.20"
0.50,"6954 JP","FANUC CORP",6356934,30.21,"234,785.00","7,092,146.65"
0.47,BIDU,"BAIDU INC - SPON ADR",B0FXT17,100.72,"66,552.00","6,703,117.44"
0.43,"5803 JP","FUJIKURA LTD",6356707,12.41,"499,173.00","6,195,921.22"
0.43,CLS,"CELESTICA INC",2262659,47.15,"130,575.00","6,156,611.25"
0.43,SPLK,"SPLUNK INC",B424494,156.22,"38,980.00","6,089,455.60"
0.42,EBAY,"EBAY INC",2293819,48.91,"121,703.00","5,952,493.73"
0.38,PEGA,"PEGASYSTEMS INC",2675860,65.37,"83,506.00","5,458,787.22"
0.36,HPE,"HEWLETT PACKA",BYVYWS0,17.15,"302,652.00","5,190,481.80"
0.36,AI,"C3.AI INC-A",BMGNBJ2,34.07,"151,163.00","5,150,123.41"
0.35,OKTA,"OKTA INC",BDFZSP1,109.26,"46,303.00","5,059,065.78"
0.35,"4755 JP","RAKUTEN GROUP INC",6229597,5.52,"902,339.00","4,977,119.53"
0.34,"6526 JP","SOCIONEXT INC",BMTVX75,26.44,"184,917.00","4,889,097.60"
0.34,STX,"SEAGATE TECHNOLO",BKVD2N4,98.38,"49,320.00","4,852,101.60"
0.34,HUBB,"HUBBELL INC",BDFG6S3,387.74,"12,503.00","4,847,913.22"
0.32,"2395 TT","ADVANTECH CO LTD",6202673,12.28,"377,357.00","4,633,746.64"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,291.65,"15,838.00","4,619,152.70"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,264.93,"16,920.00","4,482,615.60"
0.31,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,133.27,"32,786.00","4,369,247.37"
0.30,"6701 JP","NEC CORP",6640400,67.74,"63,546.00","4,304,803.95"
0.30,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,78.63,"54,531.00","4,287,772.53"
0.30,WIX,"WIX.COM LTD",BFZCHN7,139.58,"30,643.00","4,277,149.94"
0.30,VRNT,"VERINT SYSTEMS INC",2849193,31.13,"136,883.00","4,261,167.79"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,11.86,"359,191.00","4,260,005.26"
0.30,INFA,"INFORMATICA INC - CLASS A",BMG95P4,32.05,"131,996.00","4,230,471.80"
0.29,"AMP IM","AMPLIFON SPA",B14NJ71,33.68,"123,860.00","4,171,231.17"
0.29,"TIETO FH","TIETOEVRY OYJ",5479702,23.60,"173,867.00","4,102,498.88"
0.28,PATH,"UIPATH INC - CLASS A",BMD02L5,23.66,"169,350.00","4,006,821.00"
0.28,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.50,"722,133.00","3,971,731.50"
0.28,AMBA,"AMBARELLA INC",B7KH3G6,56.85,"69,294.00","3,939,363.90"
0.27,"6588 JP","TOSHIBA TEC CORP",6894887,20.17,"193,178.00","3,895,778.80"
0.27,STNE,"STONECO LTD-A",BGKG6M3,16.42,"234,181.00","3,845,252.02"
0.27,G,"GENPACT LTD",B23DBK6,34.89,"109,721.00","3,828,165.69"
0.27,"2353 TT","ACER INC",6005850,1.45,"2,624,000.00","3,817,438.76"
0.26,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,43.50,"85,606.00","3,723,861.00"
0.25,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.73,"174,170.00","3,610,544.10"
0.25,SNAP,"SNAP INC - A",BD8DJ71,11.03,"324,158.00","3,575,462.74"
0.25,"3443 TT","GLOBAL UNICHIP CORP",B056381,49.02,"72,529.00","3,555,568.76"
0.24,DOCU,"DOCUSIGN INC",BFYT7B7,53.55,"63,863.00","3,419,863.65"
