"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/28/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.39,GOOGL,"ALPHABET INC-CL A",BYVY8G0,131.01,"131,836.00","17,271,834.36"
3.31,CSCO,"CISCO SYSTEMS INC",2198163,56.20,"300,442.00","16,884,840.40"
3.27,NVDA,"NVIDIA CORP",2379504,468.35,"35,633.00","16,688,715.55"
3.26,IBM,IBM,2005973,146.02,"113,848.00","16,624,084.96"
3.18,AMZN,"AMAZON.COM INC",2000019,133.14,"121,637.00","16,194,750.18"
3.17,ADBE,"ADOBE INC",2008154,529.92,"30,472.00","16,147,722.24"
3.16,ACN,"ACCENTURE PLC-CL A",B4BNMY3,320.91,"50,192.00","16,107,114.72"
3.10,BABA,"ALIBABA GRP-ADR",BP41ZD1,92.24,"171,555.00","15,824,233.20"
3.08,ORCL,"ORACLE CORP",2661568,116.84,"134,413.00","15,704,814.92"
3.07,INTC,"INTEL CORP",2463247,33.62,"464,947.00","15,631,518.14"
3.06,META,"META PLATFORMS INC",B7TL820,290.26,"53,716.00","15,591,606.16"
3.03,NOW,"SERVICENOW INC",B80NXX8,568.31,"27,207.00","15,462,010.17"
3.03,NFLX,"NETFLIX INC",2857817,418.06,"36,978.00","15,459,022.68"
3.02,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,41.45,"371,043.00","15,379,726.67"
2.92,MSFT,"MICROSOFT CORP",2588173,323.70,"46,003.00","14,891,171.10"
2.91,AAPL,"APPLE INC",2046251,180.19,"82,429.00","14,852,881.51"
2.88,CRM,"SALESFORCE INC",2310525,211.72,"69,392.00","14,691,674.24"
2.86,"005930 KS","SAMSUNG ELECTRON",6771720,50.48,"288,742.00","14,576,757.56"
2.85,TSLA,"TESLA INC",B616C79,238.82,"60,814.00","14,523,599.48"
2.78,QCOM,"QUALCOMM INC",2714923,111.68,"126,819.00","14,163,145.92"
2.74,"SIE GR","SIEMENS AG-REG",5727973,149.12,"93,866.00","13,996,983.09"
