"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 06/25/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.67,NVDA,"NVIDIA CORP",2379504,126.09,"925,400.00","116,683,686.00"
3.80,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,48.92,"1,597,043.00","78,121,513.08"
3.66,NFLX,"NETFLIX INC",2857817,672.41,"112,024.00","75,326,057.84"
3.57,META,"META PLATFORMS INC",B7TL820,510.60,"143,981.00","73,516,698.60"
3.54,QCOM,"QUALCOMM INC",2714923,202.17,"360,434.00","72,868,941.78"
3.49,AVGO,"BROADCOM INC",BDZ78H9,"1,580.79","45,393.00","71,756,800.47"
3.37,GOOGL,"ALPHABET INC-CL A",BYVY8G0,184.03,"376,579.00","69,301,833.37"
3.35,ORCL,"ORACLE CORP",2661568,139.17,"494,629.00","68,837,517.93"
3.21,AMZN,"AMAZON.COM INC",2000019,186.34,"354,618.00","66,079,518.12"
3.04,MSFT,"MICROSOFT CORP",2588173,450.95,"138,860.00","62,618,917.00"
2.88,AAPL,"APPLE INC",2046251,209.07,"283,717.00","59,316,713.19"
2.78,"005930 KS","SAMSUNG ELECTRON",6771720,58.23,"981,220.00","57,140,595.32"
2.71,NOW,"SERVICENOW INC",B80NXX8,754.81,"73,859.00","55,749,511.79"
2.68,BABA,"ALIBABA GRP-ADR",BP41ZD1,73.79,"747,916.00","55,188,721.64"
2.67,IBM,IBM,2005973,172.60,"318,411.00","54,957,738.60"
2.46,CSCO,"CISCO SYSTEMS INC",2198163,47.38,"1,068,985.00","50,648,509.30"
2.43,MU,"MICRON TECHNOLOGY INC",2588184,141.12,"354,548.00","50,033,813.76"
2.41,TSLA,"TESLA INC",B616C79,187.35,"265,073.00","49,661,426.55"
2.38,ADBE,"ADOBE INC",2008154,526.88,"92,707.00","48,845,464.16"
2.34,CRM,"SALESFORCE INC",2310525,241.76,"199,450.00","48,219,032.00"
2.30,UBER,"UBER TECHNOLOGIES INC",BK6N347,71.38,"662,941.00","47,320,728.58"
2.29,"SIE GR","SIEMENS AG-REG",5727973,181.47,"259,273.00","47,049,744.07"
2.24,ACN,"ACCENTURE PLC-CL A",B4BNMY3,307.17,"149,895.00","46,043,247.15"
1.84,"000660 KS","SK HYNIX INC",6450267,162.16,"232,786.00","37,749,081.08"
1.69,INTC,"INTEL CORP",2463247,30.74,"1,131,923.00","34,795,313.02"
1.42,SNPS,"SYNOPSYS INC",2867719,600.14,"48,590.00","29,160,802.60"
1.32,CDNS,"CADENCE DESIGN SYS INC",2302232,311.53,"87,291.00","27,193,765.23"
1.31,"3690 HK","MEITUAN-CLASS B",BGJW376,14.96,"1,801,015.00","26,937,100.49"
1.22,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,64.78,"388,470.00","25,165,086.60"
1.19,TRI,"THOMSON REUTERS CORP",BNBXPB4,168.15,"145,869.00","24,527,872.35"
1.08,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,269.92,"82,645.00","22,307,538.40"
0.75,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,36.46,"420,834.00","15,342,929.70"
0.73,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,843.12,"17,787.00","14,996,575.44"
0.72,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,217.38,"67,798.00","14,737,929.24"
0.70,FTNT,"FORTINET INC",B5B2106,58.69,"246,612.00","14,473,658.28"
0.69,TTD,"TRADE DESK INC-A",BD8FDD1,97.73,"144,276.00","14,100,093.48"
0.67,"EXPN LN","EXPERIAN PLC",B19NLV4,46.57,"296,069.00","13,787,315.47"
0.65,"5803 JP","FUJIKURA LTD",6356707,19.48,"686,557.00","13,373,900.80"
0.64,"WKL NA","WOLTERS KLUWER",5671519,164.53,"80,560.00","13,254,395.45"
0.57,DDOG,"DATADOG INC - CLASS A",BKT9Y49,119.13,"97,816.00","11,652,820.08"
0.56,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,78.81,"145,667.00","11,480,016.27"
0.50,"6702 JP","FUJITSU LIMITED",6356945,15.19,"673,730.00","10,236,409.91"
0.49,CLS,"CELESTICA INC",BMDLRD5,55.81,"179,803.00","10,034,805.43"
0.47,ROK,"ROCKWELL AUTOMATION INC",2754060,265.87,"36,430.00","9,685,644.10"
0.44,EBAY,"EBAY INC",2293819,53.95,"167,755.00","9,050,382.25"
0.43,HPE,"HEWLETT PACKA",BYVYWS0,21.12,"416,988.00","8,806,786.56"
0.43,"6954 JP","FANUC CORP",6356934,27.07,"323,713.00","8,762,476.43"
0.42,ZS,"ZSCALER INC",BZ00V34,182.52,"47,114.00","8,599,247.28"
0.40,BIDU,"BAIDU INC - SPON ADR",B0FXT17,88.55,"91,960.00","8,143,058.00"
0.36,SNAP,"SNAP INC - A",BD8DJ71,16.71,"446,434.00","7,459,912.14"
0.35,"6701 JP","NEC CORP",6640400,81.43,"87,366.00","7,114,334.74"
0.35,STX,"SEAGATE TECHNOLO",BKVD2N4,103.74,"68,376.00","7,093,326.24"
0.34,PEGA,"PEGASYSTEMS INC",2675860,59.89,"115,266.00","6,903,280.74"
0.33,ZBRA,"ZEBRA TECH CORP",2989356,306.04,"21,822.00","6,678,404.88"
0.32,"4755 JP","RAKUTEN GROUP INC",6229597,5.31,"1,244,922.00","6,610,274.29"
0.32,WIX,"WIX.COM LTD",BFZCHN7,157.10,"41,759.00","6,560,338.90"
0.32,HUBB,"HUBBELL INC",BDFG6S3,378.04,"17,267.00","6,527,616.68"
0.31,VRNT,"VERINT SYSTEMS INC",2849193,33.75,"187,699.00","6,334,841.25"
0.30,"6526 JP","SOCIONEXT INC",BMTVX75,24.24,"254,789.00","6,175,687.79"
0.30,"AMP IM","AMPLIFON SPA",B14NJ71,35.81,"171,500.00","6,140,664.96"
0.30,CYBR,"CYBERARK SOFTWAR",BQT3XY6,262.75,"23,272.00","6,114,718.00"
0.29,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,6.07,"993,256.00","6,029,063.92"
0.29,"2395 TT","ADVANTECH CO LTD",6202673,11.47,"521,157.00","5,977,474.03"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,21.76,"266,226.00","5,792,776.37"
0.28,AI,"C3.AI INC-A",BMGNBJ2,27.47,"208,331.00","5,722,852.57"
0.28,CCCS,"CCC INTELLIGENT",BP4CXL8,11.48,"495,759.00","5,691,313.32"
0.28,OKTA,"OKTA INC",BDFZSP1,88.90,"63,771.00","5,669,241.90"
0.26,INFA,"INFORMATICA INC - CLASS A",BMG95P4,29.82,"182,387.00","5,438,780.34"
0.25,"2353 TT","ACER INC",6005850,1.44,"3,576,800.00","5,161,152.51"
0.24,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,42.34,"118,529.00","5,018,517.86"
0.24,AMBA,"AMBARELLA INC",B7KH3G6,52.82,"94,702.00","5,002,159.64"
0.24,"3443 TT","GLOBAL UNICHIP CORP",B056381,48.87,"99,525.00","4,863,709.59"
0.24,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,63.53,"76,268.00","4,845,306.04"
0.23,G,"GENPACT LTD",B23DBK6,31.77,"151,009.00","4,797,555.93"
0.23,"TIETO FH","TIETOEVRY OYJ",5479702,19.45,"240,138.00","4,671,755.55"
0.22,DOCU,"DOCUSIGN INC",BFYT7B7,51.54,"87,683.00","4,519,181.82"
0.22,DXC,"DXC TECHNOLOGY CO",BYXD7B3,18.60,"239,278.00","4,450,570.80"
0.21,,CASH,,1.00,"4,376,099.29","4,376,099.29"
0.20,TWLO,"TWILIO INC - A",BD6P5Q0,55.44,"75,279.00","4,173,467.76"
0.19,TDC,"TERADATA CORP",B247H10,34.09,"116,091.00","3,957,542.19"
0.19,"TEMN SW","TEMENOS AG - REG",7147892,69.20,"56,548.00","3,913,378.28"
0.19,STNE,"STONECO LTD-A",BGKG6M3,11.94,"323,109.00","3,857,921.46"
