"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 02/21/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.60,META,"META PLATFORMS INC",B7TL820,468.03,"95,337.00","44,620,576.11"
3.44,NFLX,"NETFLIX INC",2857817,573.35,"74,405.00","42,660,106.75"
3.33,NVDA,"NVIDIA CORP",2379504,674.72,"61,306.00","41,364,384.32"
3.20,AMZN,"AMAZON.COM INC",2000019,168.59,"235,121.00","39,639,049.39"
3.17,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,36.93,"1,063,243.00","39,260,796.48"
3.05,IBM,IBM,2005973,179.70,"210,529.00","37,832,061.30"
3.03,CRM,"SALESFORCE INC",2310525,283.55,"132,401.00","37,542,303.55"
3.02,BABA,"ALIBABA GRP-ADR",BP41ZD1,75.58,"495,399.00","37,442,256.42"
2.98,MSFT,"MICROSOFT CORP",2588173,402.18,"91,799.00","36,919,721.82"
2.96,AVGO,"BROADCOM INC",BDZ78H9,"1,227.45","29,938.00","36,747,398.10"
2.94,NOW,"SERVICENOW INC",B80NXX8,747.94,"48,725.00","36,443,376.50"
2.93,QCOM,"QUALCOMM INC",2714923,152.01,"238,999.00","36,330,237.99"
2.88,ACN,"ACCENTURE PLC-CL A",B4BNMY3,360.91,"99,050.00","35,748,135.50"
2.87,"005930 KS","SAMSUNG ELECTRON",6771720,54.69,"650,936.00","35,602,253.69"
2.87,GOOGL,"ALPHABET INC-CL A",BYVY8G0,142.55,"249,463.00","35,560,950.65"
2.86,ORCL,"ORACLE CORP",2661568,108.16,"327,998.00","35,476,263.68"
2.76,CSCO,"CISCO SYSTEMS INC",2198163,48.48,"706,593.00","34,255,628.64"
2.76,AAPL,"APPLE INC",2046251,182.32,"187,570.00","34,197,762.40"
2.75,TSLA,"TESLA INC",B616C79,194.77,"175,233.00","34,130,131.41"
2.71,UBER,"UBER TECHNOLOGIES INC",BK6N347,76.44,"439,685.00","33,609,521.40"
2.66,ADBE,"ADOBE INC",2008154,538.52,"61,310.00","33,016,661.20"
2.63,INTC,"INTEL CORP",2463247,43.47,"750,949.00","32,643,753.03"
2.53,"SIE GR","SIEMENS AG-REG",5727973,183.07,"171,505.00","31,397,025.34"
1.57,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,75.59,"258,222.00","19,519,000.98"
1.55,MU,"MICRON TECHNOLOGY INC",2588184,81.49,"235,964.00","19,228,706.36"
1.42,SNPS,"SYNOPSYS INC",2867719,543.57,"32,389.00","17,605,688.73"
1.40,"000660 KS","SK HYNIX INC",6450267,111.64,"155,026.00","17,306,416.42"
1.36,CDNS,"CADENCE DESIGN SYS INC",2302232,290.76,"58,131.00","16,902,169.56"
1.23,TRI,"THOMSON REUTERS CORP",BNBXPB4,156.95,"97,270.00","15,266,526.50"
1.08,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,298.96,"44,871.00","13,414,634.16"
1.04,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,235.32,"54,942.00","12,928,951.44"
0.95,"3690 HK","MEITUAN-CLASS B",BGJW376,9.85,"1,198,715.00","11,801,468.45"
0.86,FTNT,"FORTINET INC",B5B2106,65.34,"163,801.00","10,702,757.34"
0.80,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,35.54,"279,703.00","9,942,006.79"
0.70,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,734.17,"11,823.00","8,680,091.91"
0.68,"WKL NA","WOLTERS KLUWER",5671519,157.38,"53,344.00","8,395,433.14"
0.68,"EXPN LN","EXPERIAN PLC",B19NLV4,42.61,"196,925.00","8,390,674.19"
0.67,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,84.98,"97,067.00","8,248,753.66"
0.66,DDOG,"DATADOG INC - CLASS A",BKT9Y49,125.84,"64,768.00","8,150,405.12"
0.63,TTD,"TRADE DESK INC-A",BD8FDD1,82.08,"95,676.00","7,853,086.08"
0.54,ZS,"ZSCALER INC",BZ00V34,213.92,"31,562.00","6,751,743.04"
0.54,ROK,"ROCKWELL AUTOMATION INC",2754060,274.63,"24,292.00","6,671,311.96"
0.54,"6702 JP","FUJITSU LIMITED",6356945,150.42,"44,126.00","6,637,255.24"
0.53,BIDU,"BAIDU INC - SPON ADR",B0FXT17,107.22,"60,856.00","6,524,980.32"
0.49,"6954 JP","FANUC CORP",6356934,28.09,"214,849.00","6,034,361.26"
0.45,SPLK,"SPLUNK INC",B424494,155.48,"35,776.00","5,562,452.48"
0.43,"5803 JP","FUJIKURA LTD",6356707,11.68,"457,165.00","5,341,451.96"
0.39,EBAY,"EBAY INC",2293819,43.80,"111,379.00","4,878,400.20"
0.39,PEGA,"PEGASYSTEMS INC",2675860,62.92,"76,386.00","4,806,207.12"
0.36,CLS,"CELESTICA INC",2262659,37.20,"119,539.00","4,446,850.80"
0.35,"6526 JP","SOCIONEXT INC",BMTVX75,25.60,"169,253.00","4,333,552.69"
0.34,"2395 TT","ADVANTECH CO LTD",6202673,12.43,"341,757.00","4,248,457.80"
0.34,"4755 JP","RAKUTEN GROUP INC",6229597,5.11,"826,018.00","4,218,326.86"
0.33,HPE,"HEWLETT PACKA",BYVYWS0,14.91,"277,020.00","4,130,368.20"
0.33,HUBB,"HUBBELL INC",BDFG6S3,354.15,"11,435.00","4,049,705.25"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,274.43,"14,414.00","3,955,634.02"
0.31,"AMP IM","AMPLIFON SPA",B14NJ71,33.99,"113,399.00","3,854,916.57"
0.31,INFA,"INFORMATICA INC - CLASS A",BMG95P4,31.86,"120,960.00","3,853,785.60"
0.31,STX,"SEAGATE TECHNOLO",BKVD2N4,84.90,"45,048.00","3,824,575.20"
0.31,VRNT,"VERINT SYSTEMS INC",2849193,30.41,"125,491.00","3,816,181.31"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,244.07,"15,496.00","3,782,108.72"
0.30,"TIETO FH","TIETOEVRY OYJ",5479702,23.56,"159,271.00","3,751,804.85"
0.30,"6701 JP","NEC CORP",6640400,64.43,"58,206.00","3,749,977.24"
0.30,WIX,"WIX.COM LTD",BFZCHN7,132.77,"28,151.00","3,737,608.27"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,11.20,"328,575.00","3,680,040.00"
0.30,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,73.43,"49,903.00","3,664,377.29"
0.29,AI,"C3.AI INC-A",BMGNBJ2,26.18,"138,347.00","3,621,924.46"
0.29,"2353 TT","ACER INC",6005850,1.50,"2,410,400.00","3,611,758.92"
0.29,"6588 JP","TOSHIBA TEC CORP",6894887,20.37,"176,802.00","3,600,759.53"
0.29,G,"GENPACT LTD",B23DBK6,35.75,"100,465.00","3,591,623.75"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,22.90,"155,110.00","3,552,019.00"
0.29,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.35,"661,613.00","3,539,629.55"
0.28,STNE,"STONECO LTD-A",BGKG6M3,16.23,"214,245.00","3,477,196.35"
0.28,,CASH,,1.00,"3,475,817.90","3,475,817.90"
0.28,OKTA,"OKTA INC",BDFZSP1,81.18,"42,387.00","3,440,976.66"
