"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/09/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
0.50,ROK,"ROCKWELL AUTOMATION INC",2754060,298.72,"43,473.00","12,986,254.56"
0.48,TWLO,"TWILIO INC - A",BD6P5Q0,110.20,"114,512.00","12,619,222.40"
0.48,DOCU,"DOCUSIGN INC",BFYT7B7,102.26,"122,413.00","12,517,953.38"
0.48,EBAY,"EBAY INC",2293819,65.14,"191,393.00","12,467,340.02"
0.46,ZS,"ZSCALER INC",BZ00V34,206.13,"57,606.00","11,874,324.78"
0.44,HPE,"HEWLETT PACKA",BYVYWS0,23.11,"498,739.00","11,525,858.29"
0.41,CLS,"CELESTICA INC",BMDLRD5,90.42,"118,716.00","10,734,300.72"
0.40,PEGA,"PEGASYSTEMS INC",2675860,94.41,"109,358.00","10,324,488.78"
0.39,BIDU,"BAIDU INC - SPON ADR",B0FXT17,93.04,"110,083.00","10,242,122.32"
0.39,"6954 JP","FANUC CORP",6356934,26.53,"381,646.00","10,123,316.51"
0.39,AI,"C3.AI INC-A",BMGNBJ2,41.68,"241,720.00","10,074,889.60"
0.38,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.37,"1,187,069.00","9,935,767.53"
0.38,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,44.16,"221,510.00","9,781,881.60"
0.36,HUBB,"HUBBELL INC",BDFG6S3,452.22,"20,591.00","9,311,662.02"
0.35,G,"GENPACT LTD",B23DBK6,44.83,"205,049.00","9,192,346.67"
0.34,"6701 JP","NEC CORP",6640400,85.35,"104,381.00","8,908,929.58"
0.34,AMBA,"AMBARELLA INC",B7KH3G6,74.71,"118,639.00","8,863,519.69"
0.33,WIX,"WIX.COM LTD",BFZCHN7,214.74,"40,560.00","8,709,854.40"
0.33,PATH,"UIPATH INC - CLASS A",BMD02L5,15.50,"557,692.00","8,644,226.00"
0.33,ZBRA,"ZEBRA TECH CORP",2989356,411.23,"20,660.00","8,496,011.80"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,320.00,"25,926.00","8,296,320.00"
0.31,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,82.86,"98,041.00","8,123,677.26"
0.31,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,56.08,"142,192.00","7,974,127.36"
0.30,STX,"SEAGATE TECHNOLO",BKVD2N4,98.97,"79,754.00","7,893,253.38"
0.30,DXC,"DXC TECHNOLOGY CO",BYXD7B3,22.28,"347,705.00","7,746,867.40"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,12.43,"615,270.00","7,647,806.10"
0.28,"4755 JP","RAKUTEN GROUP INC",6229597,6.10,"1,192,405.00","7,271,676.91"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,23.67,"304,689.00","7,212,469.29"
0.27,INFA,"INFORMATICA INC - CLASS A",BMG95P4,25.57,"275,782.00","7,051,745.74"
0.27,TDC,"TERADATA CORP",B247H10,32.42,"212,662.00","6,894,502.04"
0.26,"2395 TT","ADVANTECH CO LTD",6202673,10.94,"609,957.00","6,675,071.99"
0.26,SNAP,"SNAP INC - A",BD8DJ71,12.50,"533,725.00","6,671,562.50"
0.24,"TEMN SW","TEMENOS AG - REG",7147892,66.94,"94,965.00","6,357,013.35"
0.24,"TIETO FH","TIETOEVRY OYJ",5479702,18.77,"336,606.00","6,317,757.80"
0.24,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,82.35,"74,650.00","6,147,106.36"
0.23,VRNT,"VERINT SYSTEMS INC",2849193,30.56,"198,146.00","6,055,341.76"
0.23,"2353 TT","ACER INC",6005850,1.22,"4,917,600.00","5,979,535.17"
0.23,OKTA,"OKTA INC",BDFZSP1,83.20,"71,461.00","5,945,555.20"
0.21,"3443 TT","GLOBAL UNICHIP CORP",B056381,37.71,"147,865.00","5,575,946.59"
0.21,"AMP IM","AMPLIFON SPA",B14NJ71,26.10,"213,352.00","5,568,199.98"
0.21,"6526 JP","SOCIONEXT INC",BMTVX75,16.49,"329,306.00","5,429,378.84"
0.18,STNE,"STONECO LTD-A",BGKG6M3,9.18,"505,500.00","4,640,490.00"
0.16,,CASH,,1.00,"4,057,736.08","4,057,736.08"
0.15,VSAT,"VIASAT INC",2946243,9.53,"396,839.00","3,781,875.67"
0.05,,"OTHER PAYABLE & RECEIVABLES",,1.00,"1,238,041.10","1,238,041.10"
0.00,,"SWISS FRANC",,1.14,132.60,151.34
0.00,,EURO,,1.06,-332.77,-352.47
0.00,,"TAIWAN DOLLAR",,0.03,"-1,932,713.00","-59,495.55"
-0.01,,"KOREAN WON",,0.00,"-484,693,900.00","-337,342.64"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
