"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/15/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.22,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,58.79,"1,962,743.00","115,390,719.60"
3.79,BABA,"ALIBABA GRP-ADR",BP41ZD1,112.28,"922,956.00","103,629,499.68"
3.73,"005930 KS","SAMSUNG ELECTRON",6771720,39.71,"2,570,271.00","102,060,711.80"
3.48,NFLX,"NETFLIX INC",2857817,976.28,"97,516.00","95,202,920.48"
3.23,CSCO,"CISCO SYSTEMS INC",2198163,57.20,"1,543,303.00","88,276,931.60"
3.18,AAPL,"APPLE INC",2046251,202.14,"429,401.00","86,799,118.14"
3.16,IBM,IBM,2005973,240.70,"358,767.00","86,355,216.90"
3.05,PLTR,"PALANTIR TECHN-A",BN78DQ4,98.40,"846,104.00","83,256,633.60"
3.03,MSFT,"MICROSOFT CORP",2588173,385.73,"214,994.00","82,929,635.62"
2.88,META,"META PLATFORMS INC",B7TL820,521.52,"150,899.00","78,696,846.48"
2.79,ACN,"ACCENTURE PLC-CL A",B4BNMY3,288.66,"264,383.00","76,316,796.78"
2.77,GOOGL,"ALPHABET INC-CL A",BYVY8G0,156.31,"485,098.00","75,825,668.38"
2.68,AMZN,"AMAZON.COM INC",2000019,179.59,"407,951.00","73,263,920.09"
2.68,NVDA,"NVIDIA CORP",2379504,112.20,"652,355.00","73,194,231.00"
2.68,CRM,"SALESFORCE INC",2310525,254.93,"286,977.00","73,159,046.61"
2.62,AVGO,"BROADCOM INC",BDZ78H9,178.95,"399,699.00","71,526,136.05"
2.53,NOW,"SERVICENOW INC",B80NXX8,816.50,"84,586.00","69,064,469.00"
2.52,ORCL,"ORACLE CORP",2661568,133.94,"515,041.00","68,984,591.54"
2.46,TSM,"TAIWAN SEMIC-ADR",2113382,157.33,"427,565.00","67,268,801.45"
2.38,"SIE GR","SIEMENS AG-REG",5727973,209.91,"310,009.00","65,073,198.79"
2.21,UBER,"UBER TECHNOLOGIES INC",BK6N347,74.02,"817,025.00","60,476,190.50"
2.20,AMD,"ADVANCED MICRO DEVICES",2007849,95.29,"629,657.00","60,000,015.53"
2.19,QCOM,"QUALCOMM INC",2714923,138.60,"431,073.00","59,746,717.80"
2.16,ADBE,"ADOBE INC",2008154,350.38,"168,742.00","59,123,821.96"
2.16,TSLA,"TESLA INC",B616C79,254.11,"232,507.00","59,082,353.77"
1.48,"3690 HK","MEITUAN-CLASS B",BGJW376,18.93,"2,142,215.00","40,544,478.01"
1.45,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,83.91,"470,585.00","39,486,787.35"
1.31,"000660 KS","SK HYNIX INC",6450267,126.70,"282,527.00","35,796,531.64"
1.21,INTC,"INTEL CORP",2463247,19.85,"1,667,557.00","33,101,006.45"
1.16,TRI,"THOMSON REUTERS CORP",BNBXPB4,181.70,"174,570.00","31,719,369.00"
1.12,MU,"MICRON TECHNOLOGY INC",2588184,71.04,"432,304.00","30,710,876.16"
