"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/31/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.23,NOW,"SERVICENOW INC",B80NXX8,814.39,"84,345.00","68,689,724.55"
3.18,CSCO,"CISCO SYSTEMS INC",2198163,48.45,"1,392,771.00","67,479,754.95"
3.17,IBM,IBM,2005973,192.14,"350,725.00","67,388,301.50"
3.15,BABA,"ALIBABA GRP-ADR",BP41ZD1,78.85,"848,471.00","66,901,938.35"
3.07,CRM,"SALESFORCE INC",2310525,258.80,"252,150.00","65,256,420.00"
3.07,ADBE,"ADOBE INC",2008154,551.65,"118,264.00","65,240,335.60"
3.06,"005930 KS","SAMSUNG ELECTRON",6771720,60.94,"1,066,734.00","65,007,432.43"
3.05,AMZN,"AMAZON.COM INC",2000019,186.98,"346,490.00","64,786,700.20"
3.04,ACN,"ACCENTURE PLC-CL A",B4BNMY3,330.62,"195,470.00","64,626,291.40"
3.01,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,46.36,"1,377,343.00","63,859,912.26"
3.00,AAPL,"APPLE INC",2046251,222.08,"286,957.00","63,727,410.56"
2.98,AVGO,"BROADCOM INC",BDZ78H9,160.68,"394,165.00","63,334,432.20"
2.97,NFLX,"NETFLIX INC",2857817,628.35,"100,508.00","63,154,201.80"
2.96,ORCL,"ORACLE CORP",2661568,139.45,"451,192.00","62,918,724.40"
2.95,META,"META PLATFORMS INC",B7TL820,474.83,"132,060.00","62,706,049.80"
2.90,NVDA,"NVIDIA CORP",2379504,117.02,"526,376.00","61,596,519.52"
2.87,GOOGL,"ALPHABET INC-CL A",BYVY8G0,171.54,"355,347.00","60,956,224.38"
2.86,TSLA,"TESLA INC",B616C79,232.07,"262,057.00","60,815,567.99"
2.86,MSFT,"MICROSOFT CORP",2588173,418.35,"145,139.00","60,718,900.65"
2.84,QCOM,"QUALCOMM INC",2714923,180.95,"333,919.00","60,422,643.05"
2.47,"SIE GR","SIEMENS AG-REG",5727973,183.33,"286,293.00","52,485,862.44"
2.27,UBER,"UBER TECHNOLOGIES INC",BK6N347,64.47,"746,703.00","48,139,942.41"
2.20,INTC,"INTEL CORP",2463247,30.74,"1,521,230.00","46,762,610.20"
2.05,MU,"MICRON TECHNOLOGY INC",2588184,109.82,"396,212.00","43,512,001.84"
1.73,"000660 KS","SK HYNIX INC",6450267,141.35,"260,046.00","36,756,819.76"
1.44,SNPS,"SYNOPSYS INC",2867719,558.32,"54,837.00","30,616,593.84"
1.30,"3690 HK","MEITUAN-CLASS B",BGJW376,13.99,"1,976,215.00","27,649,807.92"
1.24,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,61.20,"431,919.00","26,433,442.80"
1.23,CDNS,"CADENCE DESIGN SYS INC",2302232,267.66,"97,618.00","26,128,433.88"
1.23,TRI,"THOMSON REUTERS CORP",BNBXPB4,161.92,"160,885.00","26,050,499.20"
1.13,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,263.16,"91,298.00","24,025,981.68"
0.81,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,227.12,"76,078.00","17,278,835.36"
0.76,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,34.68,"466,584.00","16,181,724.65"
0.74,FTNT,"FORTINET INC",B5B2106,58.04,"272,564.00","15,819,614.56"
0.73,"EXPN LN","EXPERIAN PLC",B19NLV4,47.17,"328,082.00","15,474,055.33"
0.70,"WKL NA","WOLTERS KLUWER",5671519,167.83,"88,772.00","14,898,918.12"
0.69,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,701.65,"20,897.00","14,662,380.05"
0.67,TTD,"TRADE DESK INC-A",BD8FDD1,89.88,"158,812.00","14,274,022.56"
0.65,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,84.63,"162,871.00","13,783,772.73"
0.63,"6702 JP","FUJITSU LIMITED",6356945,18.16,"737,519.00","13,394,062.66"
0.60,DDOG,"DATADOG INC - CLASS A",BKT9Y49,116.44,"109,523.00","12,752,858.12"
0.53,ROK,"ROCKWELL AUTOMATION INC",2754060,278.65,"40,547.00","11,298,421.55"
0.50,"6954 JP","FANUC CORP",6356934,29.97,"356,984.00","10,700,504.05"
0.47,EBAY,"EBAY INC",2293819,55.61,"178,853.00","9,946,015.33"
0.45,ZS,"ZSCALER INC",BZ00V34,179.35,"53,844.00","9,656,921.40"
0.44,,CASH,,1.00,"9,355,438.74","9,355,438.74"
0.44,HPE,"HEWLETT PACKA",BYVYWS0,19.91,"466,553.00","9,289,070.23"
0.43,BIDU,"BAIDU INC - SPON ADR",B0FXT17,88.57,"102,977.00","9,120,672.89"
0.40,"6701 JP","NEC CORP",6640400,86.40,"97,693.00","8,440,841.42"
0.36,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,6.89,"1,110,993.00","7,654,741.77"
0.36,HUBB,"HUBBELL INC",BDFG6S3,395.65,"19,337.00","7,650,684.05"
