"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/17/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.25,NVDA,"NVIDIA CORP",2379504,117.99,"965,647.00","113,936,689.53"
3.65,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,47.61,"1,664,643.00","79,260,593.12"
3.51,NFLX,"NETFLIX INC",2857817,647.46,"117,529.00","76,095,326.34"
3.39,AVGO,"BROADCOM INC",BDZ78H9,155.98,"471,950.00","73,614,761.00"
3.32,QCOM,"QUALCOMM INC",2714923,191.60,"376,120.00","72,064,592.00"
3.31,ORCL,"ORACLE CORP",2661568,139.26,"516,134.00","71,876,820.84"
3.28,GOOGL,"ALPHABET INC-CL A",BYVY8G0,181.02,"393,024.00","71,145,204.48"
3.20,AMZN,"AMAZON.COM INC",2000019,187.93,"370,051.00","69,543,684.43"
3.20,META,"META PLATFORMS INC",B7TL820,461.99,"150,306.00","69,439,868.94"
3.17,TSLA,"TESLA INC",B616C79,248.50,"276,711.00","68,762,683.50"
3.12,AAPL,"APPLE INC",2046251,228.88,"296,114.00","67,774,572.32"
2.96,MSFT,"MICROSOFT CORP",2588173,443.52,"144,932.00","64,280,240.64"
2.96,"005930 KS","SAMSUNG ELECTRON",6771720,62.77,"1,023,977.00","64,276,575.37"
2.87,IBM,IBM,2005973,187.45,"332,326.00","62,294,508.70"
2.77,BABA,"ALIBABA GRP-ADR",BP41ZD1,77.04,"780,553.00","60,133,803.12"
2.62,NOW,"SERVICENOW INC",B80NXX8,736.07,"77,148.00","56,786,328.36"
2.51,ADBE,"ADOBE INC",2008154,563.09,"96,755.00","54,481,772.95"
2.49,CSCO,"CISCO SYSTEMS INC",2198163,48.52,"1,115,537.00","54,125,855.24"
2.43,"SIE GR","SIEMENS AG-REG",5727973,195.02,"270,658.00","52,783,029.11"
2.42,CRM,"SALESFORCE INC",2310525,251.22,"209,020.00","52,510,004.40"
2.35,ACN,"ACCENTURE PLC-CL A",B4BNMY3,325.60,"156,473.00","50,947,608.80"
2.19,UBER,"UBER TECHNOLOGIES INC",BK6N347,68.62,"691,783.00","47,470,149.46"
2.05,MU,"MICRON TECHNOLOGY INC",2588184,119.50,"371,955.00","44,448,622.50"
1.88,INTC,"INTEL CORP",2463247,34.46,"1,181,258.00","40,706,150.68"
1.80,"000660 KS","SK HYNIX INC",6450267,159.64,"244,510.00","39,034,502.61"
1.35,SNPS,"SYNOPSYS INC",2867719,570.38,"51,364.00","29,296,998.32"
1.34,"3690 HK","MEITUAN-CLASS B",BGJW376,15.25,"1,899,915.00","28,978,290.15"
1.21,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,64.81,"405,421.00","26,275,335.01"
1.21,CDNS,"CADENCE DESIGN SYS INC",2302232,288.12,"91,086.00","26,243,698.32"
1.16,TRI,"THOMSON REUTERS CORP",BNBXPB4,164.01,"153,402.00","25,159,462.02"
1.10,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,276.29,"86,187.00","23,812,606.23"
0.77,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,38.18,"439,303.00","16,774,181.82"
0.76,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,231.63,"70,834.00","16,407,279.42"
0.70,FTNT,"FORTINET INC",B5B2106,59.11,"257,491.00","15,220,293.01"
0.70,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,816.31,"18,546.00","15,139,285.26"
0.70,"5803 JP","FUJIKURA LTD",6356707,21.07,"716,411.00","15,093,179.12"
0.66,TTD,"TRADE DESK INC-A",BD8FDD1,95.24,"150,601.00","14,343,239.24"
0.65,"EXPN LN","EXPERIAN PLC",B19NLV4,45.68,"308,972.00","14,114,900.68"
0.64,"WKL NA","WOLTERS KLUWER",5671519,164.63,"84,102.00","13,845,539.63"
0.58,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,82.47,"151,992.00","12,534,780.24"
0.57,DDOG,"DATADOG INC - CLASS A",BKT9Y49,121.16,"102,117.00","12,372,495.72"
0.55,"6702 JP","FUJITSU LIMITED",6356945,16.94,"702,925.00","11,905,190.02"
0.50,ROK,"ROCKWELL AUTOMATION INC",2754060,287.86,"37,948.00","10,923,711.28"
0.49,CLS,"CELESTICA INC",BMDLRD5,56.84,"187,646.00","10,665,798.64"
0.45,"6954 JP","FANUC CORP",6356934,29.20,"337,881.00","9,864,713.18"
0.44,ZS,"ZSCALER INC",BZ00V34,194.93,"49,138.00","9,578,470.34"
0.44,EBAY,"EBAY INC",2293819,54.58,"175,092.00","9,556,521.36"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,20.81,"435,204.00","9,056,595.24"
0.40,BIDU,"BAIDU INC - SPON ADR",B0FXT17,91.09,"96,008.00","8,745,368.72"
0.37,"6701 JP","NEC CORP",6640400,87.22,"91,161.00","7,951,357.23"
0.35,STX,"SEAGATE TECHNOLO",BKVD2N4,104.91,"71,412.00","7,491,832.92"
0.34,ZBRA,"ZEBRA TECH CORP",2989356,325.89,"22,834.00","7,441,372.26"
0.34,"4755 JP","RAKUTEN GROUP INC",6229597,5.72,"1,299,570.00","7,435,604.83"
0.33,WIX,"WIX.COM LTD",BFZCHN7,161.73,"44,816.00","7,248,091.68"
0.33,PEGA,"PEGASYSTEMS INC",2675860,60.01,"120,326.00","7,220,763.26"
