"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/27/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.77,INTC,"INTEL CORP",2463247,44.08,"660,516.00","29,115,545.28"
3.48,ADBE,"ADOBE INC",2008154,619.27,"43,421.00","26,889,322.67"
3.36,NOW,"SERVICENOW INC",B80NXX8,670.55,"38,691.00","25,944,250.05"
3.31,GOOGL,"ALPHABET INC-CL A",BYVY8G0,136.41,"187,182.00","25,533,496.62"
3.30,AMZN,"AMAZON.COM INC",2000019,147.73,"172,655.00","25,506,323.15"
3.30,META,"META PLATFORMS INC",B7TL820,334.70,"76,133.00","25,481,715.10"
3.26,IBM,IBM,2005973,155.57,"161,774.00","25,167,181.18"
3.25,NFLX,"NETFLIX INC",2857817,479.17,"52,438.00","25,126,716.46"
3.20,MSFT,"MICROSOFT CORP",2588173,378.61,"65,328.00","24,733,834.08"
3.15,NVDA,"NVIDIA CORP",2379504,482.42,"50,400.00","24,313,968.00"
3.06,ACN,"ACCENTURE PLC-CL A",B4BNMY3,332.43,"71,063.00","23,623,473.09"
2.99,QCOM,"QUALCOMM INC",2714923,128.20,"180,156.00","23,095,999.20"
2.91,"005930 KS","SAMSUNG ELECTRON",6771720,54.69,"410,103.00","22,427,876.43"
2.88,AAPL,"APPLE INC",2046251,189.79,"117,214.00","22,246,045.06"
2.88,ORCL,"ORACLE CORP",2661568,116.47,"190,842.00","22,227,367.74"
2.87,CRM,"SALESFORCE INC",2310525,224.79,"98,567.00","22,156,875.93"
2.84,"SIE GR","SIEMENS AG-REG",5727973,164.26,"133,289.00","21,893,752.17"
2.82,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,41.42,"525,643.00","21,774,749.81"
2.65,CSCO,"CISCO SYSTEMS INC",2198163,47.93,"426,441.00","20,439,317.13"
2.64,TSLA,"TESLA INC",B616C79,236.08,"86,323.00","20,379,133.84"
2.45,BABA,"ALIBABA GRP-ADR",BP41ZD1,77.53,"243,444.00","18,874,213.32"
2.35,UBER,"UBER TECHNOLOGIES INC",BK6N347,56.06,"323,470.00","18,133,728.20"
1.83,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,73.79,"191,224.00","14,110,418.96"
1.69,SNPS,"SYNOPSYS INC",2867719,543.53,"24,070.00","13,082,767.10"
1.59,"3690 HK","MEITUAN-CLASS B",BGJW376,13.94,"883,015.00","12,306,276.50"
1.54,CDNS,"CADENCE DESIGN SYS INC",2302232,271.55,"43,695.00","11,865,377.25"
1.51,"000660 KS","SK HYNIX INC",6450267,100.25,"116,371.00","11,666,109.07"
1.33,TRI,"THOMSON REUTERS CORP",BNBXPB4,141.25,"72,554.00","10,248,252.50"
1.08,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,199.66,"41,553.00","8,296,471.98"
1.02,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,235.83,"33,250.00","7,841,347.50"
1.00,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,36.73,"209,092.00","7,680,986.60"
0.86,"STMMI IM","STMICROELECTRONICS NV",5962343,45.49,"146,247.00","6,653,114.46"
0.75,"WKL NA","WOLTERS KLUWER",5671519,137.97,"41,694.00","5,752,719.92"
0.72,BIDU,"BAIDU INC - SPON ADR",B0FXT17,124.00,"44,618.00","5,532,632.00"
0.70,"EXPN LN","EXPERIAN PLC",B19NLV4,36.80,"146,525.00","5,392,096.36"
0.68,DDOG,"DATADOG INC - CLASS A",BKT9Y49,111.92,"46,948.00","5,254,420.16"
0.67,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,71.14,"72,709.00","5,172,518.26"
0.64,ROK,"ROCKWELL AUTOMATION INC",2754060,271.06,"18,306.00","4,962,024.36"
0.63,TTD,"TRADE DESK INC-A",BD8FDD1,69.19,"70,682.00","4,890,487.58"
0.62,"6702 JP","FUJITSU LIMITED",6356945,142.18,"33,778.00","4,802,424.88"
0.58,"6954 JP","FANUC CORP",6356934,27.87,"161,250.00","4,494,234.06"
0.58,ZS,"ZSCALER INC",BZ00V34,191.91,"23,221.00","4,456,342.11"
0.51,SPLK,"SPLUNK INC",B424494,151.59,"26,126.00","3,960,440.34"
0.46,EBAY,"EBAY INC",2293819,41.35,"85,336.00","3,528,643.60"
0.41,HPE,"HEWLETT PACKA",BYVYWS0,15.60,"204,963.00","3,197,422.80"
0.39,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.75,"119,958.00","2,968,960.50"
0.38,CYBR,"CYBERARK SOFTWAR",BQT3XY6,194.73,"14,965.00","2,914,134.45"
0.37,STX,"SEAGATE TECHNOLO",BKVD2N4,77.56,"37,128.00","2,879,647.68"
0.36,SNAP,"SNAP INC - A",BD8DJ71,12.68,"215,981.00","2,738,639.08"
0.35,BAH,"BOOZ ALLEN HAMIL",B5367T7,127.88,"20,939.00","2,677,679.32"
0.34,WIX,"WIX.COM LTD",BFZCHN7,98.01,"26,486.00","2,595,760.43"
0.34,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,93.38,"27,690.00","2,585,556.93"
0.33,STNE,"STONECO LTD-A",BGKG6M3,14.71,"173,950.00","2,558,804.50"
0.33,"6701 JP","NEC CORP",6640400,53.82,"46,580.00","2,507,035.15"
0.32,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,18.96,"132,089.00","2,504,407.44"
0.32,BZ,"KANZHUN LTD - ADR",BM91SH0,17.33,"144,064.00","2,496,629.12"
0.32,HUBB,"HUBBELL INC",BDFG6S3,300.60,"8,241.00","2,477,244.60"
0.31,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,4.94,"491,154.00","2,426,300.76"
0.31,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,290.37,"8,162.00","2,369,999.94"
0.31,PATH,"UIPATH INC - CLASS A",BMD02L5,18.50,"127,777.00","2,363,874.50"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,11.57,"202,953.00","2,348,166.21"
0.29,TWLO,"TWILIO INC - A",BD6P5Q0,62.85,"36,093.00","2,268,445.05"
0.29,"2353 TT","ACER INC",6005850,1.11,"2,011,600.00","2,241,266.10"
0.29,OKTA,"OKTA INC",BDFZSP1,70.28,"31,688.00","2,227,032.64"
0.29,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,41.68,"52,856.00","2,203,038.08"
0.28,"6502 JP","TOSHIBA CORP",6897217,30.89,"70,445.00","2,175,761.24"
0.28,PEGA,"PEGASYSTEMS INC",2675860,51.79,"41,246.00","2,136,130.34"
0.27,"6526 JP","SOCIONEXT INC",BMTVX75,92.32,"22,716.00","2,097,190.05"
0.27,"5803 JP","FUJIKURA LTD",6356707,7.65,"273,164.00","2,090,891.73"
0.27,"TEMN SW","TEMENOS AG - REG",7147892,79.59,"26,067.00","2,074,708.33"
0.26,"TIETO FH","TIETOEVRY OYJ",5479702,22.57,"90,416.00","2,040,305.95"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,31.28,"63,662.00","1,991,308.05"
0.26,G,"GENPACT LTD",B23DBK6,33.47,"59,136.00","1,979,281.92"
0.26,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,8.37,"236,268.00","1,978,061.15"
0.25,"2395 TT","ADVANTECH CO LTD",6202673,10.94,"177,357.00","1,939,570.27"
0.25,TDC,"TERADATA CORP",B247H10,47.13,"40,974.00","1,931,104.62"
0.24,IONQ,"IONQ INC",BP484B3,12.10,"155,550.00","1,882,155.00"
0.24,,CASH,,1.00,"1,855,851.43","1,855,851.43"
0.24,DXC,"DXC TECHNOLOGY CO",BYXD7B3,23.08,"80,285.00","1,852,977.80"
0.24,ZBRA,"ZEBRA TECH CORP",2989356,231.50,"7,920.00","1,833,480.00"
