"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/18/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.39,GOOGL,"ALPHABET INC-CL A",BYVY8G0,127.46,"131,836.00","16,803,816.56"
3.34,CSCO,"CISCO SYSTEMS INC",2198163,55.04,"300,442.00","16,536,327.68"
3.27,AMZN,"AMAZON.COM INC",2000019,133.22,"121,637.00","16,204,481.14"
3.25,IBM,IBM,2005973,141.41,"113,848.00","16,099,245.68"
3.16,ORCL,"ORACLE CORP",2661568,116.46,"134,413.00","15,653,737.98"
3.13,ADBE,"ADOBE INC",2008154,508.13,"30,472.00","15,483,737.36"
3.12,NVDA,"NVIDIA CORP",2379504,432.99,"35,633.00","15,428,732.67"
3.11,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,41.50,"371,043.00","15,396,466.53"
3.08,INTC,"INTEL CORP",2463247,32.75,"464,947.00","15,227,014.25"
3.07,META,"META PLATFORMS INC",B7TL820,283.25,"53,716.00","15,215,057.00"
3.07,ACN,"ACCENTURE PLC-CL A",B4BNMY3,302.94,"50,192.00","15,205,164.48"
3.05,BABA,"ALIBABA GRP-ADR",BP41ZD1,88.03,"171,555.00","15,101,986.65"
3.02,NFLX,"NETFLIX INC",2857817,404.53,"36,978.00","14,958,710.34"
2.98,NOW,"SERVICENOW INC",B80NXX8,541.50,"27,207.00","14,732,590.50"
2.94,MSFT,"MICROSOFT CORP",2588173,316.48,"46,003.00","14,559,029.44"
2.91,AAPL,"APPLE INC",2046251,174.49,"82,429.00","14,383,036.21"
2.89,"005930 KS","SAMSUNG ELECTRON",6771720,49.54,"288,742.00","14,304,946.46"
2.87,CRM,"SALESFORCE INC",2310525,204.83,"69,392.00","14,213,563.36"
2.82,QCOM,"QUALCOMM INC",2714923,110.10,"126,819.00","13,962,771.90"
2.77,"SIE GR","SIEMENS AG-REG",5727973,146.14,"93,866.00","13,717,518.68"
2.65,TSLA,"TESLA INC",B616C79,215.49,"60,814.00","13,104,808.86"
2.10,"3690 HK","MEITUAN-CLASS B",BGJW376,16.59,"627,315.00","10,404,190.18"
2.06,UBER,"UBER TECHNOLOGIES INC",BK6N347,44.69,"227,618.00","10,172,248.42"
1.46,SNPS,"SYNOPSYS INC",2867719,426.02,"16,995.00","7,240,209.90"
1.46,"000660 KS","SK HYNIX INC",6450267,87.58,"82,359.00","7,212,759.05"
1.45,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,53.14,"134,795.00","7,163,006.30"
1.38,CDNS,"CADENCE DESIGN SYS INC",2302232,220.55,"30,925.00","6,820,508.75"
1.31,TRI,"THOMSON REUTERS CORP",BNBXPB4,126.52,"51,328.00","6,494,018.56"
1.16,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,196.57,"29,185.00","5,736,895.45"
1.05,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,224.42,"23,201.00","5,206,768.42"
1.04,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,34.79,"147,252.00","5,122,845.96"
0.95,"STMMI IM","STMICROELECTRONICS NV",5962343,45.81,"102,959.00","4,716,542.53"
0.80,BIDU,"BAIDU INC - SPON ADR",B0FXT17,125.16,"31,477.00","3,939,661.32"
0.76,ROK,"ROCKWELL AUTOMATION INC",2754060,291.54,"12,895.00","3,759,408.30"
0.73,TTD,"TRADE DESK INC-A",BD8FDD1,72.18,"49,811.00","3,595,357.98"
0.72,"EXPN LN","EXPERIAN PLC",B19NLV4,34.37,"103,237.00","3,547,934.17"
0.71,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,68.36,"51,065.00","3,490,803.40"
0.70,"WKL NA","WOLTERS KLUWER",5671519,118.63,"29,326.00","3,478,928.96"
0.64,"6954 JP","FANUC CORP",6356934,27.89,"114,097.00","3,182,366.75"
0.63,DDOG,"DATADOG INC - CLASS A",BKT9Y49,93.63,"33,034.00","3,092,973.42"
0.58,"6702 JP","FUJITSU LIMITED",6356945,120.87,"23,729.00","2,868,098.29"
0.53,EBAY,"EBAY INC",2293819,42.99,"60,839.00","2,615,468.61"
0.49,HPE,"HEWLETT PACKA",BYVYWS0,17.00,"143,896.00","2,446,232.00"
0.45,ZS,"ZSCALER INC",BZ00V34,136.21,"16,264.00","2,215,319.44"
0.40,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,21.45,"92,666.00","1,987,685.70"
0.36,SPLK,"SPLUNK INC",B424494,97.49,"18,396.00","1,793,426.04"
