"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/10/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.69,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,63.26,"2,237,743.00","141,563,089.42"
3.55,NFLX,"NETFLIX INC",2857817,"1,250.59","108,880.00","136,164,239.20"
3.54,ORCL,"ORACLE CORP",2661568,235.00,"577,543.00","135,722,605.00"
3.53,PLTR,"PALANTIR TECHN-A",BN78DQ4,142.50,"948,380.00","135,144,150.00"
3.34,"005930 KS","SAMSUNG ELECTRON",6771720,44.49,"2,880,887.00","128,174,834.62"
3.22,AVGO,"BROADCOM INC",BDZ78H9,275.40,"447,996.00","123,378,098.40"
3.21,META,"META PLATFORMS INC",B7TL820,727.24,"168,892.00","122,825,018.08"
3.15,MSFT,"MICROSOFT CORP",2588173,501.48,"240,563.00","120,637,533.24"
3.13,NVDA,"NVIDIA CORP",2379504,164.10,"730,956.00","119,949,879.60"
3.10,CSCO,"CISCO SYSTEMS INC",2198163,68.76,"1,729,862.00","118,945,311.12"
3.02,IBM,IBM,2005973,287.43,"402,329.00","115,641,424.47"
2.88,BABA,"ALIBABA GRP-ADR",BP41ZD1,106.64,"1,034,702.00","110,340,621.28"
2.88,TSM,"TAIWAN SEMIC-ADR",2113382,229.76,"479,650.00","110,204,384.00"
2.67,AAPL,"APPLE INC",2046251,212.41,"481,486.00","102,272,441.26"
2.65,AMD,"ADVANCED MICRO DEVICES",2007849,144.16,"705,417.00","101,692,914.72"
2.65,AMZN,"AMAZON.COM INC",2000019,222.26,"457,195.00","101,616,160.70"
2.52,GOOGL,"ALPHABET INC-CL A",BYVY8G0,177.62,"543,812.00","96,591,887.44"
2.41,"SIE GR","SIEMENS AG-REG",5727973,264.91,"347,889.00","92,160,332.19"
2.40,NOW,"SERVICENOW INC",B80NXX8,968.09,"95,003.00","91,971,454.27"
2.30,UBER,"UBER TECHNOLOGIES INC",BK6N347,96.40,"915,513.00","88,255,453.20"
2.23,ACN,"ACCENTURE PLC-CL A",B4BNMY3,288.36,"296,581.00","85,522,097.16"
2.21,CRM,"SALESFORCE INC",2310525,263.97,"321,521.00","84,871,898.37"
2.11,TSLA,"TESLA INC",B616C79,309.87,"260,917.00","80,850,350.79"
2.01,QCOM,"QUALCOMM INC",2714923,159.09,"483,158.00","76,865,606.22"
1.83,ADBE,"ADOBE INC",2008154,371.43,"189,211.00","70,278,641.73"
1.79,"000660 KS","SK HYNIX INC",6450267,216.62,"316,619.00","68,586,734.98"
1.59,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,115.16,"527,405.00","60,735,959.80"
1.56,MU,"MICRON TECHNOLOGY INC",2588184,123.11,"484,389.00","59,633,129.79"
1.17,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,346.32,"129,863.00","44,974,154.16"
1.16,INTC,"INTEL CORP",2463247,23.82,"1,869,268.00","44,525,963.76"
1.03,TRI,"THOMSON REUTERS CORP",BNBXPB4,201.58,"195,404.00","39,389,538.32"
1.00,CDNS,"CADENCE DESIGN SYS INC",2302232,322.66,"119,057.00","38,414,931.62"
0.99,SNPS,"SYNOPSYS INC",2867719,566.19,"67,105.00","37,994,179.95"
0.95,"3690 HK","MEITUAN-CLASS B",BGJW376,15.11,"2,407,815.00","36,378,175.53"
0.87,FTNT,"FORTINET INC",B5B2106,100.20,"332,356.00","33,302,071.20"
0.80,SNOW,"SNOWFLAKE INC",BN134B7,214.42,"143,232.00","30,711,805.44"
0.72,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,73.30,"375,481.00","27,522,757.30"
0.67,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,233.19,"110,185.00","25,694,040.15"
0.66,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,44.68,"566,257.00","25,302,420.82"
0.56,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,229.30,"92,717.00","21,260,008.10"
0.55,"EXPN LN","EXPERIAN PLC",B19NLV4,52.92,"397,284.00","21,023,622.63"
0.52,STNE,"STONECO LTD-A",BGKG6M3,16.02,"1,249,818.00","20,022,084.36"
0.52,"6702 JP","FUJITSU LIMITED",6356945,22.24,"895,249.00","19,908,680.54"
0.51,ZS,"ZSCALER INC",BZ00V34,296.18,"66,469.00","19,686,788.42"
0.49,DDOG,"DATADOG INC - CLASS A",BKT9Y49,137.49,"136,384.00","18,751,436.16"
0.48,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,19.18,"960,981.00","18,431,615.58"
