"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/31/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.22,BABA,"ALIBABA GRP-ADR",BP41ZD1,102.16,"157,512.00","16,091,425.92"
3.21,GOOGL,"ALPHABET INC-CL A",BYVY8G0,132.72,"120,964.00","16,054,342.08"
3.15,META,"META PLATFORMS INC",B7TL820,318.60,"49,337.00","15,718,768.20"
3.10,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,45.44,"340,843.00","15,489,089.10"
3.08,QCOM,"QUALCOMM INC",2714923,132.17,"116,400.00","15,384,588.00"
3.06,NVDA,"NVIDIA CORP",2379504,467.29,"32,764.00","15,310,289.56"
3.06,INTC,"INTEL CORP",2463247,35.77,"426,744.00","15,264,632.88"
3.05,ADBE,"ADOBE INC",2008154,546.17,"27,905.00","15,240,873.85"
3.02,IBM,IBM,2005973,144.18,"104,486.00","15,064,791.48"
2.99,TSLA,"TESLA INC",B616C79,267.43,"55,831.00","14,930,884.33"
2.99,AMZN,"AMAZON.COM INC",2000019,133.68,"111,671.00","14,928,179.28"
2.98,NFLX,"NETFLIX INC",2857817,438.97,"33,958.00","14,906,543.26"
2.97,AAPL,"APPLE INC",2046251,196.45,"75,634.00","14,858,299.30"
2.95,"SIE GR","SIEMENS AG-REG",5727973,170.87,"86,165.00","14,723,262.33"
2.92,ACN,"ACCENTURE PLC-CL A",B4BNMY3,316.35,"46,115.00","14,588,480.25"
2.91,NOW,"SERVICENOW INC",B80NXX8,583.00,"24,942.00","14,541,186.00"
2.91,"005930 KS","SAMSUNG ELECTRON",6771720,54.76,"265,035.00","14,513,351.12"
2.90,ORCL,"ORACLE CORP",2661568,117.23,"123,390.00","14,465,009.70"
2.87,CSCO,"CISCO SYSTEMS INC",2198163,52.04,"275,829.00","14,354,141.16"
2.87,CRM,"SALESFORCE INC",2310525,225.01,"63,654.00","14,322,786.54"
2.84,MSFT,"MICROSOFT CORP",2588173,335.92,"42,228.00","14,185,229.76"
2.19,"3690 HK","MEITUAN-CLASS B",BGJW376,18.76,"582,015.00","10,918,331.84"
2.07,UBER,"UBER TECHNOLOGIES INC",BK6N347,49.46,"208,894.00","10,331,897.24"
1.67,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,67.58,"123,772.00","8,364,511.76"
1.47,"000660 KS","SK HYNIX INC",6450267,96.81,"75,715.00","7,330,036.48"
1.41,SNPS,"SYNOPSYS INC",2867719,451.80,"15,636.00","7,064,344.80"
1.33,CDNS,"CADENCE DESIGN SYS INC",2302232,234.01,"28,358.00","6,636,055.58"
1.28,TRI,"THOMSON REUTERS CORP",BNBXPB4,135.23,"47,100.00","6,369,333.00"
1.20,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,222.98,"26,769.00","5,968,951.62"
1.19,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,44.10,"135,172.00","5,961,344.67"
1.01,"STMMI IM","STMICROELECTRONICS NV",5962343,53.63,"94,503.00","5,068,000.66"
1.01,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,237.13,"21,238.00","5,036,166.94"
