"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/03/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.17,NVDA,"NVIDIA CORP",2379504,889.64,"78,300.00","69,658,812.00"
3.69,META,"META PLATFORMS INC",B7TL820,506.74,"121,731.00","61,685,966.94"
3.59,NFLX,"NETFLIX INC",2857817,630.08,"95,114.00","59,929,429.12"
3.28,AMZN,"AMAZON.COM INC",2000019,182.41,"300,328.00","54,782,830.48"
3.19,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,39.39,"1,353,243.00","53,307,294.23"
3.18,QCOM,"QUALCOMM INC",2714923,173.91,"305,254.00","53,086,723.14"
3.16,ORCL,"ORACLE CORP",2661568,126.24,"418,979.00","52,891,908.96"
3.12,AVGO,"BROADCOM INC",BDZ78H9,"1,363.21","38,273.00","52,174,136.33"
3.10,"005930 KS","SAMSUNG ELECTRON",6771720,62.35,"830,810.00","51,800,512.29"
3.08,CRM,"SALESFORCE INC",2310525,304.74,"169,190.00","51,558,960.60"
3.08,IBM,IBM,2005973,190.90,"269,461.00","51,440,104.90"
2.96,MSFT,"MICROSOFT CORP",2588173,420.45,"117,500.00","49,402,875.00"
2.95,GOOGL,"ALPHABET INC-CL A",BYVY8G0,154.92,"318,729.00","49,377,496.68"
2.83,NOW,"SERVICENOW INC",B80NXX8,759.16,"62,289.00","47,287,317.24"
2.74,BABA,"ALIBABA GRP-ADR",BP41ZD1,72.44,"633,106.00","45,862,198.64"
2.64,CSCO,"CISCO SYSTEMS INC",2198163,48.74,"905,225.00","44,120,666.50"
2.58,UBER,"UBER TECHNOLOGIES INC",BK6N347,76.81,"561,481.00","43,127,355.61"
2.52,ACN,"ACCENTURE PLC-CL A",B4BNMY3,332.28,"126,755.00","42,118,151.40"
2.51,"SIE GR","SIEMENS AG-REG",5727973,191.06,"219,223.00","41,884,879.24"
2.44,AAPL,"APPLE INC",2046251,169.65,"240,107.00","40,734,152.55"
2.33,ADBE,"ADOBE INC",2008154,497.01,"78,467.00","38,998,883.67"
2.31,INTC,"INTEL CORP",2463247,40.33,"958,373.00","38,651,183.09"
2.30,MU,"MICRON TECHNOLOGY INC",2588184,128.01,"300,258.00","38,436,026.58"
2.26,TSLA,"TESLA INC",B616C79,168.38,"224,133.00","37,739,514.54"
1.57,"000660 KS","SK HYNIX INC",6450267,132.85,"197,186.00","26,196,931.61"
1.49,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,75.64,"328,840.00","24,873,457.60"
1.44,SNPS,"SYNOPSYS INC",2867719,578.87,"41,470.00","24,005,738.90"
1.37,CDNS,"CADENCE DESIGN SYS INC",2302232,310.58,"73,941.00","22,964,595.78"
1.16,"3690 HK","MEITUAN-CLASS B",BGJW376,12.64,"1,534,015.00","19,388,396.18"
1.13,TRI,"THOMSON REUTERS CORP",BNBXPB4,152.44,"123,620.00","18,844,632.80"
1.02,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,243.88,"70,185.00","17,116,717.80"
0.92,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,268.83,"57,118.00","15,355,031.94"
0.92,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,"1,015.57","15,117.00","15,352,371.69"
0.89,FTNT,"FORTINET INC",B5B2106,71.32,"208,342.00","14,858,951.44"
0.73,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,34.10,"355,864.00","12,135,578.61"
0.66,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,89.03,"123,417.00","10,987,815.51"
0.64,"EXPN LN","EXPERIAN PLC",B19NLV4,42.46,"250,679.00","10,644,509.94"
0.64,TTD,"TRADE DESK INC-A",BD8FDD1,86.94,"122,026.00","10,608,940.44"
0.62,"WKL NA","WOLTERS KLUWER",5671519,152.06,"68,100.00","10,355,032.47"
0.60,DDOG,"DATADOG INC - CLASS A",BKT9Y49,121.51,"82,686.00","10,047,175.86"
0.55,"6702 JP","FUJITSU LIMITED",6356945,16.12,"566,930.00","9,136,683.54"
0.52,ROK,"ROCKWELL AUTOMATION INC",2754060,279.88,"31,090.00","8,701,469.20"
0.51,"5803 JP","FUJIKURA LTD",6356707,14.75,"581,537.00","8,575,281.28"
0.50,BIDU,"BAIDU INC - SPON ADR",B0FXT17,108.32,"77,720.00","8,418,630.40"
0.45,"6954 JP","FANUC CORP",6356934,27.55,"273,873.00","7,544,790.26"
0.45,CLS,"CELESTICA INC",2262659,49.26,"152,213.00","7,498,012.38"
0.45,ZS,"ZSCALER INC",BZ00V34,186.31,"39,994.00","7,451,282.14"
0.44,EBAY,"EBAY INC",2293819,51.85,"141,945.00","7,359,848.25"
0.38,HPE,"HEWLETT PACKA",BYVYWS0,18.19,"352,908.00","6,419,396.52"
0.37,HUBB,"HUBBELL INC",BDFG6S3,424.40,"14,597.00","6,194,966.80"
0.36,PEGA,"PEGASYSTEMS INC",2675860,62.11,"97,466.00","6,053,613.26"
0.36,"4755 JP","RAKUTEN GROUP INC",6229597,5.65,"1,052,682.00","5,950,439.21"
0.34,"6526 JP","SOCIONEXT INC",BMTVX75,26.28,"215,629.00","5,666,111.66"
0.33,OKTA,"OKTA INC",BDFZSP1,102.16,"53,981.00","5,514,698.96"
0.33,INFA,"INFORMATICA INC - CLASS A",BMG95P4,35.37,"153,907.00","5,443,690.59"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,292.75,"18,262.00","5,346,200.50"
0.32,"6701 JP","NEC CORP",6640400,71.64,"74,016.00","5,302,354.99"
0.32,STX,"SEAGATE TECHNOLO",BKVD2N4,91.63,"57,696.00","5,286,684.48"
0.32,"2395 TT","ADVANTECH CO LTD",6202673,12.17,"432,157.00","5,260,760.59"
0.31,"AMP IM","AMPLIFON SPA",B14NJ71,35.75,"144,800.00","5,176,129.87"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,262.41,"19,712.00","5,172,625.92"
0.30,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,78.05,"64,698.00","5,049,678.90"
0.30,VRNT,"VERINT SYSTEMS INC",2849193,31.02,"159,219.00","4,938,973.38"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,11.78,"419,219.00","4,938,399.82"
0.29,WIX,"WIX.COM LTD",BFZCHN7,136.92,"35,529.00","4,864,630.68"
0.27,DOCU,"DOCUSIGN INC",BFYT7B7,60.55,"74,333.00","4,500,863.15"
0.27,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.33,"841,066.00","4,483,431.84"
0.27,AI,"C3.AI INC-A",BMGNBJ2,25.33,"176,291.00","4,465,451.03"
0.27,STNE,"STONECO LTD-A",BGKG6M3,16.32,"273,269.00","4,459,750.08"
0.27,"6588 JP","TOSHIBA TEC CORP",6894887,19.76,"225,286.00","4,452,145.84"
0.26,"2353 TT","ACER INC",6005850,1.44,"3,042,800.00","4,372,806.71"
0.26,"TIETO FH","TIETOEVRY OYJ",5479702,21.21,"202,758.00","4,300,927.27"
0.26,DXC,"DXC TECHNOLOGY CO",BYXD7B3,21.13,"202,788.00","4,284,910.44"
0.25,PATH,"UIPATH INC - CLASS A",BMD02L5,21.54,"197,270.00","4,249,195.80"
0.25,SNAP,"SNAP INC - A",BD8DJ71,11.15,"377,904.00","4,213,629.60"
0.25,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,105.52,"39,370.00","4,154,416.51"
0.25,G,"GENPACT LTD",B23DBK6,32.10,"127,869.00","4,104,594.90"
0.24,AMBA,"AMBARELLA INC",B7KH3G6,49.65,"80,462.00","3,994,938.30"
0.23,TWLO,"TWILIO INC - A",BD6P5Q0,60.95,"63,709.00","3,883,063.55"
0.23,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,38.15,"99,839.00","3,808,857.85"
0.23,TDC,"TERADATA CORP",B247H10,38.44,"98,291.00","3,778,306.04"
0.22,"3443 TT","GLOBAL UNICHIP CORP",B056381,43.18,"84,395.00","3,643,782.44"
0.20,"TEMN SW","TEMENOS AG - REG",7147892,68.83,"47,648.00","3,279,629.96"
0.19,VSAT,"VIASAT INC",2946243,16.50,"192,912.00","3,183,048.00"
0.18,,CASH,,1.00,"2,930,848.49","2,930,848.49"
0.03,,"OTHER PAYABLE & RECEIVABLES",,1.00,"465,329.46","465,329.46"
0.00,,"CURRENCY CONTRACT - HKD",,0.00,"-106,731.64",0.00
0.00,,"CURRENCY CONTRACT - HKD",,0.00,"-34,479.23",0.00
0.00,,"CURRENCY CONTRACT - HKD",,0.00,"-47,474.28",0.00
0.00,,"CURRENCY CONTRACT - HKD",,0.00,"-15,568.86",0.00
0.00,,"CURRENCY CONTRACT - HKD",,0.00,"121,873.18",-1.87
0.00,,"CURRENCY CONTRACT - HKD",,0.00,"269,903.70",-4.15
0.00,,"CURRENCY CONTRACT - HKD",,0.00,"371,629.06",-5.71
0.00,,"CURRENCY CONTRACT - HKD",,0.00,"835,496.18",-12.84
0.00,,EURO,,1.08,-322.30,-348.81
0.00,,"JAPANESE YEN",,0.01,"-276,652.00","-1,822.42"
