"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/13/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.54,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,65.30,"2,026,943.00","132,352,946.72"
4.44,BABA,"ALIBABA GRP-ADR",BP41ZD1,138.35,"934,851.00","129,336,635.85"
3.36,"005930 KS","SAMSUNG ELECTRON",6771720,37.63,"2,602,995.00","97,949,180.68"
3.20,CSCO,"CISCO SYSTEMS INC",2198163,59.67,"1,562,962.00","93,261,942.54"
3.13,AAPL,"APPLE INC",2046251,209.68,"435,022.00","91,215,412.96"
3.09,META,"META PLATFORMS INC",B7TL820,590.12,"152,647.00","90,079,284.41"
3.07,IBM,IBM,2005973,245.80,"363,477.00","89,342,646.60"
3.01,NFLX,"NETFLIX INC",2857817,890.17,"98,447.00","87,634,565.99"
2.92,ACN,"ACCENTURE PLC-CL A",B4BNMY3,317.07,"267,937.00","84,954,784.59"
2.83,MSFT,"MICROSOFT CORP",2588173,378.77,"217,418.00","82,351,415.86"
2.75,AMZN,"AMAZON.COM INC",2000019,193.89,"413,101.00","80,096,152.89"
2.75,GOOGL,"ALPHABET INC-CL A",BYVY8G0,162.76,"491,343.00","79,970,986.68"
2.71,CRM,"SALESFORCE INC",2310525,271.74,"290,898.00","79,048,622.52"
2.66,AVGO,"BROADCOM INC",BDZ78H9,191.36,"404,758.00","77,454,490.88"
2.66,"SIE GR","SIEMENS AG-REG",5727973,245.93,"314,729.00","77,402,460.97"
2.65,ORCL,"ORACLE CORP",2661568,147.66,"521,762.00","77,043,376.92"
2.62,NVDA,"NVIDIA CORP",2379504,115.58,"660,422.00","76,331,574.76"
2.55,TSM,"TAIWAN SEMIC-ADR",2113382,171.59,"433,294.00","74,348,917.46"
2.39,NOW,"SERVICENOW INC",B80NXX8,811.62,"85,884.00","69,705,172.08"
2.34,PLTR,"PALANTIR TECHN-A",BN78DQ4,79.62,"856,711.00","68,211,329.82"
2.28,QCOM,"QUALCOMM INC",2714923,151.94,"436,484.00","66,319,378.96"
2.22,ADBE,"ADOBE INC",2008154,377.84,"171,338.00","64,738,349.92"
2.15,AMD,"ADVANCED MICRO DEVICES",2007849,98.11,"637,330.00","62,528,446.30"
1.97,UBER,"UBER TECHNOLOGIES INC",BK6N347,69.51,"826,905.00","57,478,166.55"
1.95,TSLA,"TESLA INC",B616C79,240.68,"236,047.00","56,811,791.96"
1.58,"3690 HK","MEITUAN-CLASS B",BGJW376,21.17,"2,177,615.00","46,089,610.08"
1.48,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,90.59,"476,358.00","43,153,271.22"
1.42,MU,"MICRON TECHNOLOGY INC",2588184,94.88,"437,363.00","41,497,001.44"
1.38,INTC,"INTEL CORP",2463247,23.70,"1,692,691.00","40,116,776.70"
1.35,"000660 KS","SK HYNIX INC",6450267,137.38,"285,903.00","39,276,874.83"
1.10,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,272.00,"117,428.00","31,940,416.00"
1.03,TRI,"THOMSON REUTERS CORP",BNBXPB4,170.01,"176,386.00","29,987,383.86"
0.97,FTNT,"FORTINET INC",B5B2106,93.42,"300,854.00","28,105,780.68"
0.90,SNPS,"SYNOPSYS INC",2867719,428.58,"60,916.00","26,107,379.28"
0.90,CDNS,"CADENCE DESIGN SYS INC",2302232,241.56,"107,946.00","26,075,435.76"
0.80,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,68.76,"339,834.00","23,366,985.84"
0.69,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,201.02,"99,966.00","20,095,165.32"
0.69,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,237.22,"84,217.00","19,977,956.74"
0.67,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,149.83,"129,250.00","19,365,527.50"
0.65,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,37.04,"512,372.00","18,976,534.69"
0.56,"6702 JP","FUJITSU LIMITED",6356945,20.25,"810,691.00","16,413,604.38"
0.56,"EXPN LN","EXPERIAN PLC",B19NLV4,45.33,"359,979.00","16,317,780.60"
0.50,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,81.45,"179,305.00","14,604,392.25"
0.49,"WKL NA","WOLTERS KLUWER",5671519,152.45,"93,674.00","14,280,255.38"
0.42,DDOG,"DATADOG INC - CLASS A",BKT9Y49,98.68,"123,120.00","12,149,481.60"
0.40,OKTA,"OKTA INC",BDFZSP1,106.63,"110,002.00","11,729,513.26"
0.40,"6701 JP","NEC CORP",6640400,99.15,"116,632.00","11,564,101.69"
0.39,ZS,"ZSCALER INC",BZ00V34,189.58,"60,350.00","11,441,153.00"
0.39,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,39.08,"289,683.00","11,320,811.64"
0.38,"6954 JP","FANUC CORP",6356934,28.71,"389,178.00","11,171,691.68"
0.38,BIDU,"BAIDU INC - SPON ADR",B0FXT17,94.26,"117,419.00","11,067,914.94"
0.38,"TIETO FH","TIETOEVRY OYJ",5479702,20.96,"524,598.00","10,993,443.29"
