"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/03/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.13,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,62.14,"2,032,643.00","126,298,523.47"
4.01,BABA,"ALIBABA GRP-ADR",BP41ZD1,130.81,"937,093.00","122,581,135.33"
3.40,AAPL,"APPLE INC",2046251,238.03,"436,067.00","103,797,028.01"
3.28,META,"META PLATFORMS INC",B7TL820,655.05,"153,008.00","100,227,890.40"
3.25,CSCO,"CISCO SYSTEMS INC",2198163,63.48,"1,566,705.00","99,454,433.40"
3.18,"005930 KS","SAMSUNG ELECTRON",6771720,37.25,"2,609,227.00","97,206,146.35"
3.14,NFLX,"NETFLIX INC",2857817,973.70,"98,675.00","96,079,847.50"
3.03,ACN,"ACCENTURE PLC-CL A",B4BNMY3,344.99,"268,583.00","92,658,449.17"
2.98,IBM,IBM,2005973,250.19,"364,351.00","91,156,976.69"
2.80,CRM,"SALESFORCE INC",2310525,293.06,"291,601.00","85,456,589.06"
2.78,AMZN,"AMAZON.COM INC",2000019,205.02,"414,089.00","84,896,526.78"
2.77,ORCL,"ORACLE CORP",2661568,162.02,"523,016.00","84,739,052.32"
2.77,MSFT,"MICROSOFT CORP",2588173,388.49,"217,931.00","84,664,014.19"
2.69,GOOGL,"ALPHABET INC-CL A",BYVY8G0,167.01,"492,521.00","82,255,932.21"
2.56,NOW,"SERVICENOW INC",B80NXX8,910.31,"86,093.00","78,371,318.83"
2.49,AVGO,"BROADCOM INC",BDZ78H9,187.37,"405,727.00","76,021,067.99"
2.48,ADBE,"ADOBE INC",2008154,440.72,"171,756.00","75,696,304.32"
2.47,NVDA,"NVIDIA CORP",2379504,114.06,"661,999.00","75,507,605.94"
2.46,TSM,"TAIWAN SEMIC-ADR",2113382,172.97,"434,339.00","75,127,616.83"
2.45,"SIE GR","SIEMENS AG-REG",5727973,236.92,"315,489.00","74,745,454.07"
2.34,PLTR,"PALANTIR TECHN-A",BN78DQ4,83.42,"858,763.00","71,638,009.46"
2.20,TSLA,"TESLA INC",B616C79,284.65,"236,617.00","67,353,029.05"
