"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/07/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.59,INTC,"INTEL CORP",2463247,42.15,"690,117.00","29,088,431.55"
3.42,NOW,"SERVICENOW INC",B80NXX8,687.68,"40,286.00","27,703,876.48"
3.39,ADBE,"ADOBE INC",2008154,608.78,"45,079.00","27,443,193.62"
3.35,IBM,IBM,2005973,160.22,"169,028.00","27,081,666.16"
3.31,GOOGL,"ALPHABET INC-CL A",BYVY8G0,136.93,"195,606.00","26,784,329.58"
3.27,AMZN,"AMAZON.COM INC",2000019,146.88,"180,377.00","26,493,773.76"
3.21,META,"META PLATFORMS INC",B7TL820,326.59,"79,526.00","25,972,396.34"
3.17,CRM,"SALESFORCE INC",2310525,248.85,"103,013.00","25,634,785.05"
3.13,MSFT,"MICROSOFT CORP",2588173,370.95,"68,253.00","25,318,450.35"
3.09,QCOM,"QUALCOMM INC",2714923,132.94,"188,229.00","25,023,163.26"
3.07,ACN,"ACCENTURE PLC-CL A",B4BNMY3,335.10,"74,222.00","24,871,792.20"
3.06,NFLX,"NETFLIX INC",2857817,452.00,"54,778.00","24,759,656.00"
3.04,NVDA,"NVIDIA CORP",2379504,465.96,"52,888.00","24,643,692.48"
3.00,"SIE GR","SIEMENS AG-REG",5727973,174.17,"139,256.00","24,254,086.23"
2.93,AAPL,"APPLE INC",2046251,194.27,"122,130.00","23,726,195.10"
2.86,"005930 KS","SAMSUNG ELECTRON",6771720,53.95,"428,472.00","23,116,957.56"
2.78,ORCL,"ORACLE CORP",2661568,112.87,"199,383.00","22,504,359.21"
2.70,TSLA,"TESLA INC",B616C79,242.64,"90,184.00","21,882,245.76"
2.67,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,39.39,"549,043.00","21,627,401.69"
2.66,CSCO,"CISCO SYSTEMS INC",2198163,48.26,"445,512.00","21,500,409.12"
2.55,UBER,"UBER TECHNOLOGIES INC",BK6N347,60.98,"337,978.00","20,609,898.44"
2.27,BABA,"ALIBABA GRP-ADR",BP41ZD1,72.33,"254,325.00","18,395,327.25"
1.77,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,71.86,"199,765.00","14,355,112.90"
1.67,SNPS,"SYNOPSYS INC",2867719,534.15,"25,343.00","13,536,963.45"
1.46,CDNS,"CADENCE DESIGN SYS INC",2302232,259.47,"45,443.00","11,791,095.21"
1.42,"000660 KS","SK HYNIX INC",6450267,94.77,"121,519.00","11,516,911.07"
1.33,TRI,"THOMSON REUTERS CORP",BNBXPB4,141.54,"75,830.00","10,732,978.20"
