"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/22/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.36,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,59.35,"1,957,343.00","116,158,896.26"
4.01,BABA,"ALIBABA GRP-ADR",BP41ZD1,115.88,"920,832.00","106,706,012.16"
3.80,NFLX,"NETFLIX INC",2857817,"1,040.34","97,300.00","101,225,082.00"
3.73,"005930 KS","SAMSUNG ELECTRON",6771720,38.71,"2,564,367.00","99,278,629.50"
3.24,IBM,IBM,2005973,240.90,"357,939.00","86,227,505.10"
3.21,AAPL,"APPLE INC",2046251,199.74,"428,411.00","85,570,813.14"
3.18,CSCO,"CISCO SYSTEMS INC",2198163,55.04,"1,539,757.00","84,748,225.28"
2.98,PLTR,"PALANTIR TECHN-A",BN78DQ4,93.99,"844,160.00","79,342,598.40"
2.95,MSFT,"MICROSOFT CORP",2588173,366.82,"214,508.00","78,685,824.56"
2.83,META,"META PLATFORMS INC",B7TL820,500.28,"150,557.00","75,320,655.96"
2.81,ACN,"ACCENTURE PLC-CL A",B4BNMY3,283.96,"263,771.00","74,900,413.16"
2.75,GOOGL,"ALPHABET INC-CL A",BYVY8G0,151.47,"483,982.00","73,308,753.54"
2.65,AMZN,"AMAZON.COM INC",2000019,173.18,"407,015.00","70,486,857.70"
2.62,CRM,"SALESFORCE INC",2310525,243.39,"286,311.00","69,685,234.29"
2.54,AVGO,"BROADCOM INC",BDZ78H9,169.58,"398,781.00","67,625,281.98"
2.52,"SIE GR","SIEMENS AG-REG",5727973,217.30,"309,289.00","67,209,110.66"
2.45,ORCL,"ORACLE CORP",2661568,127.24,"513,853.00","65,382,655.72"
2.43,NOW,"SERVICENOW INC",B80NXX8,766.83,"84,388.00","64,711,250.04"
2.42,TSM,"TAIWAN SEMIC-ADR",2113382,151.40,"426,575.00","64,583,455.00"
2.42,NVDA,"NVIDIA CORP",2379504,98.89,"650,861.00","64,363,644.29"
2.28,UBER,"UBER TECHNOLOGIES INC",BK6N347,74.44,"815,153.00","60,679,989.32"
2.24,QCOM,"QUALCOMM INC",2714923,138.74,"430,083.00","59,669,715.42"
2.21,ADBE,"ADOBE INC",2008154,349.91,"168,346.00","58,905,948.86"
2.07,TSLA,"TESLA INC",B616C79,237.97,"231,967.00","55,201,186.99"
2.03,AMD,"ADVANCED MICRO DEVICES",2007849,86.26,"628,217.00","54,189,998.42"
1.51,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,85.71,"469,505.00","40,241,273.55"
1.35,"3690 HK","MEITUAN-CLASS B",BGJW376,16.78,"2,136,815.00","35,861,473.70"
1.29,"000660 KS","SK HYNIX INC",6450267,122.34,"281,879.00","34,484,616.34"
1.22,INTC,"INTEL CORP",2463247,19.51,"1,663,723.00","32,459,235.73"
1.19,TRI,"THOMSON REUTERS CORP",BNBXPB4,182.26,"174,174.00","31,744,953.24"
1.14,MU,"MICRON TECHNOLOGY INC",2588184,70.21,"431,314.00","30,282,555.94"
1.05,FTNT,"FORTINET INC",B5B2106,94.37,"295,686.00","27,903,887.82"
1.03,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,237.71,"115,388.00","27,428,881.48"
1.03,CDNS,"CADENCE DESIGN SYS INC",2302232,258.15,"106,042.00","27,374,742.30"
0.93,SNPS,"SYNOPSYS INC",2867719,413.40,"59,828.00","24,732,895.20"
0.69,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,220.99,"82,721.00","18,280,513.79"
0.67,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,140.23,"127,792.00","17,920,272.16"
0.64,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,174.66,"98,198.00","17,151,262.68"
0.64,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,50.62,"333,986.00","16,906,371.32"
0.63,"EXPN LN","EXPERIAN PLC",B19NLV4,47.26,"353,859.00","16,723,265.74"
0.61,"6702 JP","FUJITSU LIMITED",6356945,20.46,"796,819.00","16,304,425.73"
0.60,"WKL NA","WOLTERS KLUWER",5671519,172.46,"92,042.00","15,873,317.61"
0.58,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,30.61,"503,532.00","15,411,178.20"
0.55,STNE,"STONECO LTD-A",BGKG6M3,13.12,"1,111,823.00","14,587,117.76"
0.49,"6701 JP","NEC CORP",6640400,22.92,"572,960.00","13,130,545.39"
0.44,ZS,"ZSCALER INC",BZ00V34,196.52,"59,262.00","11,646,168.24"
0.42,DDOG,"DATADOG INC - CLASS A",BKT9Y49,91.42,"120,944.00","11,056,700.48"
0.41,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,61.65,"176,177.00","10,861,312.05"
0.38,OKTA,"OKTA INC",BDFZSP1,94.33,"108,098.00","10,196,884.34"
0.38,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.43,"1,186,061.00","9,998,494.23"
0.37,BIDU,"BAIDU INC - SPON ADR",B0FXT17,85.06,"115,379.00","9,814,137.74"
0.37,G,"GENPACT LTD",B23DBK6,47.35,"206,348.00","9,770,577.80"
0.35,"TIETO FH","TIETOEVRY OYJ",5479702,18.08,"515,622.00","9,321,357.74"
0.35,"6954 JP","FANUC CORP",6356934,24.23,"382,514.00","9,268,948.23"
0.33,NICE,"NICE LTD - SPON ADR",2639736,147.07,"59,298.00","8,720,956.86"
0.33,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,30.58,"284,651.00","8,704,627.58"
0.33,"4755 JP","RAKUTEN GROUP INC",6229597,5.36,"1,622,745.00","8,694,615.24"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,321.69,"26,703.00","8,590,088.07"
0.32,"TEMN SW","TEMENOS AG - REG",7147892,76.16,"112,063.00","8,534,986.79"
0.32,TTD,"TRADE DESK INC-A",BD8FDD1,48.66,"173,171.00","8,426,500.86"
0.31,"2395 TT","ADVANTECH CO LTD",6202673,9.87,"828,157.00","8,173,189.18"
0.31,"2353 TT","ACER INC",6005850,0.97,"8,390,500.00","8,112,754.43"
0.29,"6588 JP","TOSHIBA TEC CORP",6894887,17.95,"436,812.00","7,840,732.72"
0.29,HPE,"HEWLETT PACKA",BYVYWS0,15.15,"505,751.00","7,662,127.65"
0.27,PATH,"UIPATH INC - CLASS A",BMD02L5,10.47,"690,112.00","7,225,472.64"
0.27,CCCS,"CCC INTELLIGENT",BP4CXL8,8.61,"833,406.00","7,175,625.66"
0.27,SNAP,"SNAP INC - A",BD8DJ71,7.85,"899,560.00","7,061,546.00"
0.27,TWLO,"TWILIO INC - A",BD6P5Q0,83.87,"84,103.00","7,053,718.61"
0.25,"3443 TT","GLOBAL UNICHIP CORP",B056381,28.27,"238,865.00","6,752,211.55"
0.25,INFA,"INFORMATICA INC - CLASS A",BMG95P4,17.16,"385,137.00","6,608,950.92"
0.25,STX,"SEAGATE TECHNOLO",BKVD2N4,75.36,"87,521.00","6,595,582.56"
0.25,"AMP IM","AMPLIFON SPA",B14NJ71,18.74,"350,565.00","6,570,855.51"
0.25,DXC,"DXC TECHNOLOGY CO",BYXD7B3,14.53,"449,657.00","6,533,516.21"
0.24,"5803 JP","FUJIKURA LTD",6356707,31.49,"203,790.00","6,418,172.18"
0.23,WIX,"WIX.COM LTD",BFZCHN7,154.61,"40,117.00","6,202,489.37"
0.23,VRNT,"VERINT SYSTEMS INC",2849193,16.20,"372,487.00","6,034,289.40"
0.23,PEGA,"PEGASYSTEMS INC",2675860,68.76,"87,315.00","6,003,779.40"
0.22,TDC,"TERADATA CORP",B247H10,20.19,"295,664.00","5,969,456.16"
0.21,AI,"C3.AI INC-A",BMGNBJ2,19.86,"279,364.00","5,548,169.04"
0.21,"6526 JP","SOCIONEXT INC",BMTVX75,9.98,"548,368.00","5,474,912.35"
0.19,ZBRA,"ZEBRA TECH CORP",2989356,227.20,"22,632.00","5,141,990.40"
0.19,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,5.94,"854,831.00","5,077,696.14"
0.18,AMBA,"AMBARELLA INC",B7KH3G6,40.95,"115,340.00","4,723,173.00"
0.18,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,8.14,"579,662.00","4,718,448.68"
0.17,HUT,"HUT 8 CORP",BQQ8816,11.79,"373,599.00","4,404,732.21"
0.07,,"OTHER PAYABLE & RECEIVABLES",,1.00,"1,916,547.56","1,916,547.56"
0.03,,CASH,,1.00,"659,766.02","659,766.02"
0.00,,"SWISS FRANC",,1.23,132.60,162.89
0.00,,"KOREAN WON",,0.00,0.32,0.00
0.00,,"CANADIAN DOLLAR",,0.72,-277.95,-201.03
0.00,,EURO,,1.15,-545.69,-626.34
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
