"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/30/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.96,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,63.53,"2,001,443.00","127,158,393.76"
3.73,NFLX,"NETFLIX INC",2857817,"1,207.23","99,064.00","119,593,032.72"
3.53,PLTR,"PALANTIR TECHN-A",BN78DQ4,131.78,"860,036.00","113,335,544.08"
3.33,BABA,"ALIBABA GRP-ADR",BP41ZD1,113.84,"938,178.00","106,802,183.52"
3.32,"005930 KS","SAMSUNG ELECTRON",6771720,40.73,"2,612,583.00","106,419,630.79"
3.13,MSFT,"MICROSOFT CORP",2588173,460.36,"218,477.00","100,578,071.72"
3.09,META,"META PLATFORMS INC",B7TL820,647.49,"153,350.00","99,292,591.50"
3.08,CSCO,"CISCO SYSTEMS INC",2198163,63.04,"1,568,716.00","98,891,856.64"
3.06,AVGO,"BROADCOM INC",BDZ78H9,242.07,"406,278.00","98,347,715.46"
2.94,IBM,IBM,2005973,259.06,"364,701.00","94,479,441.06"
2.79,NVDA,"NVIDIA CORP",2379504,135.13,"663,062.00","89,599,568.06"
2.73,AAPL,"APPLE INC",2046251,200.85,"436,496.00","87,670,221.60"
2.71,NOW,"SERVICENOW INC",B80NXX8,"1,011.09","86,005.00","86,958,795.45"
2.70,ORCL,"ORACLE CORP",2661568,165.53,"523,555.00","86,664,059.15"
2.65,ACN,"ACCENTURE PLC-CL A",B4BNMY3,316.82,"268,769.00","85,151,394.58"
2.65,AMZN,"AMAZON.COM INC",2000019,205.01,"414,659.00","85,009,241.59"
2.64,GOOGL,"ALPHABET INC-CL A",BYVY8G0,171.74,"493,096.00","84,684,307.04"
2.62,TSM,"TAIWAN SEMIC-ADR",2113382,193.32,"434,660.00","84,028,471.20"
2.55,TSLA,"TESLA INC",B616C79,346.46,"236,377.00","81,895,175.42"
2.41,CRM,"SALESFORCE INC",2310525,265.37,"291,750.00","77,421,697.50"
2.36,"SIE GR","SIEMENS AG-REG",5727973,240.45,"315,169.00","75,781,388.87"
2.22,ADBE,"ADOBE INC",2008154,415.09,"171,580.00","71,221,142.20"
2.21,AMD,"ADVANCED MICRO DEVICES",2007849,110.73,"639,977.00","70,864,653.21"
2.18,UBER,"UBER TECHNOLOGIES INC",BK6N347,84.16,"830,441.00","69,889,914.56"
1.98,QCOM,"QUALCOMM INC",2714923,145.20,"438,168.00","63,621,993.60"
1.60,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,107.22,"478,325.00","51,286,006.50"
1.44,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,393.00,"117,593.00","46,214,049.00"
1.33,"000660 KS","SK HYNIX INC",6450267,148.22,"287,171.00","42,564,665.87"
1.29,MU,"MICRON TECHNOLOGY INC",2588184,94.46,"439,399.00","41,505,629.54"
1.20,"3690 HK","MEITUAN-CLASS B",BGJW376,17.60,"2,180,915.00","38,380,966.77"
1.10,TRI,"THOMSON REUTERS CORP",BNBXPB4,198.65,"177,408.00","35,241,212.16"
1.03,INTC,"INTEL CORP",2463247,19.55,"1,695,034.00","33,137,914.70"
0.97,CDNS,"CADENCE DESIGN SYS INC",2302232,287.07,"108,100.00","31,032,267.00"
0.96,FTNT,"FORTINET INC",B5B2106,101.78,"301,272.00","30,663,464.16"
0.88,SNPS,"SYNOPSYS INC",2867719,463.98,"61,004.00","28,304,635.92"
0.83,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,205.67,"130,144.00","26,766,716.48"
0.65,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,247.71,"84,338.00","20,891,365.98"
0.64,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,60.19,"340,307.00","20,483,078.33"
0.62,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,38.91,"513,087.00","19,964,644.69"
0.60,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,191.13,"100,109.00","19,133,833.17"
0.58,"6702 JP","FUJITSU LIMITED",6356945,22.99,"811,813.00","18,667,282.54"
0.56,"EXPN LN","EXPERIAN PLC",B19NLV4,49.80,"360,474.00","17,952,241.04"
0.52,ZS,"ZSCALER INC",BZ00V34,275.70,"60,438.00","16,662,756.60"
0.52,"WKL NA","WOLTERS KLUWER",5671519,177.44,"93,806.00","16,644,958.11"
0.48,STNE,"STONECO LTD-A",BGKG6M3,13.65,"1,132,844.00","15,463,320.60"
0.48,"6701 JP","NEC CORP",6640400,26.23,"583,985.00","15,318,501.85"
0.45,DDOG,"DATADOG INC - CLASS A",BKT9Y49,117.88,"123,296.00","14,534,132.48"
0.41,TTD,"TRADE DESK INC-A",BD8FDD1,75.22,"176,405.00","13,269,184.10"
0.40,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,70.54,"179,558.00","12,666,021.32"
0.36,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,40.02,"290,090.00","11,609,401.80"
0.35,OKTA,"OKTA INC",BDFZSP1,103.17,"110,156.00","11,364,794.52"
0.33,STX,"SEAGATE TECHNOLO",BKVD2N4,117.94,"89,138.00","10,512,935.72"
0.33,"6954 JP","FANUC CORP",6356934,26.81,"389,717.00","10,446,830.15"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,382.78,"27,144.00","10,390,180.32"
0.32,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.46,"1,208,552.00","10,224,349.92"
0.31,TWLO,"TWILIO INC - A",BD6P5Q0,117.70,"85,720.00","10,089,244.00"
0.31,NICE,"NICE LTD - SPON ADR",2639736,165.93,"60,474.00","10,034,450.82"
0.31,"2353 TT","ACER INC",6005850,1.16,"8,552,200.00","9,902,442.23"
0.31,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,11.33,"871,001.00","9,864,086.33"
0.30,"5803 JP","FUJIKURA LTD",6356707,46.56,"207,612.00","9,665,874.88"
0.30,BIDU,"BAIDU INC - SPON ADR",B0FXT17,81.90,"117,584.00","9,630,129.60"
0.30,"2395 TT","ADVANTECH CO LTD",6202673,11.41,"842,857.00","9,618,669.40"
0.30,"TIETO FH","TIETOEVRY OYJ",5479702,18.25,"525,324.00","9,589,730.40"
0.29,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.01,"392,487.00","9,423,612.87"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,13.31,"703,195.00","9,359,525.45"
0.29,"3443 TT","GLOBAL UNICHIP CORP",B056381,38.87,"238,865.00","9,285,674.12"
0.29,"4755 JP","RAKUTEN GROUP INC",6229597,5.53,"1,653,468.00","9,151,110.88"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,20.49,"445,044.00","9,120,171.23"
0.28,G,"GENPACT LTD",B23DBK6,43.05,"210,317.00","9,054,146.85"
0.28,HPE,"HEWLETT PACKA",BYVYWS0,17.28,"515,306.00","8,904,487.68"
0.27,PEGA,"PEGASYSTEMS INC",2675860,98.15,"88,932.00","8,728,675.80"
0.26,"TEMN SW","TEMENOS AG - REG",7147892,74.31,"114,121.00","8,480,417.56"
0.26,"6526 JP","SOCIONEXT INC",BMTVX75,14.85,"558,805.00","8,299,103.33"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,22.97,"357,180.00","8,203,064.51"
0.24,AI,"C3.AI INC-A",BMGNBJ2,26.59,"284,656.00","7,569,003.04"
0.24,SNAP,"SNAP INC - A",BD8DJ71,8.25,"916,612.00","7,562,049.00"
0.23,CCCS,"CCC INTELLIGENT",BP4CXL8,8.78,"849,135.00","7,455,405.30"
0.22,DXC,"DXC TECHNOLOGY CO",BYXD7B3,15.20,"458,183.00","6,964,381.60"
0.21,ZBRA,"ZEBRA TECH CORP",2989356,289.77,"23,073.00","6,685,863.21"
0.21,VRNT,"VERINT SYSTEMS INC",2849193,17.54,"379,543.00","6,657,184.22"
0.21,TDC,"TERADATA CORP",B247H10,21.96,"301,250.00","6,615,450.00"
0.19,AMBA,"AMBARELLA INC",B7KH3G6,52.64,"117,545.00","6,187,568.80"
0.19,WIX,"WIX.COM LTD",BFZCHN7,148.95,"40,852.00","6,084,905.40"
0.19,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,10.11,"590,687.00","5,971,845.57"
0.18,HUT,"HUT 8 CORP",BQQ8816,15.27,"380,655.00","5,812,601.85"
0.08,,"OTHER PAYABLE & RECEIVABLES",,1.00,"2,468,501.29","2,468,501.29"
0.01,,CASH,,1.00,"171,345.62","171,345.62"
0.00,,EURO,,1.14,"74,977.30","85,118.29"
0.00,,"SWISS FRANC",,1.22,132.60,161.40
0.00,,"KOREAN WON",,0.00,0.46,0.00
0.00,,"CANADIAN DOLLAR",,0.73,-277.95,-202.15
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
