"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/28/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.74,BABA,"ALIBABA GRP-ADR",BP41ZD1,99.93,"849,846.00","84,925,110.78"
3.52,NOW,"SERVICENOW INC",B80NXX8,945.00,"84,482.00","79,835,490.00"
3.44,ORCL,"ORACLE CORP",2661568,172.42,"451,918.00","77,919,701.56"
3.40,CSCO,"CISCO SYSTEMS INC",2198163,55.28,"1,395,020.00","77,116,705.60"
3.37,META,"META PLATFORMS INC",B7TL820,578.16,"132,338.00","76,512,538.08"
3.32,NFLX,"NETFLIX INC",2857817,749.12,"100,613.00","75,371,210.56"
3.30,IBM,IBM,2005973,212.91,"351,293.00","74,793,792.63"
3.27,CRM,"SALESFORCE INC",2310525,293.77,"252,566.00","74,196,313.82"
3.27,NVDA,"NVIDIA CORP",2379504,140.52,"527,556.00","74,132,169.12"
3.26,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,53.68,"1,379,243.00","74,034,736.13"
3.12,ACN,"ACCENTURE PLC-CL A",B4BNMY3,361.32,"195,786.00","70,741,397.52"
3.04,TSLA,"TESLA INC",B616C79,262.51,"262,497.00","68,908,087.47"
3.00,AVGO,"BROADCOM INC",BDZ78H9,172.02,"394,903.00","67,931,214.06"
2.96,AAPL,"APPLE INC",2046251,233.40,"287,428.00","67,085,695.20"
2.88,AMZN,"AMAZON.COM INC",2000019,188.39,"346,943.00","65,360,591.77"
2.73,MSFT,"MICROSOFT CORP",2588173,426.59,"145,382.00","62,018,507.38"
2.62,GOOGL,"ALPHABET INC-CL A",BYVY8G0,166.72,"355,754.00","59,311,306.88"
2.56,UBER,"UBER TECHNOLOGIES INC",BK6N347,77.69,"748,079.00","58,118,257.51"
2.54,QCOM,"QUALCOMM INC",2714923,172.22,"334,489.00","57,605,695.58"
2.51,ADBE,"ADOBE INC",2008154,481.04,"118,453.00","56,980,631.12"
2.49,"SIE GR","SIEMENS AG-REG",5727973,196.72,"286,796.00","56,419,699.07"
2.08,"3690 HK","MEITUAN-CLASS B",BGJW376,23.83,"1,980,715.00","47,196,893.84"
1.98,"005930 KS","SAMSUNG ELECTRON",6771720,41.95,"1,068,496.00","44,822,828.59"
1.86,MU,"MICRON TECHNOLOGY INC",2588184,106.39,"396,984.00","42,235,127.76"
1.63,"000660 KS","SK HYNIX INC",6450267,141.52,"260,594.00","36,878,284.48"
1.54,INTC,"INTEL CORP",2463247,22.92,"1,524,063.00","34,931,523.96"
1.53,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,79.87,"432,994.00","34,583,230.78"
1.20,SNPS,"SYNOPSYS INC",2867719,496.18,"54,738.00","27,159,900.84"
1.18,TRI,"THOMSON REUTERS CORP",BNBXPB4,166.40,"161,291.00","26,838,822.40"
1.09,CDNS,"CADENCE DESIGN SYS INC",2302232,252.77,"97,442.00","24,630,414.34"
1.01,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,249.70,"91,539.00","22,857,288.30"
0.97,FTNT,"FORTINET INC",B5B2106,80.76,"272,069.00","21,970,932.10"
0.83,TTD,"TRADE DESK INC-A",BD8FDD1,118.98,"158,526.00","18,861,423.48"
0.79,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,234.95,"75,946.00","17,843,512.70"
0.73,"EXPN LN","EXPERIAN PLC",B19NLV4,50.20,"327,488.00","16,438,376.61"
0.69,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.52,"465,737.00","15,609,550.88"
0.68,"WKL NA","WOLTERS KLUWER",5671519,173.80,"88,607.00","15,399,868.61"
0.63,"6702 JP","FUJITSU LIMITED",6356945,19.39,"736,177.00","14,273,383.15"
0.62,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,85.93,"162,574.00","13,969,983.82"
0.62,DDOG,"DATADOG INC - CLASS A",BKT9Y49,126.37,"110,433.00","13,955,418.21"
0.50,EBAY,"EBAY INC",2293819,62.99,"178,523.00","11,245,163.77"
0.48,ROK,"ROCKWELL AUTOMATION INC",2754060,271.33,"40,470.00","10,980,725.10"
0.47,"5803 JP","FUJIKURA LTD",6356707,33.24,"320,399.00","10,651,042.56"
0.44,ZS,"ZSCALER INC",BZ00V34,187.00,"53,745.00","10,050,315.00"
0.44,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,47.72,"208,640.00","9,956,300.80"
0.42,BIDU,"BAIDU INC - SPON ADR",B0FXT17,93.13,"102,790.00","9,572,832.70"
0.42,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.59,"1,108,991.00","9,526,232.69"
0.41,"6954 JP","FANUC CORP",6356934,26.21,"356,335.00","9,338,867.49"
0.41,HPE,"HEWLETT PACKA",BYVYWS0,19.73,"465,706.00","9,188,379.38"
0.38,HUBB,"HUBBELL INC",BDFG6S3,449.67,"19,304.00","8,680,429.68"
0.38,"6701 JP","NEC CORP",6640400,87.28,"97,517.00","8,511,696.90"
0.36,PEGA,"PEGASYSTEMS INC",2675860,80.30,"102,065.00","8,195,819.50"
0.35,DOCU,"DOCUSIGN INC",BFYT7B7,69.58,"114,262.00","7,950,349.96"
0.34,CLS,"CELESTICA INC",BMDLRD5,70.30,"110,994.00","7,802,878.20"
0.33,STX,"SEAGATE TECHNOLO",BKVD2N4,101.32,"74,606.00","7,559,079.92"
0.33,TWLO,"TWILIO INC - A",BD6P5Q0,70.59,"106,790.00","7,538,306.10"
0.33,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,56.39,"132,754.00","7,485,998.06"
0.32,G,"GENPACT LTD",B23DBK6,38.30,"191,321.00","7,327,594.30"
0.31,ZBRA,"ZEBRA TECH CORP",2989356,363.58,"19,373.00","7,043,635.34"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,287.75,"24,210.00","6,966,427.50"
0.30,INFA,"INFORMATICA INC - CLASS A",BMG95P4,26.40,"257,335.00","6,793,644.00"
0.29,"4755 JP","RAKUTEN GROUP INC",6229597,5.92,"1,113,040.00","6,593,909.43"
0.29,AMBA,"AMBARELLA INC",B7KH3G6,59.33,"110,917.00","6,580,705.61"
0.29,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.27,"324,539.00","6,578,405.53"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,12.48,"520,798.00","6,499,559.04"
0.28,"TEMN SW","TEMENOS AG - REG",7147892,72.88,"88,530.00","6,451,744.53"
0.28,TDC,"TERADATA CORP",B247H10,32.13,"198,505.00","6,377,965.65"
0.28,CCCS,"CCC INTELLIGENT",BP4CXL8,10.95,"574,515.00","6,290,939.25"
0.28,WIX,"WIX.COM LTD",BFZCHN7,164.50,"37,986.00","6,248,697.00"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,21.93,"284,526.00","6,238,831.60"
0.27,"TIETO FH","TIETOEVRY OYJ",5479702,19.69,"314,298.00","6,188,441.05"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,29.89,"199,195.00","5,954,256.93"
0.26,AI,"C3.AI INC-A",BMGNBJ2,26.34,"225,847.00","5,948,809.98"
0.26,"2353 TT","ACER INC",6005850,1.28,"4,574,400.00","5,836,384.54"
0.26,"3443 TT","GLOBAL UNICHIP CORP",B056381,39.26,"147,865.00","5,804,860.49"
0.25,"6526 JP","SOCIONEXT INC",BMTVX75,18.62,"307,427.00","5,725,824.11"
0.25,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,61.89,"91,606.00","5,669,495.34"
0.25,"2395 TT","ADVANTECH CO LTD",6202673,9.97,"567,057.00","5,653,697.25"
0.24,STNE,"STONECO LTD-A",BGKG6M3,11.59,"472,038.00","5,470,920.42"
0.24,SNAP,"SNAP INC - A",BD8DJ71,10.71,"498,547.00","5,339,438.37"
0.22,OKTA,"OKTA INC",BDFZSP1,73.25,"66,742.00","4,888,851.50"
0.19,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,59.04,"74,650.00","4,407,525.98"
0.18,VRNT,"VERINT SYSTEMS INC",2849193,22.06,"184,847.00","4,077,724.82"
0.17,VSAT,"VIASAT INC",2946243,10.33,"370,670.00","3,829,021.10"
0.15,,CASH,,1.00,"3,353,519.00","3,353,519.00"
0.00,,"SWISS FRANC",,1.15,132.60,153.14
0.00,,"KOREAN WON",,0.00,-4.04,0.00
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,"TAIWAN DOLLAR",,0.03,-0.68,-0.02
0.00,,EURO,,1.08,-332.78,-360.02
0.00,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-38,873.52","-38,873.52"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
