"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/16/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.60,TSLA,"TESLA INC",B616C79,413.82,"300,939.00","124,534,576.98"
3.84,AVGO,"BROADCOM INC",BDZ78H9,229.41,"453,013.00","103,925,712.33"
3.79,NOW,"SERVICENOW INC",B80NXX8,"1,057.16","96,998.00","102,542,405.68"
3.61,NFLX,"NETFLIX INC",2857817,842.37,"115,811.00","97,555,712.07"
3.54,CSCO,"CISCO SYSTEMS INC",2198163,59.82,"1,600,640.00","95,750,284.80"
3.44,META,"META PLATFORMS INC",B7TL820,611.30,"152,006.00","92,921,267.80"
3.43,CRM,"SALESFORCE INC",2310525,320.00,"290,114.00","92,836,480.00"
3.32,IBM,IBM,2005973,222.66,"403,145.00","89,764,265.70"
3.25,AMZN,"AMAZON.COM INC",2000019,220.66,"397,901.00","87,800,834.66"
3.06,ORCL,"ORACLE CORP",2661568,159.54,"518,074.00","82,653,525.96"
2.99,NVDA,"NVIDIA CORP",2379504,133.57,"605,334.00","80,854,462.38"
2.97,BABA,"ALIBABA GRP-ADR",BP41ZD1,82.43,"975,006.00","80,369,744.58"
2.91,GOOGL,"ALPHABET INC-CL A",BYVY8G0,192.91,"408,500.00","78,803,735.00"
2.91,ACN,"ACCENTURE PLC-CL A",B4BNMY3,350.56,"224,394.00","78,663,560.64"
2.86,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,49.10,"1,575,343.00","77,345,739.99"
2.78,AAPL,"APPLE INC",2046251,228.26,"329,446.00","75,199,343.96"
2.62,MSFT,"MICROSOFT CORP",2588173,424.58,"166,838.00","70,836,078.04"
2.44,"SIE GR","SIEMENS AG-REG",5727973,201.02,"328,814.00","66,099,461.53"
2.29,QCOM,"QUALCOMM INC",2714923,161.43,"383,659.00","61,934,072.37"
2.18,UBER,"UBER TECHNOLOGIES INC",BK6N347,68.58,"858,041.00","58,844,451.78"
2.14,ADBE,"ADOBE INC",2008154,426.93,"135,439.00","57,822,972.27"
1.90,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,103.50,"496,468.00","51,384,438.00"
1.73,MU,"MICRON TECHNOLOGY INC",2588184,102.60,"455,094.00","46,692,644.40"
1.69,"005930 KS","SAMSUNG ELECTRON",6771720,37.28,"1,225,840.00","45,694,454.59"
1.59,"000660 KS","SK HYNIX INC",6450267,144.16,"299,036.00","43,109,466.60"
1.58,"3690 HK","MEITUAN-CLASS B",BGJW376,18.95,"2,248,915.00","42,618,953.98"
1.27,INTC,"INTEL CORP",2463247,19.67,"1,748,457.00","34,392,149.19"
1.24,CDNS,"CADENCE DESIGN SYS INC",2302232,298.90,"111,746.00","33,400,879.40"
1.20,SNPS,"SYNOPSYS INC",2867719,515.81,"62,784.00","32,384,615.04"
1.09,FTNT,"FORTINET INC",B5B2106,94.05,"312,299.00","29,371,720.95"
1.08,TRI,"THOMSON REUTERS CORP",BNBXPB4,158.15,"185,429.00","29,325,596.35"
0.82,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,210.76,"104,949.00","22,119,051.24"
0.81,TTD,"TRADE DESK INC-A",BD8FDD1,120.84,"181,770.00","21,965,086.80"
0.80,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,250.70,"86,674.00","21,729,171.80"
0.68,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,34.43,"534,575.00","18,407,797.71"
0.66,"WKL NA","WOLTERS KLUWER",5671519,175.11,"102,017.00","17,863,982.37"
0.64,DDOG,"DATADOG INC - CLASS A",BKT9Y49,136.79,"126,525.00","17,307,354.75"
0.62,"EXPN LN","EXPERIAN PLC",B19NLV4,44.62,"375,764.00","16,766,927.78"
0.59,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,85.00,"186,712.00","15,870,520.00"
0.54,"6702 JP","FUJITSU LIMITED",6356945,17.17,"845,245.00","14,516,560.15"
0.52,TWLO,"TWILIO INC - A",BD6P5Q0,114.63,"122,882.00","14,085,963.66"
0.52,CLS,"CELESTICA INC",BMDLRD5,110.72,"127,086.00","14,070,961.92"
0.52,"5803 JP","FUJIKURA LTD",6356707,38.22,"367,781.00","14,054,872.71"
0.49,EBAY,"EBAY INC",2293819,65.06,"205,343.00","13,359,615.58"
0.49,ROK,"ROCKWELL AUTOMATION INC",2754060,280.96,"46,728.00","13,128,698.88"
0.46,HPE,"HEWLETT PACKA",BYVYWS0,23.41,"534,544.00","12,513,675.04"
0.44,PEGA,"PEGASYSTEMS INC",2675860,102.49,"117,263.00","12,018,284.87"
0.44,DOCU,"DOCUSIGN INC",BFYT7B7,91.16,"131,248.00","11,964,567.68"
0.43,"6954 JP","FANUC CORP",6356934,28.53,"409,081.00","11,669,605.65"
0.43,ZS,"ZSCALER INC",BZ00V34,187.55,"61,791.00","11,588,902.05"
0.40,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.46,"1,271,699.00","10,758,573.54"
0.39,WIX,"WIX.COM LTD",BFZCHN7,241.72,"43,350.00","10,478,562.00"
0.37,AMBA,"AMBARELLA INC",B7KH3G6,78.18,"127,009.00","9,929,563.62"
0.37,CYBR,"CYBERARK SOFTWAR",BQT3XY6,355.51,"27,786.00","9,878,200.86"
0.37,G,"GENPACT LTD",B23DBK6,44.84,"219,929.00","9,861,616.36"
0.35,HUBB,"HUBBELL INC",BDFG6S3,433.92,"21,986.00","9,540,165.12"
0.35,BIDU,"BAIDU INC - SPON ADR",B0FXT17,80.73,"117,988.00","9,525,171.24"
0.34,"6701 JP","NEC CORP",6640400,82.29,"111,821.00","9,201,213.30"
0.33,ZBRA,"ZEBRA TECH CORP",2989356,402.72,"22,055.00","8,881,989.60"
0.32,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,56.30,"152,422.00","8,581,358.60"
0.31,AI,"C3.AI INC-A",BMGNBJ2,32.31,"258,925.00","8,365,866.75"
0.30,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,78.11,"105,016.00","8,202,799.76"
0.30,"TEMN SW","TEMENOS AG - REG",7147892,79.66,"101,940.00","8,120,994.57"
0.30,STX,"SEAGATE TECHNOLO",BKVD2N4,95.07,"85,334.00","8,112,703.38"
0.30,PATH,"UIPATH INC - CLASS A",BMD02L5,13.35,"597,682.00","7,979,054.70"
0.28,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.63,"372,815.00","7,691,173.45"
0.27,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,88.68,"83,650.00","7,418,167.46"
0.27,"4755 JP","RAKUTEN GROUP INC",6229597,5.79,"1,278,430.00","7,398,255.12"
0.27,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,31.12,"235,460.00","7,327,515.20"
0.27,CCCS,"CCC INTELLIGENT",BP4CXL8,11.11,"659,445.00","7,326,433.95"
0.27,"2395 TT","ADVANTECH CO LTD",6202673,11.07,"656,457.00","7,266,941.31"
0.27,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.53,"295,777.00","7,255,409.81"
0.26,"6588 JP","TOSHIBA TEC CORP",6894887,21.71,"326,544.00","7,090,333.58"
0.26,TDC,"TERADATA CORP",B247H10,31.00,"228,007.00","7,068,217.00"
0.24,OKTA,"OKTA INC",BDFZSP1,85.67,"76,576.00","6,560,265.92"
0.24,"TIETO FH","TIETOEVRY OYJ",5479702,17.79,"360,786.00","6,417,986.90"
0.24,SNAP,"SNAP INC - A",BD8DJ71,11.22,"571,855.00","6,416,213.10"
0.23,"AMP IM","AMPLIFON SPA",B14NJ71,27.35,"228,697.00","6,254,344.58"
0.23,"3443 TT","GLOBAL UNICHIP CORP",B056381,38.11,"163,865.00","6,245,651.74"
0.22,"2353 TT","ACER INC",6005850,1.12,"5,289,600.00","5,943,912.29"
0.22,"6526 JP","SOCIONEXT INC",BMTVX75,16.44,"353,021.00","5,802,867.15"
0.19,VRNT,"VERINT SYSTEMS INC",2849193,24.36,"212,561.00","5,177,985.96"
0.17,STNE,"STONECO LTD-A",BGKG6M3,8.42,"541,770.00","4,561,703.40"
0.16,,CASH,,1.00,"4,334,015.27","4,334,015.27"
0.13,VSAT,"VIASAT INC",2946243,8.47,"425,204.00","3,601,477.88"
0.00,,"SWISS FRANC",,1.10,132.60,145.40
0.00,,EURO,,1.03,-332.77,-342.77
-0.01,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-307,886.03","-307,886.03"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
