"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/13/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.00,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,64.91,"1,955,243.00","126,914,156.08"
3.82,BABA,"ALIBABA GRP-ADR",BP41ZD1,131.65,"920,006.00","121,118,789.90"
3.49,NFLX,"NETFLIX INC",2857817,"1,138.44","97,216.00","110,674,583.04"
3.41,PLTR,"PALANTIR TECHN-A",BN78DQ4,128.10,"843,404.00","108,040,052.40"
3.25,"005930 KS","SAMSUNG ELECTRON",6771720,40.17,"2,562,071.00","102,913,303.38"
3.11,META,"META PLATFORMS INC",B7TL820,656.03,"150,424.00","98,682,656.72"
3.04,MSFT,"MICROSOFT CORP",2588173,449.14,"214,319.00","96,259,235.66"
3.00,CSCO,"CISCO SYSTEMS INC",2198163,61.78,"1,538,378.00","95,040,992.84"
2.92,AVGO,"BROADCOM INC",BDZ78H9,232.42,"398,424.00","92,601,706.08"
2.92,IBM,IBM,2005973,258.59,"357,617.00","92,476,180.03"
2.88,AAPL,"APPLE INC",2046251,212.93,"428,026.00","91,139,576.18"
2.76,NOW,"SERVICENOW INC",B80NXX8,"1,036.72","84,311.00","87,406,899.92"
2.71,AMZN,"AMAZON.COM INC",2000019,211.37,"406,651.00","85,953,821.87"
2.68,ACN,"ACCENTURE PLC-CL A",B4BNMY3,322.53,"263,533.00","84,997,298.49"
2.67,NVDA,"NVIDIA CORP",2379504,129.93,"650,280.00","84,490,880.40"
2.63,ORCL,"ORACLE CORP",2661568,162.27,"513,391.00","83,307,957.57"
2.61,CRM,"SALESFORCE INC",2310525,289.17,"286,052.00","82,717,656.84"
2.61,TSM,"TAIWAN SEMIC-ADR",2113382,193.99,"426,190.00","82,676,598.10"
2.45,"SIE GR","SIEMENS AG-REG",5727973,251.32,"309,009.00","77,660,992.06"
2.44,TSLA,"TESLA INC",B616C79,334.07,"231,757.00","77,423,060.99"
2.43,GOOGL,"ALPHABET INC-CL A",BYVY8G0,159.53,"483,548.00","77,140,412.44"
2.36,UBER,"UBER TECHNOLOGIES INC",BK6N347,91.72,"814,425.00","74,699,061.00"
2.23,AMD,"ADVANCED MICRO DEVICES",2007849,112.46,"627,657.00","70,586,306.22"
2.11,ADBE,"ADOBE INC",2008154,397.40,"168,192.00","66,839,500.80"
2.05,QCOM,"QUALCOMM INC",2714923,151.34,"429,698.00","65,030,495.32"
1.59,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,107.68,"469,085.00","50,511,072.80"
1.35,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,370.10,"115,283.00","42,666,238.30"
1.32,MU,"MICRON TECHNOLOGY INC",2588184,96.93,"430,929.00","41,769,947.97"
1.25,"000660 KS","SK HYNIX INC",6450267,140.13,"281,627.00","39,464,162.58"
1.19,"3690 HK","MEITUAN-CLASS B",BGJW376,17.63,"2,134,715.00","37,625,774.14"
1.18,INTC,"INTEL CORP",2463247,22.56,"1,662,232.00","37,499,953.92"
1.07,CDNS,"CADENCE DESIGN SYS INC",2302232,318.66,"105,944.00","33,760,115.04"
1.01,TRI,"THOMSON REUTERS CORP",BNBXPB4,184.26,"174,020.00","32,064,925.20"
0.98,FTNT,"FORTINET INC",B5B2106,105.05,"295,420.00","31,033,871.00"
0.97,SNPS,"SYNOPSYS INC",2867719,515.71,"59,772.00","30,825,018.12"
0.73,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,181.02,"127,680.00","23,112,633.60"
0.70,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,270.02,"82,644.00","22,315,532.88"
0.69,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,65.48,"333,685.00","21,849,693.80"
0.66,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,212.40,"98,107.00","20,837,926.80"
0.61,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,38.69,"503,077.00","19,463,586.74"
0.59,"EXPN LN","EXPERIAN PLC",B19NLV4,52.80,"353,544.00","18,666,793.18"
0.56,"6702 JP","FUJITSU LIMITED",6356945,22.24,"796,105.00","17,703,785.74"
0.51,"WKL NA","WOLTERS KLUWER",5671519,175.31,"91,958.00","16,120,826.80"
0.49,STNE,"STONECO LTD-A",BGKG6M3,13.89,"1,110,822.00","15,429,317.58"
0.46,ZS,"ZSCALER INC",BZ00V34,245.00,"59,206.00","14,505,470.00"
0.45,"6701 JP","NEC CORP",6640400,24.81,"572,435.00","14,201,018.43"
0.45,DDOG,"DATADOG INC - CLASS A",BKT9Y49,117.31,"120,832.00","14,174,801.92"
0.43,TTD,"TRADE DESK INC-A",BD8FDD1,78.14,"173,017.00","13,519,548.38"
0.42,OKTA,"OKTA INC",BDFZSP1,124.05,"108,000.00","13,397,400.00"
0.41,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,73.83,"176,016.00","12,995,261.28"
0.35,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,38.89,"284,392.00","11,060,004.88"
0.33,BIDU,"BAIDU INC - SPON ADR",B0FXT17,91.09,"115,274.00","10,500,308.66"
0.33,"6954 JP","FANUC CORP",6356934,26.96,"382,171.00","10,302,888.68"
0.32,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.45,"1,184,990.00","10,013,165.50"
0.31,NICE,"NICE LTD - SPON ADR",2639736,166.82,"59,242.00","9,882,750.44"
0.31,"4755 JP","RAKUTEN GROUP INC",6229597,5.98,"1,621,282.00","9,699,949.66"
0.30,CYBR,"CYBERARK SOFTWAR",BQT3XY6,361.29,"26,682.00","9,639,939.78"
0.30,TWLO,"TWILIO INC - A",BD6P5Q0,114.54,"84,026.00","9,624,338.04"
0.30,"2353 TT","ACER INC",6005850,1.13,"8,382,800.00","9,500,873.85"
0.30,"2395 TT","ADVANTECH CO LTD",6202673,11.40,"827,457.00","9,432,574.87"
0.30,"TIETO FH","TIETOEVRY OYJ",5479702,18.23,"515,160.00","9,390,488.25"
0.29,STX,"SEAGATE TECHNOLO",BKVD2N4,105.47,"87,444.00","9,222,718.68"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,13.26,"689,489.00","9,142,624.14"
0.29,"6588 JP","TOSHIBA TEC CORP",6894887,20.83,"436,420.00","9,091,160.93"
