"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 06/26/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
0.19,WIX,"WIX.COM LTD",BFZCHN7,159.26,"43,012.00","6,850,091.12"
0.17,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,9.92,"623,087.00","6,181,023.04"
0.10,,CASH,,1.00,"3,554,009.73","3,554,009.73"
0.00,,"TAIWAN DOLLAR",,0.03,"836,819.60","28,719.18"
0.00,"25557878D TT","ACER INC - RTS",,0.44,"4,376.00","1,944.86"
0.00,,"SWISS FRANC",,1.25,132.60,165.78
0.00,,"CANADIAN DOLLAR",,0.73,-277.95,-203.81
0.00,,EURO,,1.17,-332.77,-389.61
-0.02,,"KOREAN WON",,0.00,"-973,265,950.54","-717,350.99"
-0.06,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-2,176,816.99","-2,176,816.99"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
