"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/28/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.56,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,65.50,"2,030,543.00","133,003,575.07"
4.25,BABA,"ALIBABA GRP-ADR",BP41ZD1,132.43,"936,267.00","123,989,838.81"
3.67,"005930 KS","SAMSUNG ELECTRON",6771720,41.05,"2,606,931.00","107,011,180.12"
3.27,CSCO,"CISCO SYSTEMS INC",2198163,60.86,"1,565,326.00","95,265,740.36"
3.26,AAPL,"APPLE INC",2046251,217.90,"435,682.00","94,935,107.80"
3.16,NFLX,"NETFLIX INC",2857817,933.85,"98,591.00","92,069,205.35"
3.05,IBM,IBM,2005973,244.00,"364,029.00","88,823,076.00"
3.02,META,"META PLATFORMS INC",B7TL820,576.74,"152,875.00","88,169,127.50"
2.83,MSFT,"MICROSOFT CORP",2588173,378.80,"217,742.00","82,480,669.60"
2.80,ACN,"ACCENTURE PLC-CL A",B4BNMY3,304.33,"268,345.00","81,665,433.85"
2.73,AMZN,"AMAZON.COM INC",2000019,192.72,"413,725.00","79,733,082.00"
2.70,CRM,"SALESFORCE INC",2310525,269.97,"291,342.00","78,653,599.74"
2.60,GOOGL,"ALPHABET INC-CL A",BYVY8G0,154.33,"492,087.00","75,943,786.71"
2.53,"SIE GR","SIEMENS AG-REG",5727973,233.78,"315,209.00","73,688,410.75"
2.53,PLTR,"PALANTIR TECHN-A",BN78DQ4,85.85,"858,007.00","73,659,900.95"
2.52,ORCL,"ORACLE CORP",2661568,140.87,"522,554.00","73,612,181.98"
2.49,NVDA,"NVIDIA CORP",2379504,109.67,"661,418.00","72,537,712.06"
2.46,TSM,"TAIWAN SEMIC-ADR",2113382,165.25,"433,954.00","71,710,898.50"
2.35,NOW,"SERVICENOW INC",B80NXX8,797.76,"86,016.00","68,620,124.16"
2.35,AVGO,"BROADCOM INC",BDZ78H9,169.12,"405,370.00","68,556,174.40"
2.29,QCOM,"QUALCOMM INC",2714923,152.72,"437,144.00","66,760,631.68"
2.27,ADBE,"ADOBE INC",2008154,385.71,"171,602.00","66,188,607.42"
2.26,AMD,"ADVANCED MICRO DEVICES",2007849,103.22,"638,290.00","65,884,293.80"
2.14,TSLA,"TESLA INC",B616C79,263.55,"236,407.00","62,305,064.85"
2.07,UBER,"UBER TECHNOLOGIES INC",BK6N347,72.75,"828,153.00","60,248,130.75"
1.58,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,96.68,"477,078.00","46,123,901.04"
1.54,"3690 HK","MEITUAN-CLASS B",BGJW376,20.58,"2,181,215.00","44,894,872.56"
1.33,"000660 KS","SK HYNIX INC",6450267,135.90,"286,335.00","38,912,117.21"
1.33,MU,"MICRON TECHNOLOGY INC",2588184,88.33,"438,023.00","38,688,381.48"
1.32,INTC,"INTEL CORP",2463247,22.71,"1,695,247.00","38,499,059.37"
1.10,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,272.38,"117,608.00","32,034,067.04"
1.04,TRI,"THOMSON REUTERS CORP",BNBXPB4,171.01,"176,650.00","30,208,916.50"
1.00,FTNT,"FORTINET INC",B5B2106,96.60,"301,310.00","29,106,546.00"
0.95,CDNS,"CADENCE DESIGN SYS INC",2302232,256.69,"108,114.00","27,751,782.66"
0.92,SNPS,"SYNOPSYS INC",2867719,437.95,"61,012.00","26,720,205.40"
0.72,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,62.04,"340,350.00","21,115,314.00"
0.69,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,238.49,"84,349.00","20,116,393.01"
0.67,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,150.63,"129,442.00","19,497,848.46"
0.65,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,189.99,"100,122.00","19,022,178.78"
0.59,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.69,"513,152.00","17,289,083.68"
0.58,"EXPN LN","EXPERIAN PLC",B19NLV4,46.90,"360,519.00","16,908,294.91"
0.58,"6702 JP","FUJITSU LIMITED",6356945,20.78,"811,915.00","16,873,136.22"
0.51,"WKL NA","WOLTERS KLUWER",5671519,157.10,"93,818.00","14,738,389.87"
0.49,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,80.01,"179,581.00","14,368,275.81"
0.43,"6701 JP","NEC CORP",6640400,21.45,"584,060.00","12,530,423.82"
0.43,ZS,"ZSCALER INC",BZ00V34,207.14,"60,446.00","12,520,784.44"
0.43,DDOG,"DATADOG INC - CLASS A",BKT9Y49,101.10,"123,312.00","12,466,843.20"
0.43,STNE,"STONECO LTD-A",BGKG6M3,10.99,"1,132,987.00","12,451,527.13"
0.41,OKTA,"OKTA INC",BDFZSP1,107.99,"110,170.00","11,897,258.30"
0.38,"6954 JP","FANUC CORP",6356934,28.66,"389,766.00","11,171,000.91"
0.38,BIDU,"BAIDU INC - SPON ADR",B0FXT17,93.37,"117,599.00","10,980,218.63"
0.36,G,"GENPACT LTD",B23DBK6,50.00,"210,344.00","10,517,200.00"
0.34,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,34.26,"290,127.00","9,939,751.02"
0.34,TTD,"TRADE DESK INC-A",BD8FDD1,55.85,"176,427.00","9,853,447.95"
0.34,"2395 TT","ADVANTECH CO LTD",6202673,11.71,"833,957.00","9,763,742.73"
0.33,"4755 JP","RAKUTEN GROUP INC",6229597,5.89,"1,653,677.00","9,735,538.46"
0.33,"2353 TT","ACER INC",6005850,1.13,"8,553,300.00","9,691,356.95"
0.32,NICE,"NICE LTD - SPON ADR",2639736,155.48,"60,482.00","9,403,741.36"
0.32,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.78,"1,208,705.00","9,403,724.90"
0.32,"TIETO FH","TIETOEVRY OYJ",5479702,17.59,"525,390.00","9,240,213.32"
0.31,"TEMN SW","TEMENOS AG - REG",7147892,79.29,"114,135.00","9,049,696.07"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,335.74,"26,720.00","8,970,972.80"
0.29,TWLO,"TWILIO INC - A",BD6P5Q0,98.98,"85,731.00","8,485,654.38"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,18.48,"445,100.00","8,225,205.12"
0.28,SNAP,"SNAP INC - A",BD8DJ71,8.89,"916,728.00","8,149,711.92"
0.28,HPE,"HEWLETT PACKA",BYVYWS0,15.79,"515,371.00","8,137,708.09"
0.27,"5803 JP","FUJIKURA LTD",6356707,37.87,"207,638.00","7,863,369.54"
0.27,DXC,"DXC TECHNOLOGY CO",BYXD7B3,17.08,"458,241.00","7,826,756.28"
0.26,"3443 TT","GLOBAL UNICHIP CORP",B056381,34.85,"218,865.00","7,627,799.07"
0.26,CCCS,"CCC INTELLIGENT",BP4CXL8,8.92,"849,242.00","7,575,238.64"
0.26,STX,"SEAGATE TECHNOLO",BKVD2N4,84.92,"89,149.00","7,570,533.08"
0.26,PATH,"UIPATH INC - CLASS A",BMD02L5,10.69,"703,284.00","7,518,105.96"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,20.82,"357,225.00","7,436,710.33"
0.25,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,8.45,"871,111.00","7,360,887.95"
0.25,"6526 JP","SOCIONEXT INC",BMTVX75,13.03,"558,876.00","7,279,985.16"
0.24,INFA,"INFORMATICA INC - CLASS A",BMG95P4,18.11,"392,537.00","7,108,845.07"
0.24,TDC,"TERADATA CORP",B247H10,22.98,"301,288.00","6,923,598.24"
0.23,WIX,"WIX.COM LTD",BFZCHN7,166.36,"40,857.00","6,796,970.52"
0.23,VRNT,"VERINT SYSTEMS INC",2849193,17.85,"379,591.00","6,775,699.35"
0.22,ZBRA,"ZEBRA TECH CORP",2989356,280.79,"23,076.00","6,479,510.04"
0.21,AI,"C3.AI INC-A",BMGNBJ2,21.81,"284,692.00","6,209,132.52"
0.21,PEGA,"PEGASYSTEMS INC",2675860,69.52,"88,943.00","6,183,317.36"
0.20,AMBA,"AMBARELLA INC",B7KH3G6,50.61,"117,560.00","5,949,711.60"
0.17,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,8.50,"590,762.00","5,021,477.00"
0.15,HUT,"HUT 8 CORP",BQQ8816,11.72,"380,703.00","4,461,839.16"
0.13,,CASH,,1.00,"3,721,956.62","3,721,956.62"
0.05,,"OTHER PAYABLE & RECEIVABLES",,1.00,"1,307,348.68","1,307,348.68"
0.00,,"SWISS FRANC",,1.14,132.60,150.52
0.00,,"CANADIAN DOLLAR",,0.70,-277.95,-194.60
0.00,,EURO,,1.08,-545.69,-590.60
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
