"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/11/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.55,NVDA,"NVIDIA CORP",2379504,127.40,"960,400.00","122,354,960.00"
3.70,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,49.28,"1,654,743.00","81,548,257.78"
3.63,AVGO,"BROADCOM INC",BDZ78H9,"1,705.95","46,931.00","80,061,939.45"
3.48,META,"META PLATFORMS INC",B7TL820,512.70,"149,481.00","76,638,908.70"
3.46,NFLX,"NETFLIX INC",2857817,652.75,"116,902.00","76,307,780.50"
3.39,QCOM,"QUALCOMM INC",2714923,199.85,"374,074.00","74,758,688.90"
3.33,ORCL,"ORACLE CORP",2661568,142.76,"513,329.00","73,282,848.04"
3.29,GOOGL,"ALPHABET INC-CL A",BYVY8G0,185.57,"390,879.00","72,535,416.03"
3.26,AMZN,"AMAZON.COM INC",2000019,195.05,"368,038.00","71,785,811.90"
3.04,AAPL,"APPLE INC",2046251,227.57,"294,497.00","67,018,682.29"
3.01,TSLA,"TESLA INC",B616C79,241.03,"275,193.00","66,329,768.79"
2.97,MSFT,"MICROSOFT CORP",2588173,454.70,"144,140.00","65,540,458.00"
2.94,"005930 KS","SAMSUNG ELECTRON",6771720,63.53,"1,018,400.00","64,697,831.60"
2.77,BABA,"ALIBABA GRP-ADR",BP41ZD1,78.52,"776,296.00","60,954,761.92"
2.67,IBM,IBM,2005973,178.31,"330,511.00","58,933,416.41"
2.61,NOW,"SERVICENOW INC",B80NXX8,749.14,"76,719.00","57,473,271.66"
2.44,ADBE,"ADOBE INC",2008154,557.63,"96,227.00","53,659,062.01"
2.38,"SIE GR","SIEMENS AG-REG",5727973,194.63,"269,173.00","52,388,000.11"
2.37,CRM,"SALESFORCE INC",2310525,251.12,"207,898.00","52,207,345.76"
2.35,CSCO,"CISCO SYSTEMS INC",2198163,46.76,"1,109,465.00","51,878,583.40"
2.30,UBER,"UBER TECHNOLOGIES INC",BK6N347,73.53,"688,021.00","50,590,184.13"
2.19,MU,"MICRON TECHNOLOGY INC",2588184,130.23,"369,942.00","48,177,546.66"
2.10,ACN,"ACCENTURE PLC-CL A",B4BNMY3,297.99,"155,615.00","46,371,713.85"
1.93,"000660 KS","SK HYNIX INC",6450267,174.78,"243,190.00","42,504,017.70"
1.79,INTC,"INTEL CORP",2463247,33.50,"1,174,823.00","39,356,570.50"
1.41,SNPS,"SYNOPSYS INC",2867719,608.74,"51,100.00","31,106,614.00"
1.29,CDNS,"CADENCE DESIGN SYS INC",2302232,314.07,"90,591.00","28,451,915.37"
1.28,"3690 HK","MEITUAN-CLASS B",BGJW376,14.87,"1,890,015.00","28,102,602.58"
1.20,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,65.31,"403,210.00","26,333,645.10"
1.14,TRI,"THOMSON REUTERS CORP",BNBXPB4,165.16,"152,577.00","25,199,617.32"
1.07,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,274.58,"85,725.00","23,538,370.50"
0.76,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,38.40,"436,894.00","16,778,022.41"
0.74,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,889.22,"18,447.00","16,403,441.34"
0.73,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,226.81,"70,438.00","15,976,042.78"
0.69,"5803 JP","FUJIKURA LTD",6356707,21.43,"712,517.00","15,265,974.45"
0.68,FTNT,"FORTINET INC",B5B2106,58.79,"256,072.00","15,054,472.88"
0.67,TTD,"TRADE DESK INC-A",BD8FDD1,98.57,"149,776.00","14,763,420.32"
0.66,"EXPN LN","EXPERIAN PLC",B19NLV4,47.23,"307,289.00","14,512,149.18"
0.62,"WKL NA","WOLTERS KLUWER",5671519,163.89,"83,640.00","13,707,969.97"
0.59,DDOG,"DATADOG INC - CLASS A",BKT9Y49,127.19,"101,556.00","12,916,907.64"
0.55,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,79.94,"151,167.00","12,084,289.98"
0.53,"6702 JP","FUJITSU LIMITED",6356945,16.82,"699,130.00","11,762,404.76"
0.50,CLS,"CELESTICA INC",BMDLRD5,59.48,"186,623.00","11,100,336.04"
0.47,ROK,"ROCKWELL AUTOMATION INC",2754060,274.23,"37,750.00","10,352,182.50"
0.44,"6954 JP","FANUC CORP",6356934,29.01,"336,033.00","9,747,182.38"
0.44,BIDU,"BAIDU INC - SPON ADR",B0FXT17,100.67,"95,480.00","9,611,971.60"
0.43,ZS,"ZSCALER INC",BZ00V34,195.92,"48,874.00","9,575,394.08"
0.43,EBAY,"EBAY INC",2293819,54.02,"174,135.00","9,406,772.70"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,21.20,"432,828.00","9,175,953.60"
0.35,"6701 JP","NEC CORP",6640400,85.90,"90,666.00","7,788,526.77"
0.34,SNAP,"SNAP INC - A",BD8DJ71,16.37,"463,374.00","7,585,432.38"
0.34,STX,"SEAGATE TECHNOLO",BKVD2N4,106.11,"71,016.00","7,535,507.76"
0.34,ZBRA,"ZEBRA TECH CORP",2989356,328.32,"22,702.00","7,453,520.64"
