"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/18/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.82,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,66.13,"2,308,843.00","152,691,138.54"
3.74,PLTR,"PALANTIR TECHN-A",BN78DQ4,153.52,"973,976.00","149,524,795.52"
3.64,ORCL,"ORACLE CORP",2661568,245.45,"593,185.00","145,597,258.25"
3.56,"005930 KS","SAMSUNG ELECTRON",6771720,48.17,"2,958,623.00","142,530,497.40"
3.38,NFLX,"NETFLIX INC",2857817,"1,209.24","111,724.00","135,101,129.76"
3.26,AVGO,"BROADCOM INC",BDZ78H9,283.34,"460,083.00","130,359,917.22"
3.23,NVDA,"NVIDIA CORP",2379504,172.41,"750,627.00","129,415,601.07"
3.19,BABA,"ALIBABA GRP-ADR",BP41ZD1,120.23,"1,062,668.00","127,764,573.64"
3.15,MSFT,"MICROSOFT CORP",2588173,510.05,"246,962.00","125,962,968.10"
3.05,META,"META PLATFORMS INC",B7TL820,704.28,"173,395.00","122,118,630.60"
3.02,CSCO,"CISCO SYSTEMS INC",2198163,68.05,"1,776,551.00","120,894,295.55"
2.96,TSM,"TAIWAN SEMIC-ADR",2113382,240.40,"492,685.00","118,441,474.00"
2.95,IBM,IBM,2005973,285.87,"413,231.00","118,130,345.97"
2.84,AMD,"ADVANCED MICRO DEVICES",2007849,156.99,"724,377.00","113,719,945.23"
2.65,AMZN,"AMAZON.COM INC",2000019,226.13,"469,519.00","106,172,331.47"
2.61,AAPL,"APPLE INC",2046251,211.18,"494,521.00","104,432,944.78"
2.58,GOOGL,"ALPHABET INC-CL A",BYVY8G0,185.06,"558,506.00","103,357,120.36"
2.35,NOW,"SERVICENOW INC",B80NXX8,963.40,"97,610.00","94,037,474.00"
2.33,"SIE GR","SIEMENS AG-REG",5727973,261.14,"357,369.00","93,322,613.48"
2.21,TSLA,"TESLA INC",B616C79,329.65,"268,027.00","88,355,100.55"
2.17,CRM,"SALESFORCE INC",2310525,262.38,"330,290.00","86,661,490.20"
2.15,ACN,"ACCENTURE PLC-CL A",B4BNMY3,282.44,"304,639.00","86,042,239.16"
2.13,UBER,"UBER TECHNOLOGIES INC",BK6N347,90.59,"940,161.00","85,169,184.99"
1.92,QCOM,"QUALCOMM INC",2714923,154.80,"496,193.00","76,810,676.40"
1.78,ADBE,"ADOBE INC",2008154,365.79,"194,425.00","71,118,720.75"
1.72,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,127.07,"541,625.00","68,824,288.75"
1.57,"000660 KS","SK HYNIX INC",6450267,193.13,"325,151.00","62,796,151.06"
1.42,MU,"MICRON TECHNOLOGY INC",2588184,114.39,"497,424.00","56,900,331.36"
1.22,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,364.46,"133,418.00","48,625,524.28"
1.11,INTC,"INTEL CORP",2463247,23.10,"1,919,749.00","44,346,201.90"
1.05,TRI,"THOMSON REUTERS CORP",BNBXPB4,209.29,"200,618.00","41,987,341.22"
1.01,SNPS,"SYNOPSYS INC",2867719,584.76,"69,001.00","40,349,024.76"
1.01,"3690 HK","MEITUAN-CLASS B",BGJW376,16.22,"2,478,915.00","40,210,744.35"
0.97,CDNS,"CADENCE DESIGN SYS INC",2302232,315.57,"122,375.00","38,617,878.75"
0.90,FTNT,"FORTINET INC",B5B2106,105.42,"341,362.00","35,986,382.04"
0.80,SNOW,"SNOWFLAKE INC",BN134B7,216.89,"147,024.00","31,888,035.36"
0.72,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,74.65,"385,672.00","28,790,414.80"
0.65,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,44.39,"581,662.00","25,822,662.78"
0.64,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,225.90,"113,266.00","25,586,789.40"
0.56,"EXPN LN","EXPERIAN PLC",B19NLV4,54.95,"407,949.00","22,417,974.11"
0.56,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,233.06,"95,324.00","22,216,211.44"
0.51,DDOG,"DATADOG INC - CLASS A",BKT9Y49,145.02,"140,176.00","20,328,323.52"
0.50,"6702 JP","FUJITSU LIMITED",6356945,21.78,"919,423.00","20,023,663.98"
0.49,ZS,"ZSCALER INC",BZ00V34,288.72,"68,365.00","19,738,342.80"
0.48,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,19.51,"987,051.00","19,257,365.01"
0.45,"6701 JP","NEC CORP",6640400,27.15,"663,110.00","18,000,581.91"
0.44,STNE,"STONECO LTD-A",BGKG6M3,13.67,"1,283,709.00","17,548,302.03"
0.44,"WKL NA","WOLTERS KLUWER",5671519,163.59,"106,466.00","17,416,748.82"
0.43,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,51.77,"329,125.00","17,038,801.25"
0.40,TTD,"TRADE DESK INC-A",BD8FDD1,80.21,"199,615.00","16,011,119.15"
0.39,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,75.96,"203,823.00","15,482,395.08"
0.38,STX,"SEAGATE TECHNOLO",BKVD2N4,149.08,"100,743.00","15,018,262.73"
0.32,"5803 JP","FUJIKURA LTD",6356707,54.45,"235,042.00","12,797,161.99"
0.32,TWLO,"TWILIO INC - A",BD6P5Q0,131.00,"97,325.00","12,749,575.00"
0.31,HPE,"HEWLETT PACKA",BYVYWS0,21.11,"583,881.00","12,325,727.91"
0.30,OKTA,"OKTA INC",BDFZSP1,95.43,"124,926.00","11,921,688.18"
0.29,BIDU,"BAIDU INC - SPON ADR",B0FXT17,87.81,"133,409.00","11,714,644.29"
0.29,CYBR,"CYBERARK SOFTWAR",BQT3XY6,385.58,"30,309.00","11,686,544.22"
0.29,"6526 JP","SOCIONEXT INC",BMTVX75,18.32,"633,710.00","11,609,872.76"
0.29,"TIETO FH","TIETOEVRY OYJ",5479702,19.24,"594,954.00","11,447,953.04"
0.28,"6954 JP","FANUC CORP",6356934,25.65,"441,412.00","11,322,524.72"
0.27,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.50,"445,237.00","10,908,306.50"
0.27,G,"GENPACT LTD",B23DBK6,45.37,"238,802.00","10,834,446.74"
0.27,"2395 TT","ADVANTECH CO LTD",6202673,11.40,"948,357.00","10,808,777.96"
0.26,NICE,"NICE LTD - SPON ADR",2639736,153.41,"68,914.00","10,572,096.74"
0.26,PEGA,"PEGASYSTEMS INC",2675860,52.21,"201,074.00","10,498,073.54"
0.26,SNAP,"SNAP INC - A",BD8DJ71,10.01,"1,038,992.00","10,400,309.92"
0.26,"2353 TT","ACER INC",6005850,1.06,"9,712,700.00","10,257,910.42"
0.26,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.46,"1,369,967.00","10,219,953.82"
0.25,"3443 TT","GLOBAL UNICHIP CORP",B056381,42.31,"238,865.00","10,107,237.67"
0.25,"6588 JP","TOSHIBA TEC CORP",6894887,20.02,"504,124.00","10,093,004.16"
0.25,PATH,"UIPATH INC - CLASS A",BMD02L5,12.59,"797,090.00","10,035,363.10"
0.24,"4755 JP","RAKUTEN GROUP INC",6229597,5.21,"1,873,963.00","9,767,651.18"
0.24,"TEMN SW","TEMENOS AG - REG",7147892,74.11,"128,891.00","9,552,254.33"
