"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/19/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.65,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,69.50,"2,018,843.00","140,302,079.74"
4.42,BABA,"ALIBABA GRP-ADR",BP41ZD1,143.20,"931,665.00","133,414,428.00"
3.46,"005930 KS","SAMSUNG ELECTRON",6771720,40.26,"2,594,139.00","104,436,811.99"
3.16,CSCO,"CISCO SYSTEMS INC",2198163,61.12,"1,557,643.00","95,203,140.16"
3.12,NFLX,"NETFLIX INC",2857817,959.49,"98,123.00","94,148,037.27"
3.09,AAPL,"APPLE INC",2046251,215.24,"433,537.00","93,314,503.88"
3.03,IBM,IBM,2005973,252.29,"362,235.00","91,388,268.15"
2.95,META,"META PLATFORMS INC",B7TL820,584.06,"152,134.00","88,855,384.04"
2.87,ACN,"ACCENTURE PLC-CL A",B4BNMY3,324.47,"267,019.00","86,639,654.93"
2.79,MSFT,"MICROSOFT CORP",2588173,387.82,"216,689.00","84,036,327.98"
2.68,CRM,"SALESFORCE INC",2310525,279.39,"289,899.00","80,994,881.61"
2.68,"SIE GR","SIEMENS AG-REG",5727973,257.46,"313,649.00","80,751,730.32"
2.67,AMZN,"AMAZON.COM INC",2000019,195.54,"411,697.00","80,503,231.38"
2.66,GOOGL,"ALPHABET INC-CL A",BYVY8G0,163.89,"489,669.00","80,251,852.41"
2.63,ORCL,"ORACLE CORP",2661568,152.45,"519,980.00","79,270,951.00"
2.61,AVGO,"BROADCOM INC",BDZ78H9,194.98,"403,381.00","78,651,227.38"
2.56,NVDA,"NVIDIA CORP",2379504,117.52,"658,181.00","77,349,431.12"
2.49,TSM,"TAIWAN SEMIC-ADR",2113382,173.76,"431,809.00","75,031,131.84"
2.44,PLTR,"PALANTIR TECHN-A",BN78DQ4,86.10,"853,795.00","73,511,749.50"
2.39,NOW,"SERVICENOW INC",B80NXX8,844.12,"85,587.00","72,245,698.44"
2.28,QCOM,"QUALCOMM INC",2714923,158.26,"434,999.00","68,842,941.74"
2.24,AMD,"ADVANCED MICRO DEVICES",2007849,106.23,"635,170.00","67,474,109.10"
2.20,ADBE,"ADOBE INC",2008154,387.89,"170,744.00","66,229,890.16"
1.99,UBER,"UBER TECHNOLOGIES INC",BK6N347,73.02,"824,097.00","60,175,562.94"
1.84,TSLA,"TESLA INC",B616C79,235.86,"235,237.00","55,482,998.82"
1.63,"3690 HK","MEITUAN-CLASS B",BGJW376,22.64,"2,169,515.00","49,112,981.45"
1.60,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,101.54,"474,738.00","48,204,896.52"
1.47,MU,"MICRON TECHNOLOGY INC",2588184,102.06,"435,878.00","44,485,708.68"
1.35,INTC,"INTEL CORP",2463247,24.12,"1,686,940.00","40,688,992.80"
1.34,"000660 KS","SK HYNIX INC",6450267,141.42,"284,931.00","40,295,451.45"
1.15,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,297.03,"117,023.00","34,759,341.69"
1.00,TRI,"THOMSON REUTERS CORP",BNBXPB4,171.02,"175,792.00","30,063,947.84"
0.98,FTNT,"FORTINET INC",B5B2106,98.17,"299,828.00","29,434,114.76"
0.92,CDNS,"CADENCE DESIGN SYS INC",2302232,258.70,"107,568.00","27,827,841.60"
0.91,SNPS,"SYNOPSYS INC",2867719,450.28,"60,700.00","27,331,996.00"
0.78,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,69.81,"338,673.00","23,642,762.13"
0.70,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,252.50,"83,920.00","21,189,800.00"
0.69,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,207.38,"99,615.00","20,658,158.70"
0.67,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,155.96,"128,818.00","20,090,455.28"
0.65,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,38.27,"510,617.00","19,538,929.98"
0.55,"6702 JP","FUJITSU LIMITED",6356945,20.54,"807,937.00","16,591,154.71"
0.54,"EXPN LN","EXPERIAN PLC",B19NLV4,45.63,"358,764.00","16,370,680.58"
0.49,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,82.40,"178,684.00","14,723,561.60"
0.48,"WKL NA","WOLTERS KLUWER",5671519,155.54,"93,350.00","14,519,779.85"
0.43,STNE,"STONECO LTD-A",BGKG6M3,11.38,"1,127,410.00","12,829,925.80"
0.43,DDOG,"DATADOG INC - CLASS A",BKT9Y49,104.43,"122,688.00","12,812,307.84"
0.41,OKTA,"OKTA INC",BDFZSP1,114.08,"109,624.00","12,505,905.92"
0.41,ZS,"ZSCALER INC",BZ00V34,203.95,"60,134.00","12,264,329.30"
0.40,"6701 JP","NEC CORP",6640400,104.54,"116,227.00","12,150,634.82"
0.38,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,40.10,"288,684.00","11,576,228.40"
0.38,BIDU,"BAIDU INC - SPON ADR",B0FXT17,98.24,"117,014.00","11,495,455.36"
0.38,"6954 JP","FANUC CORP",6356934,29.42,"387,855.00","11,410,617.32"
