"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 06/10/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.63,NVDA,"NVIDIA CORP",2379504,121.78,"893,080.00","108,759,282.40"
3.87,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,47.97,"1,559,643.00","74,811,446.10"
3.77,QCOM,"QUALCOMM INC",2714923,209.35,"347,910.00","72,834,958.50"
3.62,META,"META PLATFORMS INC",B7TL820,502.60,"138,931.00","69,826,720.60"
3.61,NFLX,"NETFLIX INC",2857817,644.50,"108,186.00","69,725,877.00"
3.32,AMZN,"AMAZON.COM INC",2000019,187.06,"342,296.00","64,029,889.76"
3.29,GOOGL,"ALPHABET INC-CL A",BYVY8G0,175.01,"363,449.00","63,607,209.49"
3.27,AVGO,"BROADCOM INC",BDZ78H9,"1,440.47","43,777.00","63,059,455.19"
3.08,ORCL,"ORACLE CORP",2661568,124.50,"477,459.00","59,443,645.50"
2.97,MSFT,"MICROSOFT CORP",2588173,427.87,"134,012.00","57,339,714.44"
2.96,BABA,"ALIBABA GRP-ADR",BP41ZD1,79.30,"721,858.00","57,243,339.40"
2.74,AAPL,"APPLE INC",2046251,193.12,"273,819.00","52,879,925.28"
2.71,IBM,IBM,2005973,170.38,"307,301.00","52,357,944.38"
2.70,"005930 KS","SAMSUNG ELECTRON",6771720,55.01,"947,082.00","52,101,382.51"
2.62,NOW,"SERVICENOW INC",B80NXX8,709.15,"71,233.00","50,514,881.95"
2.45,CSCO,"CISCO SYSTEMS INC",2198163,45.85,"1,031,817.00","47,308,809.45"
2.43,"SIE GR","SIEMENS AG-REG",5727973,187.25,"250,183.00","46,847,208.53"
2.41,CRM,"SALESFORCE INC",2310525,241.84,"192,582.00","46,574,030.88"
2.39,MU,"MICRON TECHNOLOGY INC",2588184,134.82,"342,226.00","46,138,909.32"
2.30,TSLA,"TESLA INC",B616C79,173.79,"255,781.00","44,452,179.99"
2.27,UBER,"UBER TECHNOLOGIES INC",BK6N347,68.60,"639,913.00","43,898,031.80"
2.18,ACN,"ACCENTURE PLC-CL A",B4BNMY3,290.43,"144,643.00","42,008,666.49"
2.13,ADBE,"ADOBE INC",2008154,459.94,"89,475.00","41,153,131.50"
1.76,"000660 KS","SK HYNIX INC",6450267,151.16,"224,706.00","33,965,951.82"
1.75,INTC,"INTEL CORP",2463247,30.91,"1,092,533.00","33,770,195.03"
1.40,SNPS,"SYNOPSYS INC",2867719,576.18,"46,974.00","27,065,479.32"
1.29,CDNS,"CADENCE DESIGN SYS INC",2302232,296.18,"84,261.00","24,956,422.98"
