"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 06/25/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.85,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,65.29,"2,124,143.00","138,678,125.80"
3.69,NFLX,"NETFLIX INC",2857817,"1,275.25","103,972.00","132,590,293.00"
3.59,PLTR,"PALANTIR TECHN-A",BN78DQ4,142.90,"904,208.00","129,211,323.20"
3.43,"005930 KS","SAMSUNG ELECTRON",6771720,44.97,"2,746,735.00","123,532,542.55"
3.22,ORCL,"ORACLE CORP",2661568,210.72,"550,549.00","116,011,685.28"
3.17,META,"META PLATFORMS INC",B7TL820,708.68,"161,121.00","114,183,230.28"
3.14,AVGO,"BROADCOM INC",BDZ78H9,264.65,"427,137.00","113,041,807.05"
3.14,BABA,"ALIBABA GRP-ADR",BP41ZD1,114.55,"986,440.00","112,996,702.00"
3.14,MSFT,"MICROSOFT CORP",2588173,492.27,"229,520.00","112,985,810.40"
3.13,CSCO,"CISCO SYSTEMS INC",2198163,68.19,"1,649,289.00","112,465,016.91"
3.10,IBM,IBM,2005973,291.06,"383,515.00","111,625,875.90"
2.99,NVDA,"NVIDIA CORP",2379504,154.31,"697,009.00","107,555,458.79"
2.83,TSM,"TAIWAN SEMIC-ADR",2113382,222.74,"457,155.00","101,826,704.70"
2.68,AMD,"ADVANCED MICRO DEVICES",2007849,143.40,"672,697.00","96,464,749.80"
2.57,AAPL,"APPLE INC",2046251,201.56,"458,991.00","92,514,225.96"
2.57,AMZN,"AMAZON.COM INC",2000019,211.99,"435,927.00","92,412,164.73"
2.53,NOW,"SERVICENOW INC",B80NXX8,"1,005.16","90,504.00","90,971,000.64"
2.46,GOOGL,"ALPHABET INC-CL A",BYVY8G0,170.68,"518,454.00","88,489,728.72"
2.32,ACN,"ACCENTURE PLC-CL A",B4BNMY3,294.60,"282,675.00","83,276,055.00"
2.29,"SIE GR","SIEMENS AG-REG",5727973,248.22,"331,529.00","82,293,749.52"
2.28,CRM,"SALESFORCE INC",2310525,267.76,"306,883.00","82,170,992.08"
2.26,TSLA,"TESLA INC",B616C79,327.55,"248,647.00","81,444,324.85"
2.21,UBER,"UBER TECHNOLOGIES INC",BK6N347,90.90,"872,977.00","79,353,609.30"
2.00,QCOM,"QUALCOMM INC",2714923,155.93,"460,663.00","71,831,181.59"
1.95,ADBE,"ADOBE INC",2008154,387.55,"180,578.00","69,983,003.90"
1.76,"000660 KS","SK HYNIX INC",6450267,209.83,"301,895.00","63,347,006.60"
