"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 06/05/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.02,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,65.64,"2,035,643.00","133,621,747.58"
3.78,NFLX,"NETFLIX INC",2857817,"1,250.52","100,432.00","125,592,224.64"
3.47,"005930 KS","SAMSUNG ELECTRON",6771720,43.49,"2,649,975.00","115,250,218.93"
3.44,BABA,"ALIBABA GRP-ADR",BP41ZD1,119.96,"951,630.00","114,157,534.80"
3.23,AVGO,"BROADCOM INC",BDZ78H9,259.93,"412,092.00","107,115,073.56"
3.21,META,"META PLATFORMS INC",B7TL820,684.62,"155,516.00","106,469,363.92"
3.15,PLTR,"PALANTIR TECHN-A",BN78DQ4,119.91,"872,348.00","104,603,248.68"
3.12,MSFT,"MICROSOFT CORP",2588173,467.68,"221,555.00","103,616,842.40"
3.10,CSCO,"CISCO SYSTEMS INC",2198163,64.62,"1,591,174.00","102,821,663.88"
2.97,IBM,IBM,2005973,266.86,"369,945.00","98,723,522.70"
2.84,NVDA,"NVIDIA CORP",2379504,139.99,"672,524.00","94,146,634.76"
2.74,ORCL,"ORACLE CORP",2661568,171.14,"531,079.00","90,888,860.06"
2.70,TSM,"TAIWAN SEMIC-ADR",2113382,203.34,"440,930.00","89,658,706.20"
2.68,AAPL,"APPLE INC",2046251,200.63,"442,766.00","88,832,142.58"
2.67,NOW,"SERVICENOW INC",B80NXX8,"1,017.60","87,259.00","88,794,758.40"
2.63,AMZN,"AMAZON.COM INC",2000019,207.91,"420,587.00","87,444,243.17"
2.59,ACN,"ACCENTURE PLC-CL A",B4BNMY3,315.38,"272,645.00","85,986,780.10"
2.53,GOOGL,"ALPHABET INC-CL A",BYVY8G0,168.21,"500,164.00","84,132,586.44"
2.42,"SIE GR","SIEMENS AG-REG",5727973,251.21,"319,729.00","80,317,812.13"
2.38,CRM,"SALESFORCE INC",2310525,267.14,"295,968.00","79,064,891.52"
2.26,AMD,"ADVANCED MICRO DEVICES",2007849,115.69,"649,097.00","75,094,031.93"
2.18,ADBE,"ADOBE INC",2008154,415.20,"174,088.00","72,281,337.60"
2.15,UBER,"UBER TECHNOLOGIES INC",BK6N347,84.67,"842,297.00","71,317,286.99"
2.06,TSLA,"TESLA INC",B616C79,284.70,"239,797.00","68,270,205.90"
1.97,QCOM,"QUALCOMM INC",2714923,147.56,"444,438.00","65,581,271.28"
1.53,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,105.03,"485,165.00","50,956,879.95"
1.49,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,414.14,"119,303.00","49,408,144.42"
1.45,"000660 KS","SK HYNIX INC",6450267,165.21,"291,275.00","48,120,713.44"
1.43,MU,"MICRON TECHNOLOGY INC",2588184,106.29,"445,669.00","47,370,158.01"
1.23,"3690 HK","MEITUAN-CLASS B",BGJW376,18.40,"2,215,115.00","40,769,160.94"
1.06,TRI,"THOMSON REUTERS CORP",BNBXPB4,195.30,"179,916.00","35,137,594.80"
1.04,INTC,"INTEL CORP",2463247,19.99,"1,719,316.00","34,369,126.84"
0.98,CDNS,"CADENCE DESIGN SYS INC",2302232,296.29,"109,696.00","32,501,827.84"
0.95,FTNT,"FORTINET INC",B5B2106,103.50,"305,604.00","31,630,014.00"
