"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/23/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.48,NVDA,"NVIDIA CORP",2379504,122.59,"967,237.00","118,573,583.83"
3.61,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,46.90,"1,667,643.00","78,212,480.19"
3.58,AVGO,"BROADCOM INC",BDZ78H9,163.77,"472,750.00","77,422,267.50"
3.50,NFLX,"NETFLIX INC",2857817,642.76,"117,719.00","75,665,064.44"
3.42,ORCL,"ORACLE CORP",2661568,143.11,"516,984.00","73,985,580.24"
3.40,META,"META PLATFORMS INC",B7TL820,488.69,"150,556.00","73,575,211.64"
3.37,QCOM,"QUALCOMM INC",2714923,193.35,"376,740.00","72,842,679.00"
3.31,GOOGL,"ALPHABET INC-CL A",BYVY8G0,181.79,"393,674.00","71,565,996.46"
3.19,AMZN,"AMAZON.COM INC",2000019,186.41,"370,661.00","69,094,917.01"
3.15,TSLA,"TESLA INC",B616C79,246.38,"277,171.00","68,289,390.98"
3.08,AAPL,"APPLE INC",2046251,225.01,"296,604.00","66,738,866.04"
2.98,MSFT,"MICROSOFT CORP",2588173,444.85,"145,172.00","64,579,764.20"
2.87,"005930 KS","SAMSUNG ELECTRON",6771720,60.53,"1,025,667.00","62,080,915.70"
2.83,IBM,IBM,2005973,184.10,"332,876.00","61,282,471.60"
2.75,BABA,"ALIBABA GRP-ADR",BP41ZD1,76.10,"781,843.00","59,498,252.30"
2.73,NOW,"SERVICENOW INC",B80NXX8,765.52,"77,278.00","59,157,854.56"
2.48,CRM,"SALESFORCE INC",2310525,256.06,"209,360.00","53,608,721.60"
2.44,ADBE,"ADOBE INC",2008154,546.01,"96,915.00","52,916,559.15"
2.39,CSCO,"CISCO SYSTEMS INC",2198163,46.36,"1,117,377.00","51,801,597.72"
2.39,ACN,"ACCENTURE PLC-CL A",B4BNMY3,330.33,"156,733.00","51,773,611.89"
2.36,"SIE GR","SIEMENS AG-REG",5727973,188.30,"271,108.00","51,049,597.59"
2.16,UBER,"UBER TECHNOLOGIES INC",BK6N347,67.52,"692,923.00","46,786,160.96"
1.97,MU,"MICRON TECHNOLOGY INC",2588184,114.25,"372,565.00","42,565,551.25"
1.80,INTC,"INTEL CORP",2463247,32.95,"1,183,208.00","38,986,703.60"
1.67,"000660 KS","SK HYNIX INC",6450267,147.89,"244,910.00","36,220,142.12"
1.40,SNPS,"SYNOPSYS INC",2867719,588.33,"51,444.00","30,266,048.52"
1.33,"3690 HK","MEITUAN-CLASS B",BGJW376,15.13,"1,902,915.00","28,782,195.60"
1.19,CDNS,"CADENCE DESIGN SYS INC",2302232,282.99,"91,236.00","25,818,875.64"
1.18,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,62.66,"406,091.00","25,445,662.06"
1.17,TRI,"THOMSON REUTERS CORP",BNBXPB4,165.00,"153,652.00","25,352,580.00"
1.05,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,262.30,"86,327.00","22,643,572.10"
0.74,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,226.04,"70,954.00","16,038,442.16"
0.73,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,35.87,"440,033.00","15,782,277.68"
0.70,TTD,"TRADE DESK INC-A",BD8FDD1,100.90,"150,851.00","15,220,865.90"
0.69,FTNT,"FORTINET INC",B5B2106,57.94,"257,921.00","14,943,942.74"
0.67,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,783.22,"18,576.00","14,549,094.72"
0.66,"5803 JP","FUJIKURA LTD",6356707,20.01,"717,591.00","14,356,880.10"
0.65,"EXPN LN","EXPERIAN PLC",B19NLV4,45.76,"309,482.00","14,162,153.28"
0.65,"WKL NA","WOLTERS KLUWER",5671519,166.80,"84,242.00","14,051,906.21"
0.58,DDOG,"DATADOG INC - CLASS A",BKT9Y49,123.21,"102,287.00","12,602,781.27"
0.57,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,80.82,"152,242.00","12,304,198.44"
0.54,"6702 JP","FUJITSU LIMITED",6356945,16.66,"704,075.00","11,730,446.01"
0.50,CLS,"CELESTICA INC",BMDLRD5,57.88,"187,956.00","10,878,893.28"
0.48,ROK,"ROCKWELL AUTOMATION INC",2754060,272.15,"38,008.00","10,343,877.20"
0.43,ZS,"ZSCALER INC",BZ00V34,191.07,"49,218.00","9,404,083.26"
0.43,EBAY,"EBAY INC",2293819,53.24,"175,382.00","9,337,337.68"
0.43,"6954 JP","FANUC CORP",6356934,27.37,"338,441.00","9,264,034.55"
0.41,HPE,"HEWLETT PACKA",BYVYWS0,20.54,"435,924.00","8,953,878.96"
0.40,BIDU,"BAIDU INC - SPON ADR",B0FXT17,90.37,"96,168.00","8,690,702.16"
0.37,"6701 JP","NEC CORP",6640400,87.21,"91,311.00","7,963,628.03"
0.35,ZBRA,"ZEBRA TECH CORP",2989356,331.20,"22,874.00","7,575,868.80"
0.35,PEGA,"PEGASYSTEMS INC",2675860,62.85,"120,526.00","7,575,059.10"
0.35,WIX,"WIX.COM LTD",BFZCHN7,168.74,"44,886.00","7,574,063.64"
0.35,STX,"SEAGATE TECHNOLO",BKVD2N4,105.30,"71,532.00","7,532,319.60"
0.35,"4755 JP","RAKUTEN GROUP INC",6229597,5.76,"1,301,730.00","7,499,373.38"
0.32,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,6.64,"1,038,229.00","6,893,840.56"
0.32,HUBB,"HUBBELL INC",BDFG6S3,379.60,"18,056.00","6,854,057.60"
0.32,VRNT,"VERINT SYSTEMS INC",2849193,34.69,"196,358.00","6,811,659.02"
0.31,SNAP,"SNAP INC - A",BD8DJ71,14.33,"466,685.00","6,687,596.05"
0.30,CYBR,"CYBERARK SOFTWAR",BQT3XY6,264.79,"24,324.00","6,440,751.96"
0.30,OKTA,"OKTA INC",BDFZSP1,96.05,"66,664.00","6,403,077.20"
0.29,"6588 JP","TOSHIBA TEC CORP",6894887,22.53,"278,324.00","6,271,411.65"
0.29,"2395 TT","ADVANTECH CO LTD",6202673,11.30,"547,457.00","6,185,012.93"
0.29,AI,"C3.AI INC-A",BMGNBJ2,28.38,"217,799.00","6,181,135.62"
0.28,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,48.45,"124,052.00","6,010,319.40"
0.27,CCCS,"CCC INTELLIGENT",BP4CXL8,11.16,"518,377.00","5,785,087.32"
0.27,"AMP IM","AMPLIFON SPA",B14NJ71,32.18,"179,390.00","5,772,527.55"
0.26,AMBA,"AMBARELLA INC",B7KH3G6,57.77,"98,910.00","5,714,030.70"
0.26,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,70.00,"79,687.00","5,578,090.00"
0.26,"6526 JP","SOCIONEXT INC",BMTVX75,20.85,"266,361.00","5,552,780.36"
0.24,G,"GENPACT LTD",B23DBK6,33.52,"157,847.00","5,291,031.44"
0.24,"2353 TT","ACER INC",6005850,1.40,"3,734,600.00","5,231,408.26"
0.24,DOCU,"DOCUSIGN INC",BFYT7B7,56.11,"91,628.00","5,141,247.08"
0.24,"TIETO FH","TIETOEVRY OYJ",5479702,20.40,"251,184.00","5,124,258.21"
0.23,DXC,"DXC TECHNOLOGY CO",BYXD7B3,19.76,"250,061.00","4,941,205.36"
0.22,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.91,"190,803.00","4,752,902.73"
0.22,TWLO,"TWILIO INC - A",BD6P5Q0,60.03,"78,698.00","4,724,240.94"
0.21,"3443 TT","GLOBAL UNICHIP CORP",B056381,43.55,"105,865.00","4,610,044.61"
0.21,STNE,"STONECO LTD-A",BGKG6M3,13.58,"337,837.00","4,587,826.46"
0.20,"TEMN SW","TEMENOS AG - REG",7147892,72.39,"59,178.00","4,284,080.01"
0.19,VSAT,"VIASAT INC",2946243,17.31,"239,032.00","4,137,643.92"
0.19,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,86.03,"46,650.00","4,013,162.90"
0.18,TDC,"TERADATA CORP",B247H10,32.30,"121,351.00","3,919,637.30"
0.14,PATH,"UIPATH INC - CLASS A",BMD02L5,12.31,"243,390.00","2,996,130.90"
0.11,,CASH,,1.00,"2,468,811.83","2,468,811.83"
0.03,,"OTHER PAYABLE & RECEIVABLES",,1.00,"722,127.06","722,127.06"
0.00,,"JAPANESE YEN",,0.01,"3,016,571.00","19,337.61"
0.00,,"SWISS FRANC",,1.12,132.60,148.60
0.00,,"KOREAN WON",,0.00,-4.04,0.00
0.00,,"TAIWAN DOLLAR",,0.03,-0.66,-0.02
0.00,,EURO,,1.08,-332.78,-360.92
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
